# RCBIRE
parameter,independent_variables,4
parameter,coordinate_system,body
BIRE[deg],alpha[deg],beta[deg],aileron[deg],Cx,Cy,Cz,Cl,Cm,Cn
20.0,10.0,0.0,-10.0,-0.017078500711,0.005321578242,-0.006948754878,0.035776159375,-0.006916502142,-0.000216108041
20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,0.0,10.0,-0.017463832251,-0.005110418113,0.002108257571,-0.035706158504,0.003959479346,7.1516896e-05
20.0,10.0,0.0,20.0,-0.041746561742,-0.009018108217,0.001543879418,-0.065998677328,0.004935278635,-8.7547166e-05
20.0,10.0,0.0,30.0,-0.069026584637,-0.011504905906,-0.00084368702,-0.090128592353,0.00331265217,-0.000521296562
20.0,10.0,10.0,-30.0,-0.079851222252,0.011080580383,0.055739380603,0.088418539058,-0.048011746821,-0.003251976553
20.0,10.0,10.0,-20.0,-0.049598771317,0.009418571314,0.042016689659,0.064511772966,-0.03331127572,-0.00259092457
20.0,10.0,10.0,-10.0,-0.021684334421,0.005677040761,0.023594248925,0.034767169932,-0.016896472751,-0.001444429153
20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,10.0,10.0,-0.012501669872,-0.009762498554,-0.028468109128,-0.034536765363,0.013412028679,0.001513150594
20.0,10.0,10.0,20.0,-0.032404749142,-0.018094774937,-0.05578174722,-0.063676529698,0.021548100584,0.002390896321
20.0,10.0,10.0,30.0,-0.056102340943,-0.024434559907,-0.080252120017,-0.086759532674,0.024770030392,0.002573732376
20.0,10.0,20.0,-30.0,-0.094075240242,0.003638378802,0.147275177676,0.079289807788,-0.043075905463,-0.003720465292
20.0,10.0,20.0,-20.0,-0.060273903462,0.00549046647,0.107948683591,0.057876334386,-0.029937439108,-0.003439074319
20.0,10.0,20.0,-10.0,-0.027606320305,0.00438916604,0.058644754364,0.031218662467,-0.015178638429,-0.002175899462
20.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,20.0,10.0,-0.005709862548,-0.012930265719,-0.062428833346,-0.031112838879,0.011824089822,0.002780640494
20.0,10.0,20.0,20.0,-0.019508491569,-0.024978825726,-0.118426704074,-0.057440045881,0.01855858695,0.004946684716
20.0,10.0,20.0,30.0,-0.038154992342,-0.034983349634,-0.165693632687,-0.07838322807,0.020655210693,0.006218873091
20.0,15.0,-20.0,-30.0,-0.028318457749,0.032908153957,-0.124713746491,0.080432641433,0.054714934353,-0.004273445145
20.0,15.0,-20.0,-20.0,-0.012855295975,0.022218010056,-0.087722149871,0.058852626645,0.044336356687,-0.002848223548
20.0,15.0,-20.0,-10.0,-0.002440624833,0.010978717535,-0.045417939469,0.031849622181,0.026217661372,-0.001414885474
20.0,15.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,15.0,-20.0,10.0,-0.030293663128,-0.002484633973,0.039774306515,-0.03201709035,-0.030844708488,0.000930031569
20.0,15.0,-20.0,20.0,-0.065083879245,-0.002893669294,0.071937918935,-0.059516031796,-0.060489610456,0.001752646942
20.0,15.0,-20.0,30.0,-0.100620663791,-0.001553134588,0.096612745891,-0.081784402163,-0.087190555094,0.002347501348
20.0,15.0,-10.0,-30.0,-0.05151351912,0.0196738569,-0.07793630665,0.088961005476,0.021757962259,0.001797266117
20.0,15.0,-10.0,-20.0,-0.029284276648,0.013679501013,-0.053866489724,0.06507945987,0.019306276991,0.001345233423
20.0,15.0,-10.0,-10.0,-0.010959157485,0.006991758562,-0.02724911266,0.035199015738,0.012184369027,0.000722576206
20.0,15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,15.0,-10.0,10.0,-0.022800530947,-0.002752400131,0.020689021846,-0.035341429463,-0.016096900603,-0.000870506285
20.0,15.0,-10.0,20.0,-0.051475762688,-0.004285802057,0.035802585021,-0.065575963984,-0.032607731696,-0.001518205468
20.0,15.0,-10.0,30.0,-0.082200778353,-0.004540695582,0.046071889462,-0.089902830112,-0.048445528434,-0.002084238943
20.0,15.0,0.0,-30.0,-0.067993003308,0.013688056286,-0.024303801924,0.095132648814,-0.02110430229,0.002117920569
20.0,15.0,0.0,-20.0,-0.040874008497,0.010195817469,-0.015118321809,0.069494248995,-0.012625964433,0.00154471728
20.0,15.0,0.0,-10.0,-0.016929066468,0.005537961555,-0.00649485807,0.037511745695,-0.005302233852,0.000858201061
20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,15.0,0.0,10.0,-0.017439879535,-0.005387760913,-0.000659696483,-0.037461301698,0.001276176885,-0.000959914351
20.0,15.0,0.0,20.0,-0.041745267881,-0.009573504218,-0.00463211936,-0.069292458145,-0.000895046708,-0.001947520587
20.0,15.0,0.0,30.0,-0.069055025811,-0.012292863874,-0.010546985088,-0.094698416539,-0.005879213907,-0.003004303012
20.0,15.0,10.0,-30.0,-0.084542775109,0.012013048123,0.0491179006,0.093391693731,-0.041455591073,-0.000870667832
20.0,15.0,10.0,-20.0,-0.052869606927,0.010089242,0.037858152678,0.068146645558,-0.027817195376,-0.00083549753
20.0,15.0,10.0,-10.0,-0.023348300523,0.006037617949,0.021805649228,0.03672839208,-0.013552557793,-0.000497443243
20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,15.0,10.0,10.0,-0.010773454105,-0.010241186899,-0.028888550062,-0.036518022007,0.008994565479,0.000665451308
20.0,15.0,10.0,20.0,-0.029277186076,-0.019089017858,-0.05757377865,-0.067371823876,0.012519508694,0.000928758389
20.0,15.0,10.0,30.0,-0.051876574714,-0.025923284789,-0.083948675356,-0.091850003702,0.011213294649,0.00071402074
20.0,15.0,20.0,-30.0,-0.106548668169,0.008560344842,0.132699155535,0.085075020433,-0.036839434951,-0.00428171848
20.0,15.0,20.0,-20.0,-0.069082887027,0.008968072752,0.097834509007,0.062137778274,-0.02454948897,-0.003742023556
20.0,15.0,20.0,-10.0,-0.032173733088,0.006194930639,0.053603960456,0.033519586118,-0.01175956325,-0.002283712684
20.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,15.0,20.0,10.0,-0.001142097173,-0.014917064836,-0.059642425636,-0.033365320887,0.006714149496,0.00300025934
20.0,15.0,20.0,20.0,-0.011160389515,-0.028673286083,-0.114616523241,-0.061502641288,0.007502139764,0.005392524284
20.0,15.0,20.0,30.0,-0.026829386222,-0.040069414989,-0.162281872411,-0.083772154213,0.003256841515,0.006895640303
20.0,20.0,-20.0,-30.0,-0.021966664223,0.038843757349,-0.11485317801,0.091233569175,0.042571486584,-0.004984992624
20.0,20.0,-20.0,-20.0,-0.007918553735,0.026538594469,-0.079755776023,0.066728967877,0.036054842867,-0.003306703396
20.0,20.0,-20.0,-10.0,0.000427039224,0.013276245927,-0.040615236667,0.036098295071,0.02211978576,-0.0016091778
20.0,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,-20.0,10.0,-0.033575036957,-0.004729440999,0.032696064911,-0.036302092833,-0.028100806149,0.001042509027
20.0,20.0,-20.0,20.0,-0.071659554067,-0.006931611613,0.057662204082,-0.067521882691,-0.056714309739,0.001858655282
20.0,20.0,-20.0,30.0,-0.110150180533,-0.006879078593,0.075659659222,-0.092821750537,-0.083978462382,0.002357860106
20.0,20.0,-10.0,-30.0,-0.049024475169,0.021949655317,-0.075493890704,0.096773610375,0.013899274023,0.003399720207
20.0,20.0,-10.0,-20.0,-0.027299263497,0.015319971232,-0.051256676843,0.070758639589,0.014206451292,0.002583794802
20.0,20.0,-10.0,-10.0,-0.009776663501,0.007846390636,-0.025288737721,0.038252209823,0.00982001551,0.001440309019
20.0,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,-10.0,10.0,-0.023994436505,-0.003593524588,0.016266614353,-0.038412446754,-0.015004150163,-0.001660693713
20.0,20.0,-10.0,20.0,-0.053926761425,-0.005760844308,0.026401050068,-0.071317300692,-0.031684939812,-0.003053178841
20.0,20.0,-10.0,30.0,-0.085803702921,-0.006423574256,0.031762635853,-0.097831291704,-0.048765067811,-0.00427270943
20.0,20.0,0.0,-30.0,-0.067925558981,0.01305734851,-0.027031394375,0.101046429179,-0.020659046499,0.00542255067
20.0,20.0,0.0,-20.0,-0.04075049203,0.009726145974,-0.016289581952,0.073785357966,-0.011596726048,0.003987718068
20.0,20.0,0.0,-10.0,-0.016815617028,0.005277022608,-0.00658022424,0.039813943001,-0.004349065191,0.002189599271
20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,0.0,10.0,-0.017301081438,-0.00515694769,-0.003012579384,-0.039776987205,-0.000835971761,-0.002268312246
20.0,20.0,0.0,20.0,-0.041533827669,-0.009170576112,-0.01013284785,-0.073627944843,-0.005720014802,-0.004332811638
20.0,20.0,0.0,30.0,-0.068794568007,-0.011749105827,-0.019427563881,-0.100699486163,-0.013755694901,-0.006221370269
20.0,20.0,10.0,-30.0,-0.088125647621,0.012563485126,0.035662189685,0.100281185686,-0.040564946005,0.001843143702
20.0,20.0,10.0,-20.0,-0.055313057876,0.010391391835,0.028877529087,0.073145461456,-0.02626911302,0.001216405373
20.0,20.0,10.0,-10.0,-0.024561455219,0.006152944207,0.017516002359,0.039406430252,-0.0122388635,0.000636728621
20.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,10.0,10.0,-0.009429968015,-0.010290019135,-0.026977913282,-0.03918928756,0.00649387152,-0.000460908371
20.0,20.0,10.0,20.0,-0.026837122475,-0.019230443114,-0.055149373354,-0.072339419137,0.0070124506,-0.001078669149
20.0,20.0,10.0,30.0,-0.04855409654,-0.026175070171,-0.081967268581,-0.098680019019,0.002483801832,-0.001926729712
20.0,20.0,20.0,-30.0,-0.116327399782,0.013771099318,0.103598978739,0.094810221424,-0.044767268483,-0.004755251823
20.0,20.0,20.0,-20.0,-0.075896229051,0.012508198328,0.077523756563,0.069186120088,-0.028987619705,-0.003899914605
20.0,20.0,20.0,-10.0,-0.035652341685,0.007967683187,0.043252474675,0.037282153475,-0.013443218219,-0.002278394576
20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,20.0,10.0,0.002220600164,-0.016496469424,-0.051618446648,-0.037067411688,0.006911305798,0.002887039222
20.0,20.0,20.0,20.0,-0.005031173683,-0.031605673611,-0.100886205121,-0.068323451079,0.006844147653,0.005228092622
20.0,20.0,20.0,30.0,-0.018508287866,-0.04411840442,-0.14485525604,-0.093064168286,0.001047420847,0.00675367963
25.0,-20.0,-20.0,-30.0,-0.115844996174,-0.014335255865,-0.119537224355,0.090236493325,0.028045323408,0.00619004705
25.0,-20.0,-20.0,-20.0,-0.075591302883,-0.012310568257,-0.087946987202,0.06599917904,0.019162529119,0.004670198254
25.0,-20.0,-20.0,-10.0,-0.035462683608,-0.007596865437,-0.04832579151,0.035635721347,0.00930452028,0.002567475225
25.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-20.0,-20.0,10.0,0.001798325527,0.016109640325,0.056634785071,-0.035503536605,-0.004187843015,-0.003196609266
25.0,-20.0,-20.0,20.0,-0.006128977729,0.031383747993,0.110273396493,-0.065472672241,-0.002386306614,-0.006024413561
25.0,-20.0,-20.0,30.0,-0.020417700856,0.044750253052,0.158015538957,-0.089219431897,0.00458372016,-0.00828999776
25.0,-20.0,-10.0,-30.0,-0.086846937495,-0.018770251687,-0.044143460493,0.098694362932,0.031659917736,0.003093403262
25.0,-20.0,-10.0,-20.0,-0.054301394822,-0.013842730533,-0.034105154576,0.072057730846,0.021675270102,0.001820460568
25.0,-20.0,-10.0,-10.0,-0.023963311201,-0.007509623939,-0.019955131735,0.038839262491,0.010604982379,0.000733030649
25.0,-20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-20.0,-10.0,10.0,-0.010239877585,0.011309475907,0.029673403652,-0.038579478391,-0.005553540522,-0.000757129085
25.0,-20.0,-10.0,20.0,-0.028464987082,0.021455789093,0.060662498004,-0.071118893504,-0.005076102002,-0.001345552972
25.0,-20.0,-10.0,30.0,-0.050944204422,0.030022182192,0.090377608211,-0.096881151384,0.000699039351,-0.001805496077
25.0,-20.0,0.0,-30.0,-0.067476565529,-0.023457271847,0.030715991556,0.102460201609,0.023315785519,0.001735208603
25.0,-20.0,0.0,-20.0,-0.040232574511,-0.01588168745,0.019633293017,0.074823316666,0.014927479521,0.000444914383
25.0,-20.0,0.0,-10.0,-0.016430621107,-0.007935026683,0.00859183784,0.04035776213,0.006707183151,-0.000167163614
25.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-20.0,0.0,10.0,-0.018015140203,0.00735741649,0.001515976639,-0.040203255406,-0.001757080565,0.000480565265
25.0,-20.0,0.0,20.0,-0.042969291107,0.013678964377,0.008186333753,-0.074251781385,0.001601443953,0.000788922987
25.0,-20.0,0.0,30.0,-0.070877104689,0.018911833145,0.018045504673,-0.101314795258,0.009308971206,0.000826832591
25.0,-20.0,10.0,-30.0,-0.050190383346,-0.028331820114,0.085015262759,0.097741271797,-0.010401011826,0.001470658806
25.0,-20.0,10.0,-20.0,-0.027912673044,-0.018461716866,0.058755797877,0.071499442657,-0.010429760311,0.000126899748
25.0,-20.0,10.0,-10.0,-0.00995820813,-0.008892610086,0.029519712798,0.038662446986,-0.007250040859,-0.000344512952
25.0,-20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-20.0,10.0,10.0,-0.024269924944,0.004453736683,-0.020071201271,-0.038776681305,0.011979874674,0.00066337331
25.0,-20.0,10.0,20.0,-0.054641416444,0.008251372273,-0.032727964149,-0.07188236982,0.02655637361,0.000714240135
25.0,-20.0,10.0,30.0,-0.086980360501,0.011504623848,-0.039245546932,-0.098417245153,0.042693965006,0.000138848508
25.0,-20.0,20.0,-30.0,-0.024236998665,-0.033993144173,0.11185088087,0.086519389268,-0.061997933093,0.004030091748
25.0,-20.0,20.0,-20.0,-0.009605641766,-0.021630087015,0.077891083061,0.063359881035,-0.049387084576,0.00194267673
25.0,-20.0,20.0,-10.0,-0.000506715164,-0.010128523056,0.039691068914,0.034319199941,-0.028965742498,0.000652631268
25.0,-20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-20.0,20.0,10.0,-0.032670903137,0.001934996804,-0.031267997131,-0.034555379998,0.034554909805,-0.000415695597
25.0,-20.0,20.0,20.0,-0.069940365016,0.003344685837,-0.054502443625,-0.06425895608,0.06883375086,-0.001670615595
25.0,-20.0,20.0,30.0,-0.107757950484,0.004627463436,-0.07059344173,-0.088287598332,0.10080718391,-0.003673663134
25.0,-15.0,-20.0,-30.0,-0.107317899716,-0.01295163125,-0.13648601195,0.083464407389,0.035709286877,0.007976009507
25.0,-15.0,-20.0,-20.0,-0.069689729488,-0.011374641401,-0.099758426282,0.061033891799,0.025568395804,0.006045997262
25.0,-15.0,-20.0,-10.0,-0.032489793175,-0.007156970004,-0.054240506528,0.032967799525,0.013257374143,0.0033578392
25.0,-15.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-15.0,-20.0,10.0,-0.001102892179,0.015730958994,0.060097251564,-0.032920006949,-0.00988073576,-0.003995062661
25.0,-15.0,-20.0,20.0,-0.011347804182,0.030832055047,0.115189879352,-0.060818888534,-0.01451627143,-0.00755864253
25.0,-15.0,-20.0,30.0,-0.027443174975,0.04421586345,0.162759055031,-0.08304603403,-0.01428464572,-0.010466897024
25.0,-15.0,-10.0,-30.0,-0.083557054625,-0.0181037929,-0.052922140015,0.093038790534,0.03812190857,0.00581195476
25.0,-15.0,-10.0,-20.0,-0.05209362357,-0.013433582463,-0.039835423583,0.06792483355,0.027048749427,0.003858085558
25.0,-15.0,-10.0,-10.0,-0.02289512859,-0.007319867349,-0.022568112606,0.036610566562,0.013865402299,0.001848464929
25.0,-15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-15.0,-10.0,10.0,-0.011371313806,0.011141814109,0.029975232193,-0.03633448749,-0.009889815322,-0.001835615774
25.0,-15.0,-10.0,20.0,-0.030498043139,0.021049581599,0.060034449768,-0.066943858608,-0.014082406508,-0.003240108165
25.0,-15.0,-10.0,30.0,-0.053711540272,0.029354197846,0.088027479217,-0.091150314546,-0.013047593305,-0.004261966958
25.0,-15.0,0.0,-30.0,-0.067603231334,-0.023681633978,0.030352111297,0.097226099239,0.026851548234,0.004754648506
25.0,-15.0,0.0,-20.0,-0.040390875615,-0.016088687274,0.020115848676,0.071025528879,0.018125645762,0.00269992009
25.0,-15.0,0.0,-10.0,-0.016557413168,-0.008060371386,0.009363445544,0.038319872247,0.008786548039,0.001067022521
25.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-15.0,0.0,10.0,-0.018122097436,0.007409998667,-0.00168366684,-0.038154873947,-0.004986011965,-0.00070623073
25.0,-15.0,0.0,20.0,-0.043153619863,0.013683120762,0.001037928319,-0.070429104324,-0.005420999338,-0.001331363375
25.0,-15.0,0.0,30.0,-0.071149500829,0.018815747442,0.006751593024,-0.096048252934,-0.001828240727,-0.001972360606
25.0,-15.0,10.0,-30.0,-0.052842192409,-0.025061354662,0.092040300643,0.091255318982,-0.010953322626,0.002701224958
25.0,-15.0,10.0,-20.0,-0.029954753495,-0.016100678741,0.064615020155,0.066769357404,-0.01032174314,0.001086232396
25.0,-15.0,10.0,-10.0,-0.011127200879,-0.007640479154,0.033190364625,0.036112951212,-0.006860139258,0.000208499269
25.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-15.0,10.0,10.0,-0.023156995162,0.003127882843,-0.026170347114,-0.036204441788,0.010352928954,0.000114444479
25.0,-15.0,10.0,20.0,-0.052433441005,0.005766779968,-0.045262097687,-0.067067626674,0.022387487594,-0.000285870554
25.0,-15.0,10.0,30.0,-0.083814421979,0.00807541883,-0.05789440512,-0.091760166248,0.035309020831,-0.001195413098
25.0,-15.0,20.0,-30.0,-0.030259854848,-0.033739657987,0.139100399474,0.080912742496,-0.047326502989,0.006823198017
25.0,-15.0,20.0,-20.0,-0.014068717742,-0.021258871689,0.098447563991,0.059217799254,-0.038175733695,0.003871946348
25.0,-15.0,20.0,-10.0,-0.002946751537,-0.009843016806,0.051274403701,0.032064280474,-0.022511292426,0.001633642465
25.0,-15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-15.0,20.0,10.0,-0.030186578486,0.001384163277,-0.045185807578,-0.032245802104,0.026510830425,-0.001178630092
25.0,-15.0,20.0,20.0,-0.065153670495,0.002190295815,-0.081458070441,-0.059880195277,0.052503891607,-0.002940336679
25.0,-15.0,20.0,30.0,-0.100977059733,0.002871487859,-0.108791358886,-0.082135233835,0.076556999151,-0.005224152029
25.0,-10.0,-20.0,-30.0,-0.096591733465,-0.004823394356,-0.154854447612,0.076066025795,0.033031987508,0.005577090117
25.0,-10.0,-20.0,-20.0,-0.062147283513,-0.005620263475,-0.112479006208,0.05566594568,0.024714578085,0.004426762271
25.0,-10.0,-20.0,-10.0,-0.028622048755,-0.004169927126,-0.060613842847,0.030106230178,0.013429400091,0.002564000858
25.0,-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-10.0,-20.0,10.0,-0.004729498483,0.012899265268,0.064220692939,-0.030147930637,-0.011730264753,-0.003317625759
25.0,-10.0,-20.0,20.0,-0.017789928145,0.025777985414,0.121561035858,-0.055797284118,-0.01938757935,-0.00640823369
25.0,-10.0,-20.0,30.0,-0.035928581382,0.037584852505,0.16984777342,-0.076329855588,-0.022926602774,-0.009048998365
25.0,-10.0,-10.0,-30.0,-0.079973234114,-0.010525184138,-0.067643940058,0.08555879121,0.030852198314,0.004478899676
25.0,-10.0,-10.0,-20.0,-0.049682861542,-0.008438303992,-0.049271578586,0.062675740968,0.023400486773,0.003211093451
25.0,-10.0,-10.0,-10.0,-0.021721293239,-0.004954256948,-0.026779921256,0.033917822147,0.012912316369,0.00168925728
25.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-10.0,-10.0,10.0,-0.012586029141,0.009322796024,0.030792561659,-0.033966660005,-0.011791743581,-0.001949931188
25.0,-10.0,-10.0,20.0,-0.032635877575,0.018226780579,0.059424524365,-0.062858780034,-0.020111455467,-0.003718021214
25.0,-10.0,-10.0,30.0,-0.056516397938,0.026208663494,0.084496930241,-0.085947879117,-0.024663151062,-0.005264140668
25.0,-10.0,0.0,-30.0,-0.068299877897,-0.015403406854,0.019250234734,0.090270545851,0.014611206604,0.00311327315
25.0,-10.0,0.0,-20.0,-0.041043709146,-0.010410856939,0.013022120348,0.066064262194,0.010211576943,0.001750976574
25.0,-10.0,0.0,-10.0,-0.016997251673,-0.005200930968,0.006199154095,0.03571065841,0.005113975548,0.000689584045
25.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-10.0,0.0,10.0,-0.017726024943,0.004893719686,-0.001268869715,-0.035668350234,-0.002980809829,-0.000534680309
25.0,-10.0,0.0,20.0,-0.042322725111,0.009240216732,0.000275292658,-0.065921757827,-0.003251533771,-0.001124339029
25.0,-10.0,0.0,30.0,-0.06992632464,0.013037142782,0.00377481806,-0.090013088794,-0.001049041539,-0.001828885115
25.0,-10.0,10.0,-30.0,-0.057003193718,-0.016043464885,0.090165464989,0.084826230594,-0.02031134416,0.00071054623
25.0,-10.0,10.0,-20.0,-0.033184435737,-0.009709986348,0.063989809625,0.062114074831,-0.016543716162,-0.000202548705
25.0,-10.0,10.0,-10.0,-0.012990161641,-0.004305261013,0.033351409076,0.033619393095,-0.009855023999,-0.000393970304
25.0,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-10.0,10.0,10.0,-0.021151876527,-6.001047e-05,-0.02867081796,-0.033719640916,0.012154394323,0.000594845614
25.0,-10.0,10.0,20.0,-0.0484749546,-4.6420811e-05,-0.051093841102,-0.062450225396,0.02457232372,0.000545268851
25.0,-10.0,10.0,30.0,-0.078140131116,0.00025588356,-0.067376454652,-0.085427399559,0.036584091072,-0.000123384392
25.0,-10.0,20.0,-30.0,-0.039625501891,-0.02923006979,0.158870761899,0.075523341053,-0.038391705689,0.006662726059
25.0,-10.0,20.0,-20.0,-0.020937296545,-0.017890095297,0.113493633295,0.055280786644,-0.031013235259,0.003718853405
25.0,-10.0,20.0,-10.0,-0.006669633926,-0.007965352172,0.059792564987,0.029928964971,-0.018260050119,0.001513815055
25.0,-10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-10.0,20.0,10.0,-0.02638567186,-0.000734333789,-0.055671529947,-0.03004584539,0.020968721951,-0.000856401708
25.0,-10.0,20.0,20.0,-0.05791920677,-0.001942463605,-0.101860637676,-0.055707813234,0.040960837366,-0.002165813037
25.0,-10.0,20.0,30.0,-0.090834828284,-0.002995345757,-0.137917114951,-0.076301829061,0.058892077423,-0.00396281826
25.0,-5.0,-20.0,-30.0,-0.083824814213,0.010601359927,-0.173936923514,0.068614308862,0.020523698367,-0.000972281942
25.0,-5.0,-20.0,-20.0,-0.053201997527,0.005323792314,-0.125758681433,0.050277954436,0.016646878865,-0.000137152592
25.0,-5.0,-20.0,-10.0,-0.02405054114,0.001584949642,-0.06737813183,0.027226347209,0.009614641612,0.000204008235
25.0,-5.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-5.0,-20.0,10.0,-0.008780579846,0.007390543771,0.06940872376,-0.027253499021,-0.008720338455,-0.001156332671
25.0,-5.0,-20.0,20.0,-0.024868590968,0.015531928737,0.130576986978,-0.050397332492,-0.014392067975,-0.002391537848
25.0,-5.0,-20.0,30.0,-0.045070482923,0.023524088846,0.181523152237,-0.068871201506,-0.016802717925,-0.003544508646
25.0,-5.0,-10.0,-30.0,-0.074630969663,-0.003378639776,-0.075645439247,0.080738456133,0.029784946267,0.00333678312
25.0,-5.0,-10.0,-20.0,-0.046071700903,-0.003217639548,-0.054610327361,0.059115200582,0.023060827848,0.002396426771
25.0,-5.0,-10.0,-10.0,-0.019955340437,-0.00213577187,-0.029287916003,0.031982006899,0.012994992685,0.001252404367
25.0,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-5.0,-10.0,10.0,-0.014098260784,0.006435922747,0.031171489422,-0.032021114827,-0.012887746001,-0.001454917108
25.0,-5.0,-10.0,20.0,-0.035165620973,0.012845877197,0.059091265871,-0.059267499869,-0.023070048862,-0.002748204011
25.0,-5.0,-10.0,30.0,-0.059649955685,0.018868880308,0.082722081694,-0.081063178523,-0.030086095177,-0.003903385763
25.0,-5.0,0.0,-30.0,-0.068102924939,-0.003467685303,0.005092070729,0.085247500068,0.00020058453,-0.000320377154
25.0,-5.0,0.0,-20.0,-0.041163683426,-0.002100924345,0.003469418601,0.062439738648,0.000355486287,-0.000491000374
25.0,-5.0,0.0,-10.0,-0.017214772601,-0.000955415485,0.001600840113,0.033784547037,0.000225476208,-0.000370459481
25.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-5.0,0.0,10.0,-0.017331307649,0.001067382963,0.000704148398,-0.033810297992,0.00045413144,0.000285096582
25.0,-5.0,0.0,20.0,-0.041362224881,0.002429776663,0.002485711793,-0.062544736923,0.001730270629,0.000250213285
25.0,-5.0,0.0,30.0,-0.068344379796,0.004083257422,0.004977552761,-0.085482562586,0.003805183587,-0.00012584398
25.0,-5.0,10.0,-30.0,-0.061870777726,-0.003270601523,0.081537428773,0.080143603992,-0.033450560896,-0.003306461789
25.0,-5.0,10.0,-20.0,-0.036987054527,-0.00062725841,0.058255664165,0.058711031193,-0.025711476579,-0.002946029726
25.0,-5.0,10.0,-10.0,-0.015194004465,0.000457602708,0.030650091202,0.031788173301,-0.014549975188,-0.001769668325
25.0,-5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-5.0,10.0,10.0,-0.01865967122,-0.004631583051,-0.028095558719,-0.031880355576,0.015885673697,0.001833642382
25.0,-5.0,10.0,20.0,-0.043532411023,-0.008406718401,-0.051095137376,-0.059028415973,0.030491364713,0.002773084496
25.0,-5.0,10.0,30.0,-0.071005714336,-0.011016686732,-0.068761233599,-0.080737106427,0.043140646316,0.002841538899
25.0,-5.0,20.0,-30.0,-0.052182263718,-0.020769448305,0.169500661023,0.070932071435,-0.034446831423,0.004090446274
25.0,-5.0,20.0,-20.0,-0.030133651323,-0.011737818211,0.121786144725,0.051951393535,-0.027451970592,0.001872738926
25.0,-5.0,20.0,-10.0,-0.011654298662,-0.004643835971,0.064614206379,0.028135045288,-0.015942718092,0.00052143305
25.0,-5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-5.0,20.0,10.0,-0.021246200385,-0.004165175893,-0.06233349469,-0.028218498143,0.017375018049,0.000249866613
25.0,-5.0,20.0,20.0,-0.04814157332,-0.008451895209,-0.115147085833,-0.052253531535,0.032996653178,1.8511825e-05
25.0,-5.0,20.0,30.0,-0.077134339848,-0.012052068818,-0.157330225002,-0.071485850479,0.046043889404,-0.000815117208
25.0,0.0,-20.0,-30.0,-0.067943583985,0.017969135073,-0.170448051142,0.067137645168,0.031281688758,-0.003297277622
25.0,0.0,-20.0,-20.0,-0.041911510033,0.010762000521,-0.122868943446,0.049138525996,0.025072089623,-0.001850249229
25.0,0.0,-20.0,-10.0,-0.018161717591,0.004558903971,-0.065567745933,0.026591394861,0.014492561351,-0.000738904668
