 AeroScout

 alpha,beta,pbar,qbar,rbar,da,de,dr,Cx,Cy,Cz,Cl,Cm,Cn
  -20.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -30.000000000000,    0.000000000000,    0.000000000000,   -0.145174698657,    0.023084483358,    0.064383958199,    0.197831249556,    0.355262564833,   -0.013264812758
  -20.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,   -0.076577361059,    0.014035620747,    0.033662411954,    0.132295394385,    0.225928428701,   -0.008906618001
  -20.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,   -0.026002315022,    0.006086184071,    0.011015802653,    0.060515112070,    0.098331425443,   -0.004119496221
  -20.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
  -20.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,   -0.014577552796,    0.003457567695,    0.003153908887,   -0.059267767911,   -0.078642695572,    0.004036168720
  -20.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   20.000000000000,    0.000000000000,    0.000000000000,   -0.051373389843,    0.008525305286,    0.016790362583,   -0.128944268848,   -0.162258941378,    0.008318362320
  -20.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   30.000000000000,    0.000000000000,    0.000000000000,   -0.107029595173,    0.015266835267,    0.039801085594,   -0.191699887934,   -0.228150684604,    0.011840028647
  -20.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -30.000000000000,    0.000000000000,    0.000000000000,   -0.133797679483,    0.022969266404,    0.076149321591,    0.213749038582,    0.255956354510,   -0.023139422128
  -20.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,   -0.068289278715,    0.014708035535,    0.041355034658,    0.142966614401,    0.159423302942,   -0.015530779639
  -20.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,   -0.021902633616,    0.006589186170,    0.014500812200,    0.065421615685,    0.067774518140,   -0.007168515110
  -20.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
  -20.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,   -0.020181729348,   -0.001822053901,    0.000255697990,   -0.064831009211,   -0.047301390216,    0.007117125141
  -20.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   20.000000000000,    0.000000000000,    0.000000000000,   -0.064477152909,   -0.003551282769,    0.010245078481,   -0.141489490865,   -0.092874579593,    0.015204323925
  -20.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   30.000000000000,    0.000000000000,    0.000000000000,   -0.127985826863,   -0.004116492695,    0.029698840592,   -0.211149553932,   -0.122892197211,    0.022360687590
  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -30.000000000000,    0.000000000000,    0.000000000000,   -0.134520529347,    0.018152901889,    0.052625359381,    0.218618772271,    0.066370684099,   -0.026690465488
  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,   -0.068093300817,    0.012191811893,    0.025734476913,    0.146285330880,    0.033244662723,   -0.017979903938
  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,   -0.021482377105,    0.005598414651,    0.007421230834,    0.066958199815,    0.010262065525,   -0.008328910070
  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,   -0.021482377105,   -0.005598414651,    0.007421230834,   -0.066958199815,    0.010262065525,    0.008328910070
  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   20.000000000000,    0.000000000000,    0.000000000000,   -0.068093300817,   -0.012191811893,    0.025734476913,   -0.146285330880,    0.033244662723,    0.017979903938
  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   30.000000000000,    0.000000000000,    0.000000000000,   -0.134520529347,   -0.018152901889,    0.052625359381,   -0.218618772271,    0.066370684099,    0.026690465488
  -20.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -30.000000000000,    0.000000000000,    0.000000000000,   -0.127985826863,    0.004116492695,    0.029698840592,    0.211149553932,   -0.122892197211,   -0.022360687590
  -20.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,   -0.064477152909,    0.003551282769,    0.010245078481,    0.141489490865,   -0.092874579593,   -0.015204323925
  -20.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -10.000000000000,    0.000000000000,    0.000000000000,   -0.020181729348,    0.001822053901,    0.000255697990,    0.064831009211,   -0.047301390216,   -0.007117125141
  -20.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
  -20.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,   -0.021902633616,   -0.006589186170,    0.014500812200,   -0.065421615685,    0.067774518140,    0.007168515110
  -20.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   20.000000000000,    0.000000000000,    0.000000000000,   -0.068289278715,   -0.014708035535,    0.041355034658,   -0.142966614401,    0.159423302942,    0.015530779639
  -20.000000000000,   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   30.000000000000,    0.000000000000,    0.000000000000,   -0.133797679483,   -0.022969266404,    0.076149321591,   -0.213749038582,    0.255956354510,    0.023139422128
  -20.000000000000,   20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -30.000000000000,    0.000000000000,    0.000000000000,   -0.107029595173,   -0.015266835267,    0.039801085594,    0.191699887934,   -0.228150684604,   -0.011840028647
  -20.000000000000,   20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,  -20.000000000000,    0.000000000000,    0.000000000000,   -0.051373389843,   -0.008525305286,    0.016790362583,    0.128944268848,   -0.162258941378,   -0.008318362320
