 AeroScout

 alpha,beta,pbar,qbar,rbar,da,de,dr,Cx,Cy,Cz,Cl,Cm,Cn
    5.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
    5.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.006326818538,    0.000000000000,    0.000000000000,    0.000000000000,    0.000006517427,    0.001606258851,   -0.000012599634,    0.000841256445,   -0.000025454906,   -0.000921495338
    5.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.012653637077,    0.000000000000,    0.000000000000,    0.000000000000,    0.000025703251,    0.003180792859,   -0.000048759123,    0.001681802409,   -0.000097902734,   -0.001829595135
   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.012653637077,    0.000000000000,    0.000000000000,    0.000000000000,    0.000020643818,   -0.002788991000,   -0.000035643083,   -0.002313109559,   -0.000055686679,    0.001603545965
   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.006326818538,    0.000000000000,    0.000000000000,    0.000000000000,    0.000005045220,   -0.001387188787,   -0.000008584657,   -0.001156560252,   -0.000013095866,    0.000798663013
   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.006326818538,    0.000000000000,    0.000000000000,    0.000000000000,    0.000005045220,    0.001387188787,   -0.000008584657,    0.001156560252,   -0.000013095866,   -0.000798663013
   10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.012653637077,    0.000000000000,    0.000000000000,    0.000000000000,    0.000020643818,    0.002788991000,   -0.000035643083,    0.002313109559,   -0.000055686679,   -0.001603545965
   15.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.012653637077,    0.000000000000,    0.000000000000,    0.000000000000,    0.000019825435,   -0.002678277889,   -0.000046687646,   -0.002872608189,   -0.000060790277,    0.001499623316
   15.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.006326818538,    0.000000000000,    0.000000000000,    0.000000000000,    0.000004764769,   -0.001323653084,   -0.000011397517,   -0.001435317696,   -0.000014425363,    0.000743212379
   15.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
   15.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.006326818538,    0.000000000000,    0.000000000000,    0.000000000000,    0.000004764769,    0.001323653084,   -0.000011397517,    0.001435317696,   -0.000014425363,   -0.000743212379
   15.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.012653637077,    0.000000000000,    0.000000000000,    0.000000000000,    0.000019825435,    0.002678277889,   -0.000046687646,    0.002872608189,   -0.000060790277,   -0.001499623316
   20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.012653637077,    0.000000000000,    0.000000000000,    0.000000000000,    0.000025456730,   -0.002901763078,   -0.000061222512,   -0.003373821713,   -0.000067629404,    0.001558055430
   20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.006326818538,    0.000000000000,    0.000000000000,    0.000000000000,    0.000006309032,   -0.001447683081,   -0.000015250871,   -0.001686604059,   -0.000016730024,    0.000777653284
   20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
   20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.006326818538,    0.000000000000,    0.000000000000,    0.000000000000,    0.000006309032,    0.001447683081,   -0.000015250871,    0.001686604059,   -0.000016730024,   -0.000777653284
   20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.012653637077,    0.000000000000,    0.000000000000,    0.000000000000,    0.000025456730,    0.002901763078,   -0.000061222512,    0.003373821713,   -0.000067629404,   -0.001558055430
