 AeroScout

 alpha,beta,pbar,qbar,rbar,da,de,dr,Cx,Cy,Cz,Cl,Cm,Cn
  -20.000000000000,    0.000000000000,    0.000000000000,   -0.003277204736,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.004611667410,   -0.000000000000,    0.019646158970,   -0.000000000000,    0.045227788125,    0.000000000000
  -20.000000000000,    0.000000000000,    0.000000000000,   -0.001638602368,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.002251552104,   -0.000000000000,    0.009758403159,   -0.000000000000,    0.022457811092,    0.000000000000
  -20.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
  -20.000000000000,    0.000000000000,    0.000000000000,    0.001638602368,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.002144707538,   -0.000000000000,   -0.009632512143,   -0.000000000000,   -0.022154145886,    0.000000000000
  -20.000000000000,    0.000000000000,    0.000000000000,    0.003277204736,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.004184251421,    0.000000000000,   -0.019142573485,   -0.000000000000,   -0.044013066075,    0.000000000000
  -15.000000000000,    0.000000000000,    0.000000000000,   -0.003277204736,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.003389038526,   -0.000000000000,    0.016891222183,   -0.000000000000,    0.040665536456,    0.000000000000
  -15.000000000000,    0.000000000000,    0.000000000000,   -0.001638602368,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.001647634387,   -0.000000000000,    0.008397535031,   -0.000000000000,    0.020215587273,    0.000000000000
  -15.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
  -15.000000000000,    0.000000000000,    0.000000000000,    0.001638602368,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.001555170170,   -0.000000000000,   -0.008304597437,    0.000000000000,   -0.019989047911,    0.000000000000
  -15.000000000000,    0.000000000000,    0.000000000000,    0.003277204736,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,   -0.003019142379,   -0.000000000000,   -0.016519458519,   -0.000000000000,   -0.039759340798,    0.000000000000
  -10.000000000000,    0.000000000000,    0.000000000000,   -0.003277204736,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.002394705326,    0.000000000000,    0.014529367087,   -0.000000000000,    0.037367911063,   -0.000000000000
  -10.000000000000,    0.000000000000,    0.000000000000,   -0.001638602368,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.001156303923,   -0.000000000000,    0.007236325685,   -0.000000000000,    0.018612694698,    0.000000000000
  -10.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000,    0.000000000000
