# Aircraft: Aeroscout
# Date Generated: 2025-03-24 12:19:53
# Reference Area (ft^2): 2.265625
# Longitudinal Reference Length (ft): 0.6259
# Lateral Reference Length (ft): 3.625
parameter,independent_variables,2
parameter,coordinate_system,body

qbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-0.0027310039470581273,10.0,-0.0003499191777319999,4.9443663905002504e-17,0.004442210661849799,1.732494781527664e-16,0.029552768813831995,2.247528522986996e-19
-0.0027310039470581273,15.0,-0.000727590267684014,-3.5915549698234696e-17,0.0031299811714600168,3.35198213332774e-16,0.030513535034347006,3.40361799165976e-17
-0.0027310039470581273,20.0,-0.0011421950768170097,-1.4850021595769541e-16,0.002365520997000159,-1.1195442408954998e-16,0.03237298357822205,3.342562054138153e-17
-0.0021848031576465017,-20.0,0.00348701141206198,-1.7101141015848298e-17,0.01461813063384998,1.903131015145966e-16,0.03039613605115299,-1.726872731477927e-17
-0.0021848031576465017,-15.0,0.0024031615365230075,-6.46097731605247e-17,0.012489395098199907,1.6293658018525197e-17,0.028055159683578967,8.691448091015085e-18
-0.0021848031576465017,-10.0,0.001576439080955297,-4.558222307466247e-17,0.010495100418127956,-1.174300576031578e-16,0.026259497272989013,4.6807869905994904e-18
-0.0021848031576465017,-5.0,0.0009448105608009603,-1.269976638039241e-17,0.008513808450944987,1.1420595539685503e-17,0.024961572375128,8.78592393197296e-18
-0.0021848031576465017,0.0,0.0004242433347696993,2.8231432149190794e-17,0.0066584605991809875,-9.42679115804152e-17,0.023995249079300007,-1.2603475872291297e-17
-0.0021848031576465017,5.0,2.612267621469877e-05,-3.3017691982907945e-17,0.004967639263395052,-1.069615654074804e-16,0.02352864212947213,2.098225961949916e-17
-0.0021848031576465017,10.0,-0.0002965955878899973,-7.93114565735173e-17,0.0035652868694198148,-5.475964449786561e-17,0.023666490036389987,5.504730092135689e-18
-0.0021848031576465017,15.0,-0.0006001223378570009,1.138149038909625e-16,0.0025231729496000277,4.2319265581106802e-16,0.024454230522946985,3.33834425687941e-17
-0.0021848031576465017,20.0,-0.0009357478981439904,-2.242811458984654e-16,0.0019180425612701502,-7.74504515717916e-16,0.025957940672380053,9.086276669359735e-18
-0.001638602368234876,-20.0,0.0025958671730870186,-1.465940486578388e-16,0.010940719582229974,1.371501433909236e-16,0.02273787543321798,3.63660588990546e-17
-0.001638602368234876,-15.0,0.001785725762477014,-4.1510189299336565e-17,0.009349375719939879,-1.492764812083105e-16,0.020994967132895948,-4.0528490784968536e-18
-0.001638602368234876,-10.0,0.0011679443002649975,3.403396192456263e-17,0.007858848229683968,-2.288657153561329e-17,0.019660866619284983,-2.501636862034301e-17
-0.001638602368234876,-5.0,0.00069568395017799,2.0822227443012783e-15,0.006376993861594987,9.89678818489387e-17,0.018700195424773997,-9.00245673420624e-16
-0.001638602368234876,0.0,0.0003060451091859012,4.0395904876854596e-17,0.004992004933388,2.3516770069778303e-17,0.017988824421331,-1.6008250916199197e-17
-0.001638602368234876,5.0,7.730438693499125e-06,-2.4270471739792698e-17,0.003729114374053988,-1.6683118460126431e-16,0.01765168800288485,1.739147228298782e-17
-0.001638602368234876,10.0,-0.00023497851346299115,-6.48461392408342e-17,0.0026827336740298247,2.5602067500331937e-16,0.017768417437599993,3.32099538939229e-17
-0.001638602368234876,15.0,-0.0004637991607409908,-4.525338456167547e-16,0.001906823806710145,-2.11242106607154e-16,0.018373376566146016,2.1027090784490579e-16
-0.001638602368234876,20.0,-0.00071838926634199,-5.888972446780059e-17,0.00145786846458007,-7.915366301929959e-19,0.01951343407873507,-3.481695941477197e-17
-0.0010924015788232508,-20.0,0.0017177199887050132,-1.5427541331714303e-17,0.007278645351920021,-2.4121929474200697e-16,0.015119325256056027,-4.8911941549455505e-17
-0.0010924015788232508,-15.0,0.0011794409423490082,-2.4462798310934798e-17,0.006221226453859918,1.211230426747524e-16,0.013965944793016993,-5.337912728727874e-18
-0.0010924015788232508,-10.0,0.000769099023291496,5.1919677573802527e-17,0.005231016561756063,-1.126957226884198e-16,0.013085010222120025,-3.4974967551482206e-17
-0.0010924015788232508,-5.0,0.00045516819592756035,-2.025480691303323e-17,0.004245793550497978,5.966895934477521e-17,0.012453056204911994,1.398346242073019e-17
-0.0010924015788232508,0.0,0.0001959202972374001,3.8321541712746096e-17,0.0033268805355689823,-2.55277734626301e-17,0.011987759012206,-1.86477787702382e-17
-0.0010924015788232508,5.0,-2.763403411400883e-06,-7.07176115398911e-17,0.002488422282401981,-1.15756335563193e-16,0.011771499068321409,3.217637412110368e-17
-0.0010924015788232508,10.0,-0.00016503172412299372,-9.141742785579639e-17,0.0017944212490499378,-5.237851222638703e-18,0.011858207242107982,1.917721598022657e-17
-0.0010924015788232508,15.0,-0.0003184304023390039,2.6340714054210496e-17,0.0012808916488800115,1.194524764447885e-16,0.012270848800246037,5.4091507868268014e-18
-0.0010924015788232508,20.0,-0.0004900351042019802,-1.54293330646705e-17,0.0009848813826101033,1.175132103131409e-16,0.013039150319798076,1.8911644745248724e-17
-0.0005462007894116254,-20.0,0.0008524654446360191,-3.38223259804157e-17,0.0036317811616499718,1.341213811172603e-16,0.007540146596739017,-1.517313075081503e-17
-0.0005462007894116254,-15.0,0.0005842258131740219,-6.53366715236769e-17,0.003104812789069822,-1.1690899429117011e-16,0.0069677400947789625,-7.140396389879124e-18
-0.0005462007894116254,-10.0,0.000379810719620198,1.5365731001075732e-17,0.0026114507418000255,-1.6800193906622018e-16,0.006531520461425994,2.004094110509102e-19
-0.0005462007894116254,-5.0,0.00022326797423439983,-1.479093988525484e-17,0.0021201466092840016,3.8508995926106135e-17,0.006219781762998977,8.60877012198806e-18
-0.0005462007894116254,0.0,9.389300865500147e-05,6.036207586276847e-17,0.0016629281347669833,-8.23589360938593e-17,0.00599162004961,-2.62286137062032e-17
-0.0005462007894116254,5.0,-5.345127880199835e-06,-2.631849017388131e-16,0.0012454288452490303,-3.9303357504126605e-16,0.00588772109068836,1.013621737423709e-16
-0.0005462007894116254,10.0,-8.67181644729903e-05,8.039951948996309e-17,0.000900219890019871,1.220431137621486e-16,0.005935515895476001,-4.31105230309481e-17
-0.0005462007894116254,15.0,-0.00016387039876300524,1.384248335539136e-16,0.0006453108545401154,5.1718317859443e-16,0.006146464145223018,3.64655692940727e-17
-0.0005462007894116254,20.0,-0.00025060055854297936,-5.03177436006193e-17,0.0004989641970101211,-1.13568222360327e-16,0.006534776436535994,-6.052797372093054e-18
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005462007894116254,-20.0,-0.0008397790070749922,-4.6108286431292734e-17,-0.0036168253748800616,-2.1637786230973017e-17,-0.0075014545285669865,-3.12005288935332e-17
0.0005462007894116254,-15.0,-0.0005733159846429969,-4.7160880674715e-17,-0.0030933468536700204,2.081633344356774e-16,-0.006937629001288026,-1.3517165819504875e-17
0.0005462007894116254,-10.0,-0.00037040652359879994,1.232830714813523e-17,-0.0026034848624350015,-1.546100941684546e-17,-0.006509944324432998,-1.366501798180121e-17
0.0005462007894116254,-5.0,-0.00021460406102359,2.104394007582007e-17,-0.0021146900768640176,3.7316052950863174e-17,-0.006206655837932007,-4.88623032809597e-18
0.0005462007894116254,0.0,-8.573454248519963e-05,4.937163687508309e-17,-0.0016620046042070125,1.8791119184414602e-17,-0.005987381437522199,-2.459364261877956e-17
0.0005462007894116254,5.0,1.3287734270697044e-05,7.280511435767103e-18,-0.0012479982344819618,-9.30610437655029e-17,-0.005892018111740371,4.817454564941999e-18
0.0005462007894116254,10.0,9.516131319500798e-05,-2.49418173188905e-17,-0.0009063679347500742,-5.755361011018604e-18,-0.005948683786221015,-1.39087158908577e-17
0.0005462007894116254,15.0,0.00017328361250598667,1.5305973681622498e-17,-0.0006551331283299877,3.09867534923912e-16,-0.006168793261950967,-5.963777225701098e-18
0.0005462007894116254,20.0,0.0002618529764319977,1.74407361623753e-17,-0.0005121279018498459,3.45509103357729e-16,-0.006565490879015923,-5.771532024304704e-18
0.0010924015788232508,-20.0,-0.0016669733545309762,-5.657186039690132e-17,-0.007218822435399952,2.645886174909053e-16,-0.014964557527473998,-3.76761652487929e-17
0.0010924015788232508,-15.0,-0.0011358007416469862,-1.56690707612439e-17,-0.00617536292762999,-2.1375620895330813e-19,-0.013845500894649032,-3.8326848361388776e-17
0.0010924015788232508,-10.0,-0.0007314799904881014,5.3379082425311934e-17,-0.005199153187828043,-1.205334816658696e-16,-0.012998705906673014,-3.139418318989021e-17
0.0010924015788232508,-5.0,-0.0004204935721396101,2.791135388368937e-17,-0.004223955249197997,2.380381121415608e-17,-0.012400537662029004,-7.944368761537669e-18
0.0010924015788232508,0.0,-0.00016338381578250016,5.818583317817354e-17,-0.003323092647469994,-2.58521581128498e-17,-0.011970522282612,-2.5808253391392917e-17
0.0010924015788232508,5.0,3.4534856750499665e-05,8.281491538303601e-18,-0.0024986997568210434,-2.27322018633285e-16,-0.011788686994125972,5.483141937580101e-18
0.0010924015788232508,10.0,0.00019880491934699818,6.07064137835221e-17,-0.0018190133862001634,3.951430779677424e-16,-0.011910878912241019,-4.7165900295138906e-17
0.0010924015788232508,15.0,0.0003560729113470107,9.345128779270729e-17,-0.0013201882427600342,4.77983737617924e-16,-0.01236018406967998,7.55569287678872e-18
0.0010924015788232508,20.0,0.0005350455502090012,-4.056145487906195e-17,-0.0010375359844698728,4.52129397108288e-16,-0.013162007542030008,3.0475754934484724e-17
0.001638602368234876,-20.0,-0.0024816839319989903,-4.50500281326961e-17,-0.010806118884389981,1.460011131099079e-16,-0.022389650082884016,-5.19056229649427e-17
0.001638602368234876,-15.0,-0.0016875319866419825,-2.90635690371691e-17,-0.00924618359381002,-9.13069057104858e-17,-0.02072397014618904,1.0730506114184926e-17
0.001638602368234876,-10.0,-0.0010832918155371032,-3.55492199801916e-18,-0.007787155869610984,-1.3944161711969219e-16,-0.019466681947085007,-7.623094906896417e-18
0.001638602368234876,-5.0,-0.0006175923310062,1.251448309834907e-17,-0.006327808588004996,3.654795465827115e-17,-0.018581963091387016,-7.595998361713981e-20
0.001638602368234876,0.0,-0.0002332205984560999,5.67069341763168e-17,-0.004983199087706003,-6.64518934605987e-17,-0.017949153936047207,-2.614860625083877e-17
0.001638602368234876,5.0,6.375918781859752e-05,8.992966119056579e-16,-0.003752238382163986,-1.6285134102201859e-16,-0.017690360243768872,-3.943720623452185e-16
0.001638602368234876,10.0,0.00031097038681800193,6.528053085928311e-17,-0.0027380658569899907,3.103165357536554e-16,-0.017886929206200997,-1.2096018650711699e-17
0.001638602368234876,15.0,0.0005484536869189982,5.58581700308045e-17,-0.001995270354300027,5.0392539693727e-16,-0.018574454149803965,-2.9408747816155197e-17
0.001638602368234876,20.0,0.0008196656734320018,-3.520675552299294e-16,-0.0015763405036999245,-1.0931878419339439e-15,-0.019789860776523005,1.4778300724145226e-17
0.0021848031576465017,-20.0,-0.003284010736830989,-1.3333158987256201e-17,-0.014378842654829915,2.975156191628927e-16,-0.029777073831045997,-2.5826172135941978e-17
0.0021848031576465017,-15.0,-0.002228586551827977,1.65605006159844e-17,-0.012305944441959982,1.2052820680764837e-16,-0.027573391708932027,-3.8011961688478373e-17
0.0021848031576465017,-10.0,-0.0014259160950295044,4.654002786993443e-17,-0.01036764689043801,1.4544035436036005e-18,-0.02591427731484,-3.2295350482129107e-17
0.0021848031576465017,-5.0,-0.0008057859501828697,2.764792445339407e-17,-0.008426233612218004,1.9873748904008e-18,-0.024751183270679017,-1.1420562877108269e-17
0.0021848031576465017,0.0,-0.00029560212528000063,-3.1973405415521663e-16,-0.006642313416461015,-8.29393275945969e-17,-0.023923115115798102,1.397045823232717e-16
0.0021848031576465017,5.0,0.0001009795997281987,-1.20167154630533e-16,-0.005008747840632988,-2.38196563981268e-16,-0.023597391309802467,5.2646484221034104e-17
0.0021848031576465017,10.0,0.00043169741289900143,-1.393892637403731e-16,-0.0036636550121200706,8.00382525539968e-17,-0.023877179347652017,7.4067583638855e-17
0.0021848031576465017,15.0,0.0007505073700070086,4.37701525080334e-17,-0.0026804882734798863,3.3191682803096803e-16,-0.024811894770621012,3.180168821618901e-18
0.0021848031576465017,20.0,0.0011158020685139713,4.387174763284104e-18,-0.0021286574933798708,2.5228577653475303e-16,-0.02644936081106697,-2.1300189587936576e-17
0.0027310039470581273,-20.0,-0.004074052870470024,5.71244724610009e-17,-0.017937121909520126,3.7498992361712103e-16,-0.037127170959914024,-5.83946411675483e-17
0.0027310039470581273,-15.0,-0.0027590403884269754,-4.897244689550523e-17,-0.015354781281750052,-5.638938152792131e-17,-0.03439412103094802,2.1538435393535424e-17
0.0027310039470581273,-10.0,-0.0017594326293330978,-1.9760191681008468e-17,-0.012940785386403975,-1.901504103429072e-16,-0.03234190969018899,1.3828782677564391e-17
0.0027310039470581273,-5.0,-0.0009849016393363597,-1.748929573518143e-17,-0.010519187638329014,2.717955276749907e-17,-0.030908385819124,1.2988164308469151e-17
0.0027310039470581273,0.0,-0.0003506109257516016,5.352363567197879e-17,-0.008300552204963008,2.9348529768571902e-18,-0.029892683071539902,-2.292134841030998e-17
0.0027310039470581273,5.0,0.0001462160332556979,-1.3270770280407395e-17,-0.006268361775110032,-8.90440858570016e-17,-0.02951013349983077,7.7834344076763e-18
0.0027310039470581273,10.0,0.0005610253088660089,-1.326371200327898e-16,-0.00459591092979017,-7.883475136347261e-17,-0.029881975728652005,2.98314190790779e-17
0.0027310039470581273,15.0,0.0009623125497389973,2.6001403794004298e-17,-0.0033759535687798436,1.255889197327403e-16,-0.031072804130634013,1.751509239491872e-17
0.0027310039470581273,20.0,0.001423544225292006,-1.271713849795426e-16,-0.002694602763839926,1.420385603210845e-16,-0.033140817311847925,6.795762266382463e-17
0.003277204736469752,-20.0,-0.004851908535079996,-1.26086313131664e-17,-0.02148108504060997,3.5849284411167e-16,-0.044440284210070014,2.34712844911519e-17
0.003277204736469752,-15.0,-0.0032789685698899895,-3.04676140836284e-17,-0.01839283014568016,-1.2902176105579371e-16,-0.04118651406544205,-4.813908600769004e-18
0.003277204736469752,-10.0,-0.0020839313379693025,-3.630961385520307e-17,-0.015506738771408957,-1.0680492138746969e-16,-0.03875001728852001,1.440139930247009e-17
0.003277204736469752,-5.0,-0.0011547462528351607,-1.9483576740373828e-17,-0.012606753916549002,6.82423796324339e-17,-0.03705406201877101,1.538899425487072e-17
0.003277204736469752,0.0,-0.00039795818431150043,4.689539277337398e-18,-0.009958161714686997,-5.19916383691652e-17,-0.0358586188696112,-6.9219038530035985e-18
0.003277204736469752,5.0,0.00019948951777599977,-6.0961919481411e-17,-0.007531213737013043,-4.495886179834941e-17,-0.035428939982770066,2.769449462925545e-17
0.003277204736469752,10.0,0.000698992059564002,-1.264611256519309e-16,-0.005534964606750181,1.6392952494454739e-16,-0.035901668117282015,3.4936651061320304e-17
0.003277204736469752,15.0,0.0011839459925599982,1.42921775443795e-17,-0.004081779829830046,5.53019502239041e-16,-0.03735748550967599,1.9723439473126892e-17
0.003277204736469752,20.0,0.0017429823976359837,-1.74284495273685e-17,-0.003274291900969839,8.43003122328275e-17,-0.039864539380633945,-7.325399365281236e-17
