# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:39:34
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],pbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-25.0,0.057119866428905326,0.0,0.0006380412197332999,0.00144654318178622,-0.0015037964971439943,-0.017038086344572666,-0.0002481467045417976,-0.0008659793039960599
-25.0,0.057119866428905326,5.0,0.0022393613237224955,0.00789052550714811,0.0013279438731359505,-0.019258487990791957,0.0037700714560736093,-0.00502449355369992
-25.0,0.057119866428905326,10.0,0.0014331866453413007,0.0107153177088976,-0.004820843545230047,-0.024375915750294474,-0.0030526237816839996,-0.0073693869125501296
-25.0,0.057119866428905326,15.0,0.002083853535105401,0.017927621718918103,-0.005459624018219866,-0.031235503621673398,-0.0024425660298809937,-0.012394047853408618
-25.0,0.057119866428905326,20.0,0.0030178008946086937,0.027370067023222696,-0.006744447622919925,-0.03985094663786571,-0.0029326389425319843,-0.0189597375845947
-25.0,0.07139983303613166,-20.0,0.003904757779081988,-0.025714750972877905,0.00721602737709004,-0.04523106676709354,0.0005598058803319983,0.0186328514351951
-25.0,0.07139983303613166,-15.0,0.002865929293505501,-0.0150151232996555,0.006641934338291966,-0.035570117519879714,0.002166154277532001,0.0111164288621265
-25.0,0.07139983303613166,-10.0,0.004235208993330751,-0.00016263860825940085,0.01873829481971301,-0.031230825109705047,0.0228308069986866,0.0020805937692428
-25.0,0.07139983303613166,-5.0,0.0012996064799357006,-0.0015104211252373982,0.0034239049918000086,-0.023048174095429842,0.0022860256121925993,0.0015706567453696203
-25.0,0.07139983303613166,0.0,0.0010512356101725975,0.0018426244586126402,-0.0015120850202929997,-0.021391742270899166,-0.0005004330498027953,-0.00110039186604179
-25.0,0.07139983303613166,5.0,0.014475586752192997,-0.0018579500272314,-0.06964509495273002,-0.035416992188416756,-0.09429053994238609,-0.0021585148087298793
-25.0,0.07139983303613166,10.0,0.0022608575074579,0.01342753262855569,-0.007171133412501973,-0.030520912833946576,-0.004215320834022013,-0.00923954056354338
-25.0,0.07139983303613166,15.0,0.0033534643741797016,0.022421804004599203,-0.008589796970009944,-0.039108887960160404,-0.0037861181665519994,-0.01551448000686255
-25.0,0.07139983303613166,20.0,0.004890229001438998,0.03421600910436,-0.010748368564609923,-0.04988277155128691,-0.004664631108063977,-0.02372254660667274
-25.0,0.08567979964335799,-20.0,0.0058736821064290096,-0.030864176033177603,0.011158785853260023,-0.05436625069617384,0.0017083890195020157,0.02238750635623586
-25.0,0.08567979964335799,-15.0,0.004208906596589006,-0.0180928498673772,0.009711727871889009,-0.04274797202727141,0.0031747583160340043,0.0133985780188533
-25.0,0.08567979964335799,-10.0,0.0050908110256838906,-0.0014713714093759003,0.021093592972385,-0.03701241704716815,0.024103626572951592,0.0031303610312561
-25.0,0.08567979964335799,-5.0,0.002039442699532202,-0.0013702612145243993,0.005628824458410009,-0.028013047507482847,0.004339805909044701,0.0016529048757421205
-25.0,0.08567979964335799,0.0,0.0015533532596904986,0.0022397513238246506,-0.0016860419573199864,-0.025798726724968666,-0.0008049662104228986,-0.00133577408884722
-25.0,0.08567979964335799,5.0,0.0019270633357071978,0.01183632967988003,0.007890866476355951,-0.027074481721607657,0.015488770719864,-0.00742077152809078
-25.0,0.08567979964335799,10.0,0.0032802293652671004,0.01616294352001458,-0.009989034063698998,-0.03670544896806367,-0.00555154696976401,-0.01112933955438691
-25.0,0.08567979964335799,15.0,0.004926516494625801,0.0269378637038827,-0.012428541472599974,-0.0470256534888122,-0.005426224890687004,-0.018657615049370857
-25.0,0.08567979964335799,20.0,0.007213920728338999,0.0410858813878245,-0.015680919683769945,-0.05995951513557561,-0.006799185858303969,-0.028512921883377514
-20.0,-0.08567979964335799,-20.0,0.008176903077826009,0.0316033377160612,0.018450689077870175,0.054434720484003316,0.010331520060037014,-0.0228973974953267
-20.0,-0.08567979964335799,-15.0,0.005820332074887302,0.011266694044122394,0.004796831313252037,0.04543018199709681,-0.006393604632735986,-0.009283450543812702
-20.0,-0.08567979964335799,-10.0,0.00242583664172147,0.005004005967799801,-0.0021861094386710356,0.035347055740339334,-0.010594968071358804,-0.004809368048815401
-20.0,-0.08567979964335799,-5.0,0.0018177183644372992,0.0017060103352262,-2.007099873899132e-05,0.027773728327522867,-0.0028558733536521996,-0.00182158490721499
-20.0,-0.08567979964335799,0.0,0.0015776175520460997,-0.002175930015157029,-0.0015992438283990024,0.02549594243671943,-0.0007656056648950998,0.001308242493840383
-20.0,-0.08567979964335799,5.0,0.0019524313389968004,-0.00675789589448789,0.0050262575437229895,0.030215352031607398,0.010629492211816693,0.004850201870566099
-20.0,-0.08567979964335799,10.0,0.0035458560600120995,-0.0157095057135855,-0.003044027817690975,0.03782620785066966,0.0049347398264570075,0.010850517301999499
-20.0,-0.08567979964335799,15.0,0.0057961511589447005,-0.027550602241016103,-0.013122525619389869,0.04707492824757421,-0.005390754557470012,0.0190510601930324
-20.0,-0.08567979964335799,20.0,0.008785904304351305,-0.042075148203422105,-0.017700405116769957,0.06002451172157274,-0.007699829911793021,0.0291494790703806
-20.0,-0.07139983303613166,-20.0,0.005820920866207002,0.026176553222756103,0.013288524338530117,0.045280212728425515,0.007744440364074012,-0.0189633005856876
-20.0,-0.07139983303613166,-15.0,0.0032469775756317,0.011982694852110294,0.0017664926473519582,0.03742844616012101,-0.006305020220819996,-0.0094063399245943
-20.0,-0.07139983303613166,-10.0,0.0020617074456334896,0.006691618199615203,0.002754960516415994,0.028173612210409232,-0.001302318041511305,-0.0053256950053489
-20.0,-0.07139983303613166,-5.0,0.0009706824798135991,-0.006580044124632459,-0.016064998380138,0.025627534602464266,-0.02345275361688787,0.0026340248022034994
-20.0,-0.07139983303613166,0.0,0.0010788993632813992,-0.001825721827567856,-0.0014028601371870036,0.021196938309977625,-0.0005097673367958008,0.001094967076139934
-20.0,-0.07139983303613166,5.0,0.0012619861722747983,-0.0037752586569555907,0.014892455955016981,0.0265840157790892,0.0225847489678095,0.0030712730607487396
-20.0,-0.07139983303613166,10.0,0.005258482882554299,-0.012557995974473202,-0.009160465960070918,0.029023545271226758,-0.009677109017838997,0.007898418792077401
-20.0,-0.07139983303613166,15.0,0.0040772861816932016,-0.022837496590954402,-0.009175635093169987,0.03914719508521771,-0.003770619188478014,0.015786243830191702
-20.0,-0.07139983303613166,20.0,0.006198736373581801,-0.03489095486921501,-0.012433637381169982,0.04994435424413524,-0.0054243147644729706,0.024167840878822202
-20.0,-0.057119866428905326,-20.0,0.0038646670776180114,0.020826531786384904,0.008960127007179963,0.036169828356548306,0.005501735054911,-0.015087175714877398
-20.0,-0.057119866428905326,-15.0,0.0020797924322146985,0.0114028383014841,0.003685100491765958,0.02891298765036761,-0.00039980080376099403,-0.0085989750330108
-20.0,-0.057119866428905326,-10.0,0.00073500576490311,0.001939167507699801,-0.005725962195253009,0.02413096359124623,-0.011664588330852502,-0.0024440845378798995
-20.0,-0.057119866428905326,-5.0,0.0007954517080111002,0.0013658721523021004,-0.00012276378529998966,0.018351500638024366,-0.0013836541505327996,-0.0013229100353486008
-20.0,-0.057119866428905326,0.0,0.000668962585056096,-0.0014791756984550884,-0.0013209750917669988,0.016930598109189628,-0.00029480240499900334,0.0008844968525930678
-20.0,-0.057119866428905326,5.0,0.0008358721151274021,-0.0046121440165090895,0.0038199514606799823,0.0200289863336071,0.006856373414869901,0.003273646812993359
-20.0,-0.057119866428905326,10.0,0.0015735097992426,-0.010878128834996201,-0.002870147815492996,0.024411257507153058,-4.9186247172983144e-05,0.007467085377383699
-20.0,-0.057119866428905326,15.0,0.0026620371197829014,-0.018184155578364204,-0.005931456671299795,0.03126394942848501,-0.002436799983449006,0.012566517221004301
-20.0,-0.057119866428905326,20.0,0.0040629814152042115,-0.0277904037497239,-0.008091681169150045,0.03990619894383644,-0.0035428358128640203,0.0192478102632708
-20.0,-0.042839899821678996,-20.0,0.0023059296394629947,0.015543576446159897,0.005466311839010141,0.02709511918424021,0.003604674181708012,-0.011260912040404403
-20.0,-0.042839899821678996,-15.0,0.0012111753023016023,0.008715827023666196,0.0022797257093020162,0.02153561186910911,-1.256603909982612e-06,-0.006529029741092603
-20.0,-0.042839899821678996,-10.0,0.0006480733641359097,0.0038485861795765977,0.00010586402557799524,0.01694950028636973,-0.0017876816791543987,-0.003100066728334499
-20.0,-0.042839899821678996,-5.0,0.0004286908604302017,0.0008976614882507013,-0.0005664683346899846,0.013783555845374166,-0.0014220715313742992,-0.0009251674529533096
-20.0,-0.042839899821678996,0.0,0.00032829575205879646,-0.001153462232580432,-0.0016984972444430008,0.012690544342973628,-0.00010487176296850031,0.000685830062245996
-20.0,-0.042839899821678996,5.0,0.0003541971736025981,-0.00255055230573009,0.008513062349616962,0.015846857899391296,0.012446550477192994,0.0019842580551201203
-20.0,-0.042839899821678996,10.0,0.0008981669241036987,-0.008149556191595301,-0.0015568017924789679,0.018244898264502558,5.796995845300246e-05,0.005590145324895102
-20.0,-0.042839899821678996,15.0,0.0015481576750975001,-0.013582172236800805,-0.0033908572775398493,0.023416415492878512,-0.0013910578940929952,0.0093849663085728
-20.0,-0.042839899821678996,20.0,0.002376563734302811,-0.0207622909658855,-0.004676020126039848,0.029901381237250942,-0.002057618885870971,0.0143802193312309
-20.0,-0.028559933214452663,-20.0,0.0011429827464599918,0.010317981477363,0.0028078625114600353,0.01804759640709861,0.0020545287558290104,-0.0074763864639707
-20.0,-0.028559933214452663,-15.0,0.0006141772287857963,0.006022909419156598,0.0014325885054730092,0.014189835429970911,0.0005811322964049959,-0.0044598781715505
-20.0,-0.028559933214452663,-10.0,-0.00022646327624030026,-0.010244498552698001,-0.024715372596981977,0.01714690221998593,-0.036603679394997,0.00505959339122267
-20.0,-0.028559933214452663,-5.0,0.00010449230351820132,-0.0003015137830231999,-0.0023382593940919905,0.009492089975301076,-0.0034370789844769996,-0.00015325034232029078
-20.0,-0.028559933214452663,0.0,0.0002667219013390981,-0.000631930503116392,0.0015839626974449988,0.008438760429399639,-0.00015691527200490524,0.000384070494521918
-20.0,-0.028559933214452663,5.0,0.00018692878816260056,-0.002345729359310291,0.0021606642372419826,0.009964523725616799,0.0033243505963220926,0.0016536805133870302
-20.0,-0.028559933214452663,10.0,0.0004117096223344996,-0.0054187615590876,-0.000576965790319961,0.012145057873412558,0.000203492649335002,0.0037157408168902
-20.0,-0.028559933214452663,15.0,0.0007339162707962997,-0.009023120750545802,-0.00155476080738981,0.015595792978685512,-0.0006351674774900118,0.006234662339328602
-20.0,-0.028559933214452663,20.0,0.0011379016395519082,-0.013795375285283601,-0.002188029707369976,0.01992121262539314,-0.0009707729583329772,0.009555871886585302
-20.0,-0.014279966607226332,-20.0,0.0003745888877600134,0.005140031392622896,0.0009855249366601537,0.009018738622230309,0.0008525585818340009,-0.0037254642949297
-20.0,-0.014279966607226332,-15.0,0.00020244841289050047,0.0030400949335883942,0.0005210462094650259,0.00706068466460687,0.00034032452985599537,-0.0022399446918460013
-20.0,-0.014279966607226332,-10.0,-9.726023442390222e-06,0.0010567993650461988,-0.0008391863281560497,0.005759223434490871,-0.0014629561693375037,-0.0009158815449556001
-20.0,-0.014279966607226332,-5.0,1.903379366730018e-05,0.00012666331162640085,-0.0006948069679370006,0.004652620161167367,-0.0009926171502105986,-0.00021890801555096012
-20.0,-0.014279966607226332,0.0,5.157299972839702e-05,-0.00035643166300893003,7.370390400700255e-05,0.004226257985371568,-1.2864099952700214e-05,0.000213234517303295
-20.0,-0.014279966607226332,5.0,0.002358612481427401,-0.004463429154807191,-0.025182940186524005,0.0005253102008904197,-0.03453661940128441,0.00221177737892707
-20.0,-0.014279966607226332,10.0,0.00011260432655040009,-0.0027040796475171006,-5.755600983992082e-05,0.006066381398599408,0.00018498027799601635,0.0018538667097214006
-20.0,-0.014279966607226332,15.0,0.00021809701760610103,-0.004498553778620899,-0.00042413861605994363,0.00779326402118149,-0.00017089872537601192,0.0031086607208752996
-20.0,-0.014279966607226332,20.0,0.0003459096715067028,-0.006878380855336,-0.0006289734811999459,0.009956989195340441,-0.0002842822565060077,0.0047655465557477
-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.014279966607226332,-20.0,1.8957745005016013e-05,-0.005111850429809599,-0.0001480640714899284,-0.00901718147953188,-0.0005019463210380049,0.003708161939169799
-20.0,0.014279966607226332,-15.0,5.4830095712499194e-05,-0.003052777908511904,4.412020359800817e-05,-0.00704368778343505,-0.0001754369487249885,0.0022470935563085985
-20.0,0.014279966607226332,-10.0,-0.0008032301229620401,-0.006309999139637302,-0.009962381608618953,-0.002982573362225788,-0.014713285464143702,0.00373585089921772
-20.0,0.014279966607226332,-5.0,5.148392502909993e-05,-0.0004304661001062991,0.0002106985491420188,-0.004549112538994033,0.00016431480407980148,0.0003747731584520294
-20.0,0.014279966607226332,0.0,5.3437790908994476e-05,0.00037632914131902995,0.00020380315292599371,-0.004240713562409622,-6.220409306040287e-05,-0.00022328461927637597
-20.0,0.014279966607226332,5.0,-0.00016416512922069748,0.0026901151331316696,0.007915844742054978,-0.0032948237784055714,0.011215919035337696,-0.00160073521914488
-20.0,0.014279966607226332,10.0,7.356635497169847e-05,0.0026991144372225974,-0.0004055118831529647,-0.006062846150733062,-0.00035333705922399594,-0.0018504690911800292
-20.0,0.014279966607226332,15.0,7.944090851640107e-05,0.004481038097778299,-0.0002833827848598425,-0.0077928318587189,-0.00012418228254199026,-0.003098299029111599
-20.0,0.014279966607226332,20.0,0.00010008296337880862,0.006851103949520397,-0.0003021402247800342,-0.0099584647150969,-0.00011964358748001169,-0.0047500298094761
-20.0,0.028559933214452663,-20.0,0.00043169291911099306,-0.010205269817690099,0.000541920444570021,-0.01804137580925049,-0.0006521274001049793,0.007407186041978101
-20.0,0.028559933214452663,-15.0,0.00036667120461750247,-0.006100297545813902,0.0006945123469950243,-0.01409348632619329,-0.00011781114819998939,0.004492087429143898
-20.0,0.028559933214452663,-10.0,0.0002798177632586697,-0.0031829276687921,0.0005329102319819867,-0.010979934539898968,-5.679345846160144e-05,0.0023897684892947007
-20.0,0.028559933214452663,-5.0,-0.0001569681041318008,-0.0045190915991172986,-0.0069156723103349915,-0.007743283875403563,-0.00990741755710987,0.0026399237163856797
-20.0,0.028559933214452663,0.0,0.0003081295670307946,0.0008518577894630998,0.002555178420742002,-0.008517895337648242,-0.00032705085158340336,-0.0004969004705568659
-20.0,0.028559933214452663,5.0,0.0014854877638710018,2.1601410056219447e-05,-0.02061798277641602,-0.013368693585119601,-0.028685643525110396,-0.0006229470340643603
-20.0,0.028559933214452663,10.0,0.0003334793975149006,0.005398924085438999,-0.001275466640211942,-0.012130936284688141,-0.000877032156477997,-0.003702171592129529
-20.0,0.028559933214452663,15.0,0.0004567500449562008,0.008953086168692798,-0.001275344089489927,-0.01559406214174029,-0.000545104865743995,-0.006193234077037799
-20.0,0.028559933214452663,20.0,0.000646566733882803,0.0136862937804854,-0.001536305435489993,-0.01992710546769156,-0.0006447910318019834,-0.0094938202773567
-20.0,0.042839899821678996,-20.0,0.0012389240102710086,-0.015290020675271503,0.0020704728082800994,-0.02708115283696319,-0.00044944962299800495,0.0111052447020888
-20.0,0.042839899821678996,-15.0,0.000936172471790099,-0.009149686060557802,0.0019512723738499549,-0.021157936749390788,0.000173061659669016,0.006740975150358699
-20.0,0.042839899821678996,-10.0,0.0008567730710075097,-0.0040529370749801015,0.002958398056981948,-0.01691048171893907,0.0025414871524513938,0.0032160252977928
-20.0,0.042839899821678996,-5.0,0.0005054644484593016,-0.001060221225838499,0.001595566078352012,-0.013799446556929634,0.001301564905061902,0.0010081743846112098
-20.0,0.042839899821678996,0.0,0.00028762422801009713,0.00103481737297931,-0.0022220956142510045,-0.012775827344210072,-0.00018235057770209923,-0.000622155920808456
-20.0,0.042839899821678996,5.0,0.0004560075238169009,0.00455344057794386,0.0011088653108939917,-0.013810060356102301,0.0029935844443464976,-0.00301376973008421
-20.0,0.042839899821678996,10.0,0.000780418030881299,0.008105119245739098,-0.0026113642190499498,-0.018213060648323842,-0.0015731451521739936,-0.005559763261807869
-20.0,0.042839899821678996,15.0,0.001132770727504999,0.0134246996827386,-0.0029769512961199673,-0.02341251321204739,-0.0012643625522139879,-0.009291821962520389
-20.0,0.042839899821678996,20.0,0.0016403561065088113,0.0205169554477528,-0.0037032855183498636,-0.02991460570619166,-0.0015768784625330157,-0.0142406608522245
-20.0,0.057119866428905326,-20.0,0.0024418549269210055,-0.020375878177839,0.004438035813820074,-0.036145074321242296,0.00010711005002800311,0.0148105169037524
-20.0,0.057119866428905326,-15.0,0.0017644995872604027,-0.012207972994558603,0.0038147468779190508,-0.02824565548773069,0.0006977095880840167,0.0089997003571787
-20.0,0.057119866428905326,-10.0,0.0008937683915108694,-0.007195346480797799,0.0005981745823450124,-0.021546950656344068,-0.0025260541723857027,0.005197502435918341
-20.0,0.057119866428905326,-5.0,0.000430968388627901,-0.00534685169016786,-0.005720037664598998,-0.016916072515268235,-0.009454106117510689,0.0033772301991637395
-20.0,0.057119866428905326,0.0,0.0006394904811573981,0.0014554176922763498,-0.0016252447651030066,-0.017110727871488273,-0.0004594885549038044,-0.000868287472445146
-20.0,0.057119866428905326,5.0,0.03510947503460105,0.05563846349792491,0.1640673467594,0.018993221532546296,0.2384944954077886,-0.039920886744522675
-20.0,0.057119866428905326,10.0,0.0014155618668817982,0.010823423628012259,-0.004414813267375917,-0.024318017562376743,-0.0024437719139520087,-0.007427926600894549
-20.0,0.057119866428905326,15.0,0.0021088571228337002,0.0179044653133599,-0.005389273221489965,-0.03125699350716919,-0.0022834743570190053,-0.01240109905781062
-20.0,0.057119866428905326,20.0,0.003082850419149699,0.027354495008366297,-0.00680374749917001,-0.039929624216537854,-0.002917198526322995,-0.018999849695118642
-20.0,0.07139983303613166,-20.0,0.0040421719319760074,-0.025472629854921103,0.007644967754480092,-0.04524168622844839,0.0010184934846000082,0.01853118676795829
-20.0,0.07139983303613166,-15.0,0.0028533094978603,-0.015282207420197404,0.0062852919926480455,-0.03536525568701979,0.0014566179018790093,0.011274221362914658
-20.0,0.07139983303613166,-10.0,0.00162515672676881,-0.0085579561020418,0.0026478553703189744,-0.027246078385308268,-0.0013847475142705068,0.006277119984101021
-20.0,0.07139983303613166,-5.0,0.0014422962247115992,-0.0014941293894968986,0.004070892602411003,-0.023281897092852635,0.0032617769368673,0.0015514428375839502
-20.0,0.07139983303613166,0.0,0.0010531903160479958,0.00185979563244154,-0.001679199357014008,-0.021489669102484375,-0.0007613078824479994,-0.0011066218875322859
-20.0,0.07139983303613166,5.0,0.19187145954207568,0.03505574078612591,-0.508693473463956,-0.1417467019406524,-0.8099139937934354,-0.06954740823804507
-20.0,0.07139983303613166,10.0,0.0022405890690684986,0.01355959734274461,-0.006687515642325947,-0.03045461090253124,-0.0034910241974729916,-0.009311372537250893
-20.0,0.07139983303613166,15.0,0.0033868715331335994,0.022401002028155356,-0.008513371456359886,-0.03913629219352129,-0.0036038736610309874,-0.01552812156613977
-20.0,0.07139983303613166,20.0,0.004975940624299208,0.0342103354159964,-0.01083823416172991,-0.049980787795665754,-0.004666899543043002,-0.023780690361702023
-20.0,0.08567979964335799,-20.0,0.00604203982319601,-0.030590074866728302,0.011691534320730002,-0.05437951132977119,0.002285551515936013,0.02227544191474857
-20.0,0.08567979964335799,-15.0,0.004204750156465598,-0.018379448400106604,0.009363286115316005,-0.04252535092886949,0.0024502558375880112,0.01357050560868672
-20.0,0.08567979964335799,-10.0,0.013308357102178512,0.018425480368686402,0.06951875872716595,-0.05090203800576717,0.10267501714703468,-0.006465837140981499
-20.0,0.08567979964335799,-5.0,0.0011953807065108006,-0.01069045324262877,-0.012691386230349988,-0.024592547067795532,-0.020994740090428628,0.0064835955165424095
-20.0,0.08567979964335799,0.0,0.001556833303756694,0.0022696567470239896,-0.001898188057114003,-0.025925126466579573,-0.0011223632202966016,-0.0013483564229548957
-20.0,0.08567979964335799,5.0,0.004717001422481798,0.0025230105691176697,-0.04767768612443202,-0.0412476162113445,-0.0709992883545244,-0.00289536653715651
-20.0,0.08567979964335799,10.0,0.0032576742461124,0.016319439405312018,-0.009431251313955946,-0.03663164785256854,-0.004717011305117008,-0.01121484180614101
-20.0,0.08567979964335799,15.0,0.004969181166258999,0.02692296187405175,-0.012350291820030002,-0.04705917418909479,-0.005226899719987993,-0.01867996562055398
-20.0,0.08567979964335799,20.0,0.0073220055470333,0.041095913178844756,-0.01580716256301984,-0.060076684217517655,-0.0068269853096800115,-0.02859248850471348
-15.0,-0.08567979964335799,-20.0,0.007990653141625004,0.0311436350107427,0.017942093594810027,0.054439068746151585,0.009815853387561996,-0.0226624125355627
-15.0,-0.08567979964335799,-15.0,0.005024760492124497,0.018720763580431097,0.012371567176073017,0.04252149242938531,0.0059630518566120005,-0.013806500081542099
-15.0,-0.08567979964335799,-10.0,0.00277231397661948,-0.0017125487164475033,-0.019175026884157065,0.039470190025397735,-0.035396685678536995,-0.0008518187756970004
-15.0,-0.08567979964335799,-5.0,0.0018109163127156998,0.002212697636360301,0.0004913996237889962,0.02773857356560007,-0.002226030640819998,-0.0020748896874980202
-15.0,-0.08567979964335799,0.0,0.001581391809199098,-0.0021438362986633697,-0.0014329668381570099,0.0255696266319176,-0.0005156289825242952,0.0012870860440945481
-15.0,-0.08567979964335799,5.0,0.0022475424211756967,-0.00715858253241557,0.009833582640140004,0.030976529776424438,0.018041303789481197,0.00502307355442316
-15.0,-0.08567979964335799,10.0,0.0034975805861443,-0.0165551107888023,-0.007745579334863084,0.036695105120432926,-0.002093804459359999,0.01136596012689248
-15.0,-0.08567979964335799,15.0,0.005746031092402799,-0.027398381580218,-0.013232049385329958,0.047108276635894085,-0.00565209754056098,0.018989949508230804
-15.0,-0.08567979964335799,20.0,0.008685435277540107,-0.041882345987860496,-0.01766834237631998,0.06013948001732294,-0.007836215945468017,0.0291041872487006
-15.0,-0.07139983303613166,-20.0,0.005663520445970988,0.025807635874773298,0.012851297639620007,0.045284130233760884,0.007293872787965006,-0.018775871991600603
-15.0,-0.07139983303613166,-15.0,0.003531109544175702,0.0154607372556913,0.008678360221439974,0.035387242998019514,0.004199107883725989,-0.0114049650982604
-15.0,-0.07139983303613166,-10.0,0.0017519428727724795,0.006479229118129998,0.0010340629177989502,0.02859321457002563,-0.003862128994290101,-0.005226467526877301
-15.0,-0.07139983303613166,-5.0,0.0012931296497796993,0.0021857084941371008,0.0010104597788109793,0.02288187175313617,-0.0006044700117552003,-0.0019014760650807195
-15.0,-0.07139983303613166,0.0,0.0010817748010100992,-0.001804769894213371,-0.0012707389833490068,0.0212642994185591,-0.0002967376438125016,0.001080436149903088
-15.0,-0.07139983303613166,5.0,0.0014419589892131976,-0.005506306353886371,0.013091963713595,0.02688335304340954,0.021140936147638095,0.00391156825025612
-15.0,-0.07139983303613166,10.0,0.0024388540623858992,-0.013731260249205,-0.005296106178685034,0.030492189427153225,-0.0013249483949529794,0.009420711918171381
-15.0,-0.07139983303613166,15.0,0.004033551682432801,-0.022718358267268698,-0.00925470718976995,0.03917558574105908,-0.003970270876708981,0.0157397872384746
-15.0,-0.07139983303613166,20.0,0.0061108637257897,-0.0347441034545529,-0.01239093217288012,0.05003997247962333,-0.005515089919065019,0.024137923844581202
-15.0,-0.057119866428905326,-20.0,0.003736948326010986,0.0205428047634222,0.008599477590910176,0.03617326470312299,0.005124436472062011,-0.0149440160053208
-15.0,-0.057119866428905326,-15.0,0.0023055626534356014,0.012307052175964898,0.005727285452403974,0.02825409006354511,0.002889729766356014,-0.0090754638429218
-15.0,-0.057119866428905326,-10.0,0.0016937274361448493,0.0078351851125592,0.007117518847713944,0.02116266016463983,0.0071065609048723,-0.0055426396209998004
-15.0,-0.057119866428905326,-5.0,0.0007434257194054023,0.0010995788240262,-0.0011667117029399987,0.01856949245985497,-0.0028428932850609982,-0.0011808083310187803
-15.0,-0.057119866428905326,0.0,0.0006704890650744977,-0.00146691254688417,-0.0012325932595410038,0.0169895734608439,-0.0001239427262349005,0.000875298177502599
-15.0,-0.057119866428905326,5.0,0.04631446140846503,0.07031874730857604,0.5406636119575842,0.11361560073562003,0.7829392783220076,-0.045788291657218406
-15.0,-0.057119866428905326,10.0,0.0015730163301370982,-0.0109409298226724,-0.003309014383082065,0.024335781377121824,-0.0007218507462510015,0.00750205470294128
-15.0,-0.057119866428905326,15.0,0.002625460945044601,-0.0180952085116271,-0.005985041829289939,0.03128715357026218,-0.002582174860053993,0.012533056836208199
-15.0,-0.057119866428905326,20.0,0.003989387871202205,-0.027684183434764302,-0.008045017319489922,0.03998250484706153,-0.0035976397556750084,0.0192302715816001
-15.0,-0.042839899821678996,-20.0,0.0022087602304229903,0.015339397816634001,0.00518758240289019,0.02709796986125099,0.0033089731695019886,-0.011158685645039901
-15.0,-0.042839899821678996,-15.0,0.001341206101393301,0.009191788011274595,0.003385024772989964,0.02115693831864091,0.0018167029467610063,-0.006776534416928701
-15.0,-0.042839899821678996,-10.0,0.00037101192490428,-0.015521619848707521,-0.043493127707004975,0.028002205877005228,-0.06758273133769205,0.00785413230053125
-15.0,-0.042839899821678996,-5.0,0.0005160288097455015,0.0016531597830908,0.0011127476819390025,0.013514313099158369,0.0008488188306683027,-0.0013110335485911305
-15.0,-0.042839899821678996,0.0,0.000326804316359397,-0.0011462075797381353,-0.0016944693095480023,0.0127391197010799,1.0386539720699806e-05,0.0006800352043652302
-15.0,-0.042839899821678996,5.0,0.005866864475798199,-0.00484915015948887,-0.043627551749485016,0.006012641714439626,-0.06154665505603539,0.0020496374105125697
-15.0,-0.042839899821678996,10.0,0.0008977597771953998,-0.008178394008469802,-0.001784984452065097,0.018217130183653625,-0.000286105678034998,0.0056053346236277805
-15.0,-0.042839899821678996,15.0,0.001519526223011599,-0.013520380587874001,-0.00342388680512995,0.02343419029609868,-0.0014894961455129974,0.0093627465608565
-15.0,-0.042839899821678996,20.0,0.0023189170557195993,-0.020691221874791096,-0.004631875477649983,0.029958439390218132,-0.0020857427106290016,0.014371958622127604
-15.0,-0.028559933214452663,-20.0,0.0010772633275830112,0.010187652383424298,0.002616501738140098,0.018049707694345392,0.0018488698861749975,-0.007411704241115601
-15.0,-0.028559933214452663,-15.0,0.0006362700416112019,0.006106864129259797,0.0016495812307050217,0.01408794228575871,0.000977019506318011,-0.004501601279929702
-15.0,-0.028559933214452663,-10.0,0.01958935781469288,-0.0484640351855599,-0.07115300293340004,0.03213547408523723,-0.11023141547391979,0.0313967834472897
-15.0,-0.028559933214452663,-5.0,0.0001574966122179014,0.0005548571150021993,-0.0008590272084059991,0.00926820123627848,-0.001462400905342498,-0.0005908232875672702
-15.0,-0.028559933214452663,0.0,0.0002758284421221016,-0.000637451301016331,0.0018410885495959983,0.00847203691136547,-1.3640864433298039e-05,0.000385558547955353
-15.0,-0.028559933214452663,5.0,0.000276546332836497,-0.0017983719923927704,0.009910136080850007,0.011834192921946736,0.014755261849847198,0.00129835065568349
