# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:12:20
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,4
parameter,coordinate_system,body

BIRE[deg],aileron[deg],beta[deg],alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-40.0,-30.0,0.0,10.0,-0.0687153562463555,0.013928526834218,-0.0016248938668759205,0.09037599756473795,0.006890250795919012,-0.00018273561838849997
-40.0,-30.0,0.0,15.0,-0.0703678466689382,0.018410471222185202,0.0002036535521299232,0.09771411036308143,0.017037547898162003,0.0005749328117088011
-40.0,-30.0,0.0,20.0,-0.0704672260849669,0.015568666132543596,-0.009723023570810119,0.10383204469939443,0.01067334628438199,0.0050144722980262
-40.0,-30.0,10.0,-20.0,-0.05239771111121089,-0.027099839791326397,0.09789486689755011,0.09716620246215583,0.0023781839614430006,-0.0005621516989217003
-40.0,-30.0,10.0,-15.0,-0.05351573878688361,-0.032237748796983295,0.09215649816340599,0.09262696841010064,-0.012691966084708399,0.0053593664723151704
-40.0,-30.0,10.0,-10.0,-0.05499809620859604,-0.025853873837206096,0.09420483408833102,0.08623142537839242,-0.012743026124474158,0.004850917148350764
-40.0,-30.0,10.0,-5.0,-0.0580680564112796,-0.018092621445880003,0.09284940634651703,0.08162787869244585,-0.014815192485717193,0.00347796658354287
-40.0,-30.0,10.0,0.0,-0.06390342542031091,-0.012467132710255902,0.07250426960912369,0.07973986681600652,-0.02306961009568699,0.0029810490492403006
-40.0,-30.0,10.0,5.0,-0.067993200034389,-0.015662544972542006,0.05831924533688798,0.07911674344974745,-0.05163246359767601,0.0068023839320283976
-40.0,-30.0,10.0,10.0,-0.07569278705497175,0.0008448908073979966,0.07043293681906293,0.08600696703074998,-0.024153743921194987,0.0016496629213620037
-40.0,-30.0,10.0,15.0,-0.0821190814483289,0.0065986333864500035,0.06374137488444998,0.09348545269433929,-0.015106042675929965,0.001969580678748098
-40.0,-30.0,10.0,20.0,-0.08550275954816139,0.006856251813559006,0.04534572061975983,0.10082305423622269,-0.018345586578766004,0.005201995535097398
-40.0,-30.0,20.0,-20.0,-0.022010501198740803,-0.043818990344022105,0.16036424670053495,0.09148323989532477,0.0006777755208610126,0.007055256644822144
-40.0,-30.0,20.0,-15.0,-0.0271629490077773,-0.040822753508339,0.171771064810192,0.08355223267264573,-0.0028409722850290045,0.008251959921469071
-40.0,-30.0,20.0,-10.0,-0.035139605943624724,-0.031384168842958,0.18296010261236406,0.07600339306812211,-0.00044557497148089986,0.0055410356833123
-40.0,-30.0,20.0,-5.0,-0.046241883994297905,-0.021225499634550005,0.186091660645903,0.07119950896412588,-0.0033128171185127925,0.0021419140145878014
-40.0,-30.0,20.0,0.0,-0.0603793088520427,-0.018007889586456993,0.1735490103408377,0.07069517360549835,-0.020397884779946,0.0021325244492655
-40.0,-30.0,20.0,5.0,-0.07366982270430181,-0.018707773387330984,0.149384083326483,0.07291265036987284,-0.04342932725533305,0.004166607574346497
-40.0,-30.0,20.0,10.0,-0.08618019314171281,-0.011250165610271007,0.132978060470465,0.07839461346140993,-0.047449237259794996,0.0025018393301224004
-40.0,-30.0,20.0,15.0,-0.0967036691408729,-0.005767868446201974,0.10845075977557805,0.0854892296361286,-0.05374290244006602,0.002131758159351113
-40.0,-30.0,20.0,20.0,-0.10278420947948899,-0.004944391310352014,0.0707974661139501,0.0922042727197803,-0.07231284921493902,0.004481392110863902
-40.0,-20.0,-20.0,-20.0,-0.07188062306530521,-0.009577874262095998,-0.06857489954292006,0.07004093758870647,0.041180014826038,0.003926686858296599
-40.0,-20.0,-20.0,-15.0,-0.0670354651098014,-0.005891058424836948,-0.09072708650162908,0.0637779745968171,0.032977571397019956,0.004028226777886806
-40.0,-20.0,-20.0,-10.0,-0.058827511687272,0.0015697430810550084,-0.10568117550562905,0.05816680474838041,0.02960135234299499,0.001854555502274098
-40.0,-20.0,-20.0,-5.0,-0.0486884733793192,0.012043750547025,-0.11364957410385598,0.0538244811009937,0.029200108055607993,-0.0020026360403980967
-40.0,-20.0,-20.0,0.0,-0.0383775299787212,0.014304280336475017,-0.12705929201681032,0.0524056853696985,0.014675684611597004,-0.0020114713939761025
-40.0,-20.0,-20.0,5.0,-0.0270957459038607,0.015735402953545002,-0.13664384241947097,0.0527456229704787,-0.0017049474947068988,-0.0016614740994734985
-40.0,-20.0,-20.0,10.0,-0.01871118458187742,0.02423528588363502,-0.12407633147029995,0.058058596325103504,0.007988284557128904,-0.004533906223730899
-40.0,-20.0,-20.0,15.0,-0.0116538401755691,0.02837270605564199,-0.11288557010914901,0.0637783126325724,0.010430110520556507,-0.004934731651454499
-40.0,-20.0,-20.0,20.0,-0.0060837132428456925,0.02810315033347799,-0.10456139748907001,0.06888646688723449,0.0032776718193870125,-0.0026935022567408998
-40.0,-20.0,-10.0,-20.0,-0.055800881053957,-0.014683993355412012,-0.039770867487290085,0.07483421811134493,0.012568156922798002,0.0020555572990157978
-40.0,-20.0,-10.0,-15.0,-0.0533734886255913,-0.010399461035063007,-0.050561404659755005,0.06892967553092182,0.012045183071155013,0.0021651644380125956
-40.0,-20.0,-10.0,-10.0,-0.048914463815868905,-0.001809983492659012,-0.055531655777945055,0.06363303307889666,0.016272688166177995,-4.450563020799714e-06
-40.0,-20.0,-10.0,-5.0,-0.043017942423580105,0.016266913811519998,-0.04825754718005698,0.05865604570115357,0.0326943334313468,-0.006915039652549599
-40.0,-20.0,-10.0,0.0,-0.0386215746393673,0.017086943508769395,-0.0504063885401099,0.05881403685371127,0.020696392088314804,-0.005468627666577901
-40.0,-20.0,-10.0,5.0,-0.0355139326559588,0.017629230542168,-0.06221921219905702,0.06071333164209374,0.0170362683030443,-0.003891504159037499
-40.0,-20.0,-10.0,10.0,-0.0320943435948699,0.02164122411046701,-0.05810076003874798,0.06482828643660468,0.0201861557762266,-0.00404705000331508
-40.0,-20.0,-10.0,15.0,-0.030037719718766686,0.0210478927085039,-0.05851720796348403,0.06876675952983034,0.014646370180922297,-0.00157350317084744
-40.0,-20.0,-10.0,20.0,-0.02804170158962209,0.0198691742048816,-0.056415363443740096,0.07349028225939598,0.010312717905229002,0.0012750163148506901
-40.0,-20.0,0.0,-20.0,-0.0440814341356309,-0.018072269268936604,0.007563470057089905,0.0758808563885391,-0.003901483253865995,0.0012773551248278989
-40.0,-20.0,0.0,-15.0,-0.043268669925390635,-0.014637189750834702,0.004808868325768989,0.07027702126795182,-0.002688713662026096,0.0014862305736929003
-40.0,-20.0,0.0,-10.0,-0.04223692463436684,-0.008732342204621598,0.003765576077010002,0.06581091567253028,-0.0001595623186201045,0.0005958755653352986
-40.0,-20.0,0.0,-5.0,-0.041167499324638396,-0.001324506574488897,0.004361114015564993,0.06283101932205058,0.0035178710413295,-0.0009325460938787011
-40.0,-20.0,0.0,0.0,-0.041088064837582504,0.00356543565542604,0.001924696418371008,0.06193917717915162,0.002506888610015197,-0.00127411104780423
-40.0,-20.0,0.0,5.0,-0.0407775077333647,0.006856286160754042,-0.0010880756495819655,0.06297415704248052,0.0006869789651729047,-0.000809739969494361
-40.0,-20.0,0.0,10.0,-0.041756047632559704,0.0110516620575473,0.000583015975827994,0.06610795285891935,0.005695407448632006,-0.0006086436902402008
-40.0,-20.0,0.0,15.0,-0.042803240733156,0.014791450968723703,0.0036003359362000165,0.07159210415246862,0.014502863553149004,-0.000315801723080298
-40.0,-20.0,0.0,20.0,-0.042843306520234305,0.012846733448356094,-0.0024116020256601534,0.07608589325550183,0.010579959762901991,0.002868525183513701
-40.0,-20.0,10.0,-20.0,-0.029445546350803584,-0.0199802640784776,0.06627567340113005,0.07127682301899584,-0.0019904908793619974,1.5689891028699762e-05
-40.0,-20.0,10.0,-15.0,-0.0304197586799934,-0.023141747856950702,0.06383761514658004,0.06775735748547944,-0.011616505354295502,0.00401937799462971
-40.0,-20.0,10.0,-10.0,-0.03179725962384984,-0.018282737003706202,0.06645724115165996,0.06305381647793831,-0.011147954188470158,0.00354116021667621
-40.0,-20.0,10.0,-5.0,-0.0343326131193593,-0.012510333900498702,0.06643173362159002,0.05967270481008015,-0.012258966167765797,0.0024865380889388202
-40.0,-20.0,10.0,0.0,-0.0387592100878748,-0.0085060664561082,0.052378669267359,0.05827995280885702,-0.017901974642759,0.0021905749689850006
-40.0,-20.0,10.0,5.0,-0.04194095931279321,-0.010895716630213007,0.043104643478536986,0.05774163015619385,-0.038036935692615986,0.005085267480233899
-40.0,-20.0,10.0,10.0,-0.04719229290105035,0.0016392395764799894,0.05303299599776801,0.06276918560359718,-0.017393464553911997,0.0010299005373044998
-40.0,-20.0,10.0,15.0,-0.051650342759349745,0.006165535725561,0.04929142329765002,0.06823306051276538,-0.010103257675266986,0.0010641098169938967
-40.0,-20.0,10.0,20.0,-0.054014005411741395,0.006532425038626999,0.03693094367875993,0.07356970082163179,-0.01191521342935603,0.0033189591687173975
-40.0,-20.0,20.0,-20.0,-0.0070561277146719975,-0.031220743329766112,0.11236891960666495,0.06705161057923577,-0.0031952984575149834,0.005435357384044655
-40.0,-20.0,20.0,-15.0,-0.011159711833223,-0.028868432528298987,0.12198679448646499,0.061149285648939226,-0.005141711005409999,0.0061852430838974706
-40.0,-20.0,20.0,-10.0,-0.01741984268442702,-0.021848517653814015,0.13108462739461801,0.055583865008263005,-0.0031297591179843993,0.004089842630905901
-40.0,-20.0,20.0,-5.0,-0.0259585501776677,-0.014188264712337001,0.134335245187357,0.05200618149859218,-0.004732099990433794,0.0014441156036531008
-40.0,-20.0,20.0,0.0,-0.03633332858876181,-0.011753244177835992,0.12616318950366517,0.05155184665659004,-0.016428268573412008,0.0014057749473804018
-40.0,-20.0,20.0,5.0,-0.0460667368266954,-0.012236445815621,0.109395915742451,0.053077965224153444,-0.032564425882212034,0.0029019125829743003
-40.0,-20.0,20.0,10.0,-0.0551842479336145,-0.006627905214679014,0.0982718832292181,0.05702605815920653,-0.03492245195487498,0.0016082817718093
-40.0,-20.0,20.0,15.0,-0.06280860140905936,-0.002508274866083987,0.08116582746401502,0.06214697632799619,-0.03907995928464497,0.0012852381402924107
-40.0,-20.0,20.0,20.0,-0.0672882743988556,-0.0019077891552800041,0.05445391031249014,0.0669534185270114,-0.05229890193227099,0.0030484466820251965
-40.0,-10.0,-20.0,-20.0,-0.033773428174368014,-0.0056467131613830435,-0.03938089124214006,0.037707223616511756,0.02104365664678598,0.0019820062393064997
-40.0,-10.0,-20.0,-15.0,-0.031296975964557,-0.0036686147254599843,-0.050706343911329,0.0343739034679684,0.016908575375282953,0.0020495448099075997
-40.0,-10.0,-20.0,-10.0,-0.02700789614889726,0.0004113499780140084,-0.058177229077158055,0.03136787487412771,0.015425119633647955,0.0008477342298085014
-40.0,-10.0,-20.0,-5.0,-0.021647706923348702,0.006126741598176,-0.06191460269340199,0.029041441651535597,0.015554862674334008,-0.0012683054171042998
-40.0,-10.0,-20.0,0.0,-0.0161135558664477,0.007289754609545007,-0.06856593225957211,0.0283137403340403,0.008153918742104999,-0.0012306102027260998
-40.0,-10.0,-20.0,5.0,-0.010073800366502197,0.008020522255504009,-0.07309436099661798,0.028535998003002883,-0.00016738765597869992,-0.001003728447613799
-40.0,-10.0,-20.0,10.0,-0.00529473848132438,0.012677620874182005,-0.06587453430896895,0.0313937487483896,0.005103425068204805,-0.002619122681878999
-40.0,-10.0,-20.0,15.0,-0.001281581077300302,0.01504550737924601,-0.05913711208224803,0.0345430211564554,0.006797641531779697,-0.002937674254109398
-40.0,-10.0,-20.0,20.0,0.001871481746449008,0.014996731346269998,-0.05381488035245008,0.03738161563164499,0.003407350838112,-0.0017968250754342996
-40.0,-10.0,-10.0,-20.0,-0.024949919174078003,-0.00841686958301302,-0.024328701076320014,0.04044290532266142,0.00527958268663703,0.0011823864382039945
-40.0,-10.0,-10.0,-15.0,-0.023741569863399196,-0.005974800038680006,-0.029383950319718966,0.037247444662769816,0.005409134657780007,0.0011561808916975974
-40.0,-10.0,-10.0,-10.0,-0.0214905739917649,-0.0011281849062320104,-0.03133086502542104,0.03437284155293446,0.008088341058267001,-0.00014394014297379465
-40.0,-10.0,-10.0,-5.0,-0.018583476558017502,0.008892152931027991,-0.02681723001634398,0.03167817670054407,0.017132604538086404,-0.004043194235438603
-40.0,-10.0,-10.0,0.0,-0.016126802484896494,0.009290342446368408,-0.027317786670774807,0.031790810068964066,0.011048619983103202,-0.003208257759586001
-40.0,-10.0,-10.0,5.0,-0.014331318879933198,0.009509287098230804,-0.03319320484072802,0.03281386519544094,0.00925577135601897,-0.0023182366823685
-40.0,-10.0,-10.0,10.0,-0.012331525950589398,0.0116923280429507,-0.03042525029842702,0.03502718690929679,0.0111053310858834,-0.0024110719506008496
-40.0,-10.0,-10.0,15.0,-0.011089901338627299,0.011673856825793104,-0.029454244996716006,0.03729935195581875,0.009198508401847896,-0.0012442129405624601
-40.0,-10.0,-10.0,20.0,-0.009944741406579291,0.011090640612369099,-0.027539343977380115,0.03988412234456538,0.007246779956393001,0.0002734002278339401
-40.0,-10.0,0.0,-20.0,-0.018624572444251003,-0.010243967738834708,0.0009156786508000003,0.0411474282174375,-0.003970912937502014,0.0009642361617013956
-40.0,-10.0,0.0,-15.0,-0.018231704833819702,-0.008114694191983199,0.00038216170088800627,0.03804098419791573,-0.002643345933518601,0.0009207149836138011
-40.0,-10.0,0.0,-10.0,-0.01777715498249384,-0.004581103107635098,0.00074846218385205,0.03556576695176387,-0.0006407837273336991,0.0002510311206021
-40.0,-10.0,0.0,-5.0,-0.017348032965235197,-0.0005629039777417973,0.0015875874889939856,0.03397241873398808,0.0014281740045528801,-0.000595695408343401
-40.0,-10.0,0.0,0.0,-0.0173422227464525,0.0021169513804519297,0.0008641487083560079,0.03348948002244912,0.001120354208276303,-0.0007995167654884798
-40.0,-10.0,0.0,5.0,-0.017145738024219898,0.003929689509612901,-0.00017107135243998872,0.03403978085611541,0.00038048921372670075,-0.0005635340900491115
-40.0,-10.0,0.0,10.0,-0.0175346690967275,0.0063123785558853,0.0013972955772699747,0.035732547365736646,0.003382124756688004,-0.0005242961260887996
-40.0,-10.0,0.0,15.0,-0.01798714099832489,0.0085717408957353,0.004007423775679975,0.03876239245588983,0.00886821471124799,-0.0005074400444400988
-40.0,-10.0,0.0,20.0,-0.0179673229011085,0.007568578407505994,0.00150226842337986,0.04119989383177903,0.007107724556209005,0.0011876232477019966
-40.0,-10.0,10.0,-20.0,-0.010647186407055989,-0.0107402936488094,0.03279995852407014,0.03863180048902324,-0.0027246664759719985,0.00019387282401690104
-40.0,-10.0,10.0,-15.0,-0.011284709287639097,-0.012156328285335201,0.032471983759504996,0.036626968669296926,-0.007232109385501298,0.0021955735900577103
-40.0,-10.0,10.0,-10.0,-0.0122015777226253,-0.009464065171403004,0.03453654636217296,0.03407488672175052,-0.00674847019221046,0.00189801527438783
-40.0,-10.0,10.0,-5.0,-0.013744526638252503,-0.006334728798306204,0.03507905093185701,0.03224327295472095,-0.0071814247486420985,0.00132078081884292
-40.0,-10.0,10.0,0.0,-0.0162399133599437,-0.004270594808911704,0.027993593777391995,0.03148243135476602,-0.010048423383392,0.001214122078939001
-40.0,-10.0,10.0,5.0,-0.018095932815420802,-0.0056350325997950035,0.02361378109908796,0.03114603891939855,-0.02054962389505499,0.0028605327173888
-40.0,-10.0,10.0,10.0,-0.02068230118369945,0.0013649515435540105,0.029575627025211992,0.03385437995002437,-0.009193217057095998,0.0005171484082840058
-40.0,-10.0,10.0,15.0,-0.022913851073513097,0.003957066047543006,0.028227038368559887,0.03680054806496269,-0.004954789647804991,0.00043296951849820103
-40.0,-10.0,10.0,20.0,-0.0240956186448697,0.004223282758803015,0.022221064595539852,0.039665231068831186,-0.005665990619293015,0.0016008338933117955
-40.0,-10.0,20.0,-20.0,0.0015160801649399952,-0.016180635696380105,0.05794122403970492,0.03632105418194707,-0.0033279988999669885,0.0030045336522532343
-40.0,-10.0,20.0,-15.0,-0.0009222810701439987,-0.01484314143707699,0.063864554156295,0.03307962940594623,-0.004080921703974304,0.0033472518775705803
-40.0,-10.0,20.0,-10.0,-0.00455885013007328,-0.011015117118167994,0.069303642863494,0.030051174229985798,-0.002886177547464199,0.00216506207448178
-40.0,-10.0,20.0,-5.0,-0.009421570266607403,-0.006781164230666992,0.07158936169612799,0.02809009084023118,-0.003544321791037794,0.0006619215963797002
-40.0,-10.0,20.0,0.0,-0.015059420851385404,-0.005471374522206002,0.06772425268634999,0.02780282121317704,-0.009491865047608988,0.0006486090165498011
-40.0,-10.0,20.0,5.0,-0.020328838498835503,-0.00577222612467998,0.05917762280317301,0.02857455175600954,-0.017874880041352015,0.0014912380652439966
-40.0,-10.0,20.0,10.0,-0.0252230762091544,-0.0027117692547899974,0.053674741959024,0.030672921551991625,-0.018882301503752974,0.0007791160803568981
-40.0,-10.0,20.0,15.0,-0.029272858142922305,-0.0004828687456349956,0.044937327077820166,0.03339733545567419,-0.02092966528850998,0.0006068317370603038
-40.0,-10.0,20.0,20.0,-0.03169648708932399,-0.000219951560297027,0.031057109707590014,0.0359312043168383,-0.027862637364709952,0.0016232743669603034
-40.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,-10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,10.0,-20.0,-20.0,-1.5297572902001066e-05,0.014565910235274981,0.047927282841280006,-0.03758362219185724,-0.018455774100649025,-0.0028689748541839977
-40.0,10.0,-20.0,-15.0,-0.0022214888200386973,0.012714651609001038,0.05700626380389595,-0.0343113256124509,-0.014854144225551036,-0.0030590625232295027
-40.0,10.0,-20.0,-10.0,-0.0062283471636944004,0.008569999227339004,0.06241040008976695,-0.03130970722473249,-0.01392227119823003,-0.0018704739301946063
-40.0,10.0,-20.0,-5.0,-0.0113687665717453,0.00280002013747202,0.06424080080530703,-0.0289772563410692,-0.014572302261910003,0.0002355700147452025
-40.0,10.0,-20.0,0.0,-0.016869683732850298,0.0018427338698030205,0.0689292447666329,-0.0282835767708684,-0.007944504429253998,3.875911699309509e-05
-40.0,10.0,-20.0,5.0,-0.0228445073961245,0.0012347057834879993,0.07138417240331502,-0.028538006809070402,-0.0005789334624227982,-0.00028305520545299917
-40.0,10.0,-20.0,10.0,-0.02814182949276652,-0.0037713663766419936,0.06241979804687403,-0.0313872678089297,-0.0060227119136637,0.0016085937968948992
-40.0,10.0,-20.0,15.0,-0.0324528044308256,-0.0063991944585859994,0.05342833011883397,-0.0346197057669108,-0.008561776492000003,0.0021377965288081023
-40.0,10.0,-20.0,20.0,-0.0357900885700215,-0.006429561754142998,0.04557000520323995,-0.037544696445197215,-0.006173629907980982,0.0010715120672350996
-40.0,10.0,-10.0,-20.0,-0.009815256547285017,0.013612860038507979,0.034160714813689985,-0.040488648636155776,-0.0024715284802859783,-0.001994968527882904
-40.0,10.0,-10.0,-15.0,-0.010908962443945298,0.010960527088556993,0.03660337425704807,-0.03724758315903248,-0.003378076354254994,-0.001822915506174104
-40.0,10.0,-10.0,-10.0,-0.012880736982032409,0.005689846020251993,0.03609684877945296,-0.03432104673705154,-0.006715417432116011,-0.00026999372048139986
-40.0,10.0,-10.0,-5.0,-0.015209692074125002,-0.00476757981134901,0.029492805937139044,-0.03160339439041303,-0.0159260281139217,0.003917534229048298
-40.0,10.0,-10.0,0.0,-0.017886111312016395,-0.004925261021754196,0.0276689808458977,-0.03176545910626903,-0.010665737049695,0.0028777614132682004
-40.0,10.0,-10.0,5.0,-0.019957770566898098,-0.0051596129545705,0.03152213251178798,-0.03280344462016946,-0.0092233380180895,0.0020007566898343
-40.0,10.0,-10.0,10.0,-0.0222245785674961,-0.0073958420769003955,0.026684871802293064,-0.03499887426283691,-0.011351776445623893,0.0021266614895896997
-40.0,10.0,-10.0,15.0,-0.023564129852552955,-0.0075374626611448,0.02227968003980707,-0.03751031723849045,-0.011697491032690008,0.00105503065564711
-40.0,10.0,-10.0,20.0,-0.02479430233392199,-0.0072063641805053015,0.017696664837290044,-0.04017842212218952,-0.010639202919553004,-0.0003328169068885197
-40.0,10.0,0.0,-20.0,-0.016324580906019,0.011347297688537497,0.009477873896589939,-0.041413971435642405,0.007102301564677005,-0.0015653605721262023
-40.0,10.0,0.0,-15.0,-0.0167578528583118,0.0086146823491585,0.007028286576626019,-0.03812010742110857,0.004468412612400802,-0.0011791483741324
-40.0,10.0,0.0,-10.0,-0.01708106542973424,0.004344845231999801,0.003784603823734023,-0.03551263353174813,0.0013001133081404978,-0.00011215706194710184
-40.0,10.0,0.0,-5.0,-0.0172868287399727,0.0005075347752137027,0.0008310667254939896,-0.03396744718480782,-0.0009409853767599899,0.000658925807345799
-40.0,10.0,0.0,0.0,-0.017228642118913,-0.00215493852283059,-0.0007079475944799934,-0.03349059866791398,-0.0011110839769941996,0.000848428101010974
-40.0,10.0,0.0,5.0,-0.0174868731574844,-0.0039432524045717975,-0.0019549738602829825,-0.034034114959174785,-0.0008911380818745901,0.0005889199791793698
-40.0,10.0,0.0,10.0,-0.017302704584173597,-0.006366917550333598,-0.005943432625132972,-0.03572696623992265,-0.00451369589402599,0.0005807703116334998
-40.0,10.0,0.0,15.0,-0.01701060475663873,-0.009197176426990798,-0.011625940511059918,-0.03892004115116407,-0.011482621871191007,0.0008971561498309008
-40.0,10.0,0.0,20.0,-0.01696606136655701,-0.008241594582955702,-0.01177946405376007,-0.04139634938247877,-0.010545520379656004,-0.0007740207032582019
-40.0,10.0,10.0,-20.0,-0.02410078235350699,0.006577525572525802,-0.02332380397503986,-0.03876293749335276,0.004964825449036994,9.845963477450072e-05
-40.0,10.0,10.0,-15.0,-0.0234136298389635,0.0077213460580856964,-0.02601383199498397,-0.03660971304035527,0.0080237971513036,-0.0017765552014665387
-40.0,10.0,10.0,-10.0,-0.022286655312133342,0.0049749591560694015,-0.03036528427966001,-0.03405663109768098,0.00708195609221138,-0.0014528393044337803
-40.0,10.0,10.0,-5.0,-0.02045555957046,0.001932312322661195,-0.03301648170504198,-0.032233589270198454,0.0071759984215422,-0.000920175543505712
-40.0,10.0,10.0,0.0,-0.0176943330011389,-4.657804859049819e-05,-0.02788104191304,-0.03146008907929258,0.009826319419358506,-0.0008612678535929504
-40.0,10.0,10.0,5.0,-0.015467721150394804,0.0016227589948311916,-0.025823906396372998,-0.031051985772882047,0.019454596787648992,-0.0027851102015454994
-40.0,10.0,10.0,10.0,-0.013392225540873052,-0.005783019109393994,-0.03397559941303907,-0.03376719492674223,0.007754577778133015,-0.0001763975805545992
-40.0,10.0,10.0,15.0,-0.011473803502709094,-0.00865021271774799,-0.035056233191500086,-0.03673128615592671,0.0028895486000650172,8.985612613660043e-05
-40.0,10.0,10.0,20.0,-0.010380234073363998,-0.008899502071765986,-0.03157440474572004,-0.03957869349338141,0.0029453330045009496,-0.0010674951540929067
-40.0,10.0,20.0,-20.0,-0.0356628477752884,0.007412764596486099,-0.049770323980451,-0.03637820955020033,0.005151012486570017,-0.002116764221878906
-40.0,10.0,20.0,-15.0,-0.0328866179634625,0.0059580554429430055,-0.05801570463070793,-0.03307525024901557,0.005270301195042501,-0.00234635298907759
-40.0,10.0,20.0,-10.0,-0.02880766215091382,0.0020221239435019855,-0.06531213318045798,-0.030037420900648103,0.0038729680056621,-0.0010316877090788398
-40.0,10.0,20.0,-5.0,-0.0234717956031423,-0.0023355825058909985,-0.0694353418929895,-0.02807797696285222,0.004175396679516205,0.0005870201359615013
-40.0,10.0,20.0,0.0,-0.017749642054160505,-0.0035117484573919944,-0.06746168447256098,-0.02776645001685876,0.009435292171418003,0.0005065450978916988
-40.0,10.0,20.0,5.0,-0.012421568755909003,-0.0030191713501709905,-0.060798946973255,-0.028479830300096858,0.017130176003289976,-0.0005054294255696021
-40.0,10.0,20.0,10.0,-0.007551147693472901,-0.0060619092781249995,-0.057212261703808,-0.030554208496563567,0.017568878194224036,0.00013318194212289663
-40.0,10.0,20.0,15.0,-0.0036091112370981032,-0.00818429433523099,-0.050474803520069944,-0.03322929662352501,0.01912843918941398,0.00017809892323830678
