# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:29:15
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],qbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-25.0,-0.010443132883012587,-20.0,0.008897312886457995,0.009219053679665294,0.036287896089360006,0.00163207753367893,0.03574286766526602,-0.0053123362640566
-25.0,-0.010443132883012587,-15.0,0.005955595437021302,0.008455562677033998,0.030846456100337982,0.0010461547019579398,0.03279648082389501,-0.004732665491154201
-25.0,-0.010443132883012587,-10.0,0.00325031593382251,0.006932059998540501,0.024439113982739014,0.0012142365055399901,0.027025622084018902,-0.0038539570180748
-25.0,-0.010443132883012587,-5.0,0.0017581701560151,0.007864691665769603,0.024020229196761972,0.000490544497874135,0.028545630637808204,-0.0042463653489404896
-25.0,-0.010443132883012587,0.0,0.00011105799871000133,0.007167555743962351,0.022014928228037203,0.0004366866592297479,0.0263881630197836,-0.00385752566421379
-25.0,-0.010443132883012587,5.0,-0.0017371482068717012,0.0092290068683634,0.03056358035187795,0.0012728409596004919,0.036840213761075505,-0.00486985409150086
-25.0,-0.010443132883012587,10.0,0.5142341843907546,-1.1051627085306739,-5.335347948427527,-1.4850344704899754,-8.711394845486195,0.5086236554257417
-25.0,-0.010443132883012587,15.0,-0.005798451991598098,0.008512117461364405,0.029689845428310102,-0.0004947193313653798,0.029927013528737,-0.004612776492345698
-25.0,-0.010443132883012587,20.0,-0.0092367366902847,0.009700984021751895,0.03579585109067995,-0.0007299139918133402,0.033922466961310016,-0.005287186075418199
-25.0,-0.007832349662259442,-20.0,0.006596468365300992,0.006836287337508802,0.027023586506140118,0.0012062719085014295,0.026578403077214013,-0.0039345386512664
-25.0,-0.007832349662259442,-15.0,0.0043875750679174055,0.006216984268729804,0.02286510301644007,0.0008039089574101601,0.024220300801646014,-0.003477674966300401
-25.0,-0.007832349662259442,-10.0,0.0024344422432215802,0.005366307154296101,0.018579754692231054,0.0008098208887191501,0.020660743734368492,-0.0029710213551489006
-25.0,-0.007832349662259442,-5.0,0.0012998059257599004,0.0061607625074329014,0.018410806725936008,0.000272472693101798,0.0219466994334925,-0.0033146095741817903
-25.0,-0.007832349662259442,0.0,4.828869670579772e-05,0.0053846809334617,0.016503003890224813,0.000307216405495052,0.019777628503615002,-0.0028962348456760896
-25.0,-0.007832349662259442,5.0,-0.001403393782015698,0.0074176740832803305,0.024816951028187983,0.0012081244943338999,0.03014619749678321,-0.00390019243845507
-25.0,-0.007832349662259442,10.0,-0.0021695383964235003,0.004217960503572,0.012197255884976999,-0.001972366203828236,0.010037036515015002,-0.0022835205881580993
-25.0,-0.007832349662259442,15.0,-0.004401437216493399,0.006444791020206304,0.02238996068497001,-0.0003859292127562498,0.022582067506297016,-0.0034935022716562
-25.0,-0.007832349662259442,20.0,-0.006996276547673402,0.007349316927251798,0.027009844421399976,-0.0005597269982176504,0.025625006758931007,-0.0040063870614548
-25.0,-0.005221566441506294,-20.0,0.004347545144491996,0.004506790716004794,0.017889582803209958,0.0007922290402175994,0.017569330419979018,-0.002590656929116999
-25.0,-0.005221566441506294,-15.0,0.0028793088881730045,0.004106136626873702,0.015134555484084045,0.0005263729927379199,0.01600996352093499,-0.0022954753955580012
-25.0,-0.005221566441506294,-10.0,0.0016340174095665705,0.003752052427354196,0.012665980135357024,0.0004467695458298497,0.014198395483091292,-0.0020672560707318995
-25.0,-0.005221566441506294,-5.0,0.0007942519298792007,0.0036252588113824015,0.011419399615030995,0.0003073758372692091,0.013482901639846301,-0.00196245160583269
-25.0,-0.005221566441506294,0.0,8.876474331898088e-06,0.0035969101152952703,0.010998596192592303,0.000191334001843977,0.013178899301819702,-0.00193356206497257
-25.0,-0.005221566441506294,5.0,-0.0010475304271077984,0.005630681739315761,0.01920316608878897,0.001178959606358202,0.023636232807181606,-0.0029430774251902295
-25.0,-0.005221566441506294,10.0,-0.0016769875765492992,0.0037543977797093,0.012115353761768977,-0.00027455654598938496,0.012904309425715993,-0.0020215651464731994
-25.0,-0.005221566441506294,15.0,-0.0029699335093173983,0.004337795281951905,0.015010127459549993,-0.00026710005589237985,0.015148346084463998,-0.002352071631351798
-25.0,-0.005221566441506294,20.0,-0.0047107386124835005,0.0049492596926198965,0.018116901063679913,-0.0003812072590085305,0.017207801191476024,-0.0026986104476783013
-25.0,-0.002610783220753147,-20.0,0.002149169027500994,0.002228658805353799,0.008882756432500027,0.0003900938114280994,0.008711300198337019,-0.0012795294644780998
-25.0,-0.002610783220753147,-15.0,0.0014183182037099049,0.0020407605835322043,0.00752425583576799,0.0002550667540486,0.00795475319293,-0.0011400880258345993
-25.0,-0.002610783220753147,-10.0,0.00082661620554447,0.0019835615672051006,0.006509785536140011,0.00016825414788059997,0.0073649278634208,-0.0010876957969441006
-25.0,-0.002610783220753147,-5.0,0.00036484192778590135,0.0015595923719377014,0.005271290905836001,0.00021831234148692708,0.006153532043704798,-0.0008510905045409998
-25.0,-0.002610783220753147,0.0,-7.218908985098804e-06,0.0018025700420291001,0.0054986212760710085,8.895722736059294e-05,0.0065877596345694026,-0.00096848759207901
-25.0,-0.002610783220753147,5.0,-0.0006672973726438991,0.0038329356414820714,0.013592835880812004,0.001166685495909636,0.017137853277473802,-0.00198030808043528
-25.0,-0.002610783220753147,10.0,-0.0007867216709957006,0.0017317743993104998,0.005308461791267982,-0.00034827925931548196,0.005282106551508986,-0.0009413752808904996
-25.0,-0.002610783220753147,15.0,-0.0015030832803412005,0.0021899265458637032,0.007547690546970021,-0.00013839955172491964,0.007622204339923999,-0.0011877955530871995
-25.0,-0.002610783220753147,20.0,-0.002379022424221805,0.0024998133244730977,0.009114469549849957,-0.00019456122741367014,0.008667312938663019,-0.0013633208152580012
-25.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.0,0.002610783220753147,-20.0,-0.002101267957175995,-0.0021810644129149,-0.00876177437365988,-0.0003779292876501302,-0.008568848281490987,0.0012490824229100007
-25.0,0.002610783220753147,-15.0,-0.0013507082370431966,-0.0019438926942716983,-0.007298782052331032,-0.00027988180421006014,-0.007633494139730995,0.0010882362930266995
-25.0,0.002610783220753147,-10.0,-0.0008407588426788096,-0.002189235191839601,-0.006849661771336946,-6.103388457636013e-05,-0.007873465843216902,0.0011925801981628997
-25.0,0.002610783220753147,-5.0,-0.00035404412624349957,-0.001710711566638599,-0.005506735653668993,-0.00015915016072889096,-0.0064750595739924205,0.0009266932041645699
-25.0,0.002610783220753147,0.0,3.0568287292399854e-05,-0.0018124538999471347,-0.005500342198345998,-7.562763684069101e-05,-0.006588583200072197,0.0009729034493620346
-25.0,0.002610783220753147,5.0,0.0002047847567333977,-0.00016324756998549982,0.0010187047367529733,0.0009975965790319323,0.0023590528660823035,0.00014681950436102025
-25.0,0.002610783220753147,10.0,0.0010426561365621985,-0.0022317017330285988,-0.007703698578344964,-0.00025117936856153093,-0.008954571876059997,0.0011762181006193008
-25.0,0.002610783220753147,15.0,0.0015402316930961009,-0.0022331500074693963,-0.007635589436129964,0.0001479216169298801,-0.007721907615384993,0.0012119737980264
-25.0,0.002610783220753147,20.0,0.002427484256730894,-0.002551136830560706,-0.00922905655649009,0.00020226070290107947,-0.008797685460923965,0.0013918527342716008
-25.0,0.005221566441506294,-20.0,-0.004155907022760003,-0.004316400740015602,-0.01740563661657002,-0.0007435811954608802,-0.016999491096657993,0.002468863533130701
-25.0,0.005221566441506294,-15.0,-0.0025068245804602957,-0.003348910760401197,-0.013564544876941032,-0.00082385519985807,-0.013665974137702,0.001893997087083099
-25.0,0.005221566441506294,-10.0,-0.0016751405497166597,-0.004514098780726401,-0.013909451926296001,-4.483091613590004e-05,-0.0160636014207498,0.0024556164939523
-25.0,0.005221566441506294,-5.0,-0.0006959873684027999,-0.003601187474713198,-0.011292799581817003,-0.00025198970324389296,-0.013329961665016819,0.0019444291562655406
-25.0,0.005221566441506294,0.0,8.455860302269969e-05,-0.0036364319527216,-0.011005475575808998,-0.000138019433418258,-0.0131821882108022,0.00195121670716566
-25.0,0.005221566441506294,5.0,0.0006247038772827992,-0.0017625818262009003,-0.0036607613122320304,0.001169883468236062,-0.002877774634267097,0.0010131424581605805
-25.0,0.005221566441506294,10.0,0.0019421033792819016,-0.004199175856993101,-0.013891563974429033,-8.509453716363797e-05,-0.015555170336056995,0.002240321272185
-25.0,0.005221566441506294,15.0,0.0031185559045810995,-0.004510669707793798,-0.015361718908529998,0.00030518356595130025,-0.015547158678029,0.0024487690648140013
-25.0,0.005221566441506294,20.0,0.004904613672954902,-0.005154532359558102,-0.018575248859179938,0.00041200056500686946,-0.01772929826376296,0.0028127205328366996
-25.0,0.007832349662259442,-20.0,-0.006165155659031002,-0.0064078633428244006,-0.025934640193659986,-0.0010968527087845204,-0.025296145764011985,0.0036604838909313
-25.0,0.007832349662259442,-15.0,-0.002634923945736098,-0.002993877715929197,-0.015973792572562928,-0.002408254116424797,-0.013523903085006991,0.0018938302887177016
-25.0,0.007832349662259442,-10.0,-0.00247731459476938,-0.0068773890958829,-0.02099658007574301,5.7199050654799764e-06,-0.024303007950784605,0.003739871716870801
-25.0,0.007832349662259442,-5.0,-0.0010108750190779003,-0.005463276876210798,-0.01700790775667302,-0.000339296269857022,-0.02009326395039655,0.0029465173308566408
-25.0,0.007832349662259442,0.0,0.00016208108843709934,-0.00547356042541002,-0.016518466105248986,-0.00018727307337424603,-0.0197850081498646,0.0029359246616447697
-25.0,0.007832349662259442,5.0,0.001142212242405398,-0.0038962033776586986,-0.010377218591616,0.0010662856394319403,-0.0108231814623381,0.0021453034069853806
-25.0,0.007832349662259442,10.0,0.0035728307451395984,-0.007717354878144501,-0.027485250585577048,-0.0019551023548894358,-0.033975493250396005,0.004035697340701201
-25.0,0.007832349662259442,15.0,0.0047359454178083,-0.006833685662507097,-0.023181026059239995,0.0004715993011416,-0.023479393958911993,0.0037110132046038018
-25.0,0.007832349662259442,20.0,0.007432599448494101,-0.007811100353352904,-0.02804112609246001,0.00062899471018145,-0.026798401346896983,0.004263068797744702
-25.0,0.010443132883012587,-20.0,-0.008130218707221998,-0.0084572950726121,-0.03435182352060995,-0.0014376502575546204,-0.033463002870184,0.004825078941166301
-25.0,0.010443132883012587,-15.0,-0.004933523020570894,-0.0156350854568857,-0.035751492241813954,0.0017290845734289602,-0.0411176688666996,0.009006656129973
-25.0,0.010443132883012587,-10.0,-0.0032294223560534237,-0.009188008682311,-0.02794616514827597,5.09497206628599e-05,-0.0323530255146265,0.0049975978638348
-25.0,0.010443132883012587,-5.0,-0.0012968057808638994,-0.007243512777173219,-0.022563477794318,-0.000437180573442464,-0.0266461905941564,0.00390523614195311
-25.0,0.010443132883012587,0.0,0.00026328329553879787,-0.00732545512368641,-0.02204237570067899,-0.00022349016434939102,-0.026401231505398394,0.00392800277439798
-25.0,0.010443132883012587,5.0,0.0016759531391779964,-0.0059500999778945,-0.016723413317640046,0.001034377100273019,-0.018268959535785098,0.0032382979554646304
-25.0,0.010443132883012587,10.0,0.003607143147920301,-0.0074218792176086006,-0.022759746009664017,0.001291005735342024,-0.023214119486031,0.003998822814471902
-25.0,0.010443132883012587,15.0,0.006393401649267799,-0.009203304525879995,-0.031096145644009976,0.0006469774082060202,-0.03152225595595198,0.004999317535530203
-25.0,0.010443132883012587,20.0,0.010012680823114697,-0.010521733098245903,-0.037629238556269984,0.0008530137468000095,-0.036008566886662985,0.005743345045936297
-25.0,0.013053916103765738,-20.0,-0.010052267456133995,-0.010466527672911702,-0.04266021130465991,-0.0017658893315388702,-0.041504228548088995,0.005963779058776899
-25.0,0.013053916103765738,-15.0,-0.006231473605937399,-0.0258802322196748,-0.059653896706063025,0.006416601979662231,-0.0743601595873089,0.014980860576764071
-25.0,0.013053916103765738,-10.0,-0.003926708215051543,-0.011382435633119803,-0.03465255932503497,6.444901989188984e-05,-0.04006282943267481,0.00619402365439831
-25.0,0.013053916103765738,-5.0,-0.0015579381498056002,-0.009000260383539158,-0.028057167842593017,-0.0005294856465078959,-0.033120248563514,0.0048506903827409105
-25.0,0.013053916103765738,0.0,0.00038835010219889776,-0.00919371953924561,-0.027580262397779998,-0.00024677628353887503,-0.033035042580992595,0.0049284168269731
-25.0,0.013053916103765738,5.0,0.0022329265049928007,-0.007988864313838199,-0.022947668328621995,0.0010382103864526961,-0.0255462503407881,0.004324445641950361
-25.0,0.013053916103765738,10.0,0.0047984648503967,-0.010389636726824896,-0.03301981689422906,0.0004322107445888341,-0.03607838437699401,0.005602695856522101
-25.0,0.013053916103765738,15.0,0.008091954626620202,-0.011620612818757599,-0.03910971016554998,0.0008311215557792601,-0.039679390038851986,0.006314277030334402
-25.0,0.013053916103765738,20.0,0.012646125268147193,-0.013287301360118603,-0.04734213832939993,0.0010838238203591298,-0.04536337739699098,0.0072539787776960026
-25.0,0.015664699324518885,-20.0,-0.011932439686140994,-0.012437382081728406,-0.05086281581351004,-0.0020814941072213,-0.049423966635226,0.0070777095880513
-25.0,0.015664699324518885,-15.0,-0.007720325545152694,-0.011523828695114702,-0.04315246135178996,-0.00133007925490047,-0.045256219656998,0.006388690738407601
-25.0,0.015664699324518885,-10.0,-0.004573700695367349,-0.013432751921037201,-0.04107756845228594,3.5643590158880014e-05,-0.0473794344508097,0.007312767991590981
-25.0,0.015664699324518885,-5.0,-0.001796190503997399,-0.010771400376710278,-0.03355196509953401,-0.000605908830355483,-0.039600117357961304,0.00580263898667281
-25.0,0.015664699324518885,0.0,0.0005375036229543009,-0.011079944529474119,-0.03313518054390999,-0.000257241035418251,-0.039690621959644005,0.0059381226212571
-25.0,0.015664699324518885,5.0,0.0028130447918319965,-0.010019041710909398,-0.029072915498283003,0.0010744153121550637,-0.032685916719158103,0.00540771982140166
-25.0,0.015664699324518885,10.0,0.005850758728989399,-0.013300611369954498,-0.04650030539958405,-0.001474257485358435,-0.05479149567702199,0.007215993652248901
-25.0,0.015664699324518885,15.0,0.0098326629901236,-0.014086676712740498,-0.04722435051943985,0.0010238304539065203,-0.04795444560803,0.007656470064754603
-25.0,0.015664699324518885,20.0,0.015334228701608,-0.01610865435715421,-0.057182379922950055,0.0013211866742659697,-0.05486642680536796,0.008795381355281798
-20.0,-0.015664699324518885,-20.0,0.013907102611894012,0.011782191953167896,0.05719130987808008,0.00208056456833696,0.057490461820384,-0.006848511454394402
-20.0,-0.015664699324518885,-15.0,0.008993573348788295,0.010169562689243197,0.047220970895337944,0.00169255120939449,0.050194839756021015,-0.005777680164991
-20.0,-0.015664699324518885,-10.0,0.005486245827215459,0.009215458325666899,0.040064670747450015,0.001321459073297912,0.0453536701932087,-0.005107754111603
-20.0,-0.015664699324518885,-5.0,0.002933187419960001,0.009652579791973802,0.037661068103544,0.000683957233474727,0.0451002189046497,-0.0052258617918676895
-20.0,-0.015664699324518885,0.0,0.00035013344790219697,0.00899674597949149,0.035008552014325706,0.000639611571374458,0.04230923049829697,-0.004852969215779936
-20.0,-0.015664699324518885,5.0,-0.0020727243847405014,0.009685883675906927,0.03958068789687297,0.0009352110583446577,0.0472286039391147,-0.005197852685727274
-20.0,-0.015664699324518885,10.0,-0.004829459051775602,0.00950923632319034,0.03934318373414303,-0.00019926245755311602,0.0432757308011783,-0.005123512206854019
-20.0,-0.015664699324518885,15.0,-0.0086329852806183,0.010583077086086298,0.04621399674692017,-0.0005848373865777199,0.04730537537332599,-0.0057497094621939
-20.0,-0.015664699324518885,20.0,-0.013896619678139988,0.012085874356155199,0.05552752241442005,-0.0009033238164055301,0.053562382846641,-0.0066097447774504
-20.0,-0.013053916103765738,-20.0,0.011449423753846999,0.009704323368834596,0.04731144451968006,0.0017091301815280492,0.04748362085873001,-0.005633492024430899
-20.0,-0.013053916103765738,-15.0,0.007389634458476499,0.008392973999422397,0.039085973875324975,0.0013838567047640602,0.041504070372387014,-0.004761065435621201
-20.0,-0.013053916103765738,-10.0,0.004508354770927549,0.0077032714127825,0.033363770517224056,0.001032558071246182,0.0378095593462327,-0.004260578838946601
-20.0,-0.013053916103765738,-5.0,0.0024126897170780003,0.008297913133170501,0.031851664100874005,0.00044272601511136496,0.0382312944582963,-0.00447806554430759
-20.0,-0.013053916103765738,0.0,0.0002291765215199984,0.0075077239691025005,0.0291572642436647,0.000504191534076307,0.03523030851851569,-0.004046722324407566
-20.0,-0.013053916103765738,5.0,-0.0018146911644894015,0.008104762672124956,0.03310519798829098,0.0007603968101838717,0.0395078480296458,-0.004343355447850815
-20.0,-0.013053916103765738,10.0,-0.004097189760987802,0.0079867701770812,0.03292852905555299,-0.000190308650229457,0.036223750727109,-0.00430379285534297
-20.0,-0.013053916103765738,15.0,-0.0072861890588049,0.008903763045651499,0.038727103403140006,-0.0005090821124532699,0.039665977335340996,-0.0048388124214526
-20.0,-0.013053916103765738,20.0,-0.011701607842351497,0.010175202695465499,0.04656055109450996,-0.0007709574657199401,0.044964100763737,-0.005566201627426
-20.0,-0.010443132883012587,-20.0,0.00904977109562799,0.007674337459761996,0.03757540886692001,0.00134737643333766,0.03765336665080102,-0.004449270811484801
-20.0,-0.010443132883012587,-15.0,0.0058293139265332,0.006651186284010499,0.03106147285487504,0.00108570946914314,0.03294968988914701,-0.003767245985116501
-20.0,-0.010443132883012587,-10.0,0.0035271859501875393,0.0060830662336845,0.026452293510237035,0.000825636798023142,0.029929201801026803,-0.0033624582839116984
-20.0,-0.010443132883012587,-5.0,0.0019002242083310007,0.006857398289375502,0.025874818693333995,0.000250252338246548,0.031128959205168397,-0.0036899842290296896
-20.0,-0.010443132883012587,0.0,0.00013333614893589613,0.00601643106853341,0.02331708695642,0.000380386762635108,0.0281685807650716,-0.003240611463723366
-20.0,-0.010443132883012587,5.0,-0.0015222365479877972,0.006511677794293999,0.026582501336254005,0.0005926146597077327,0.031728836971644594,-0.00348489588439611
-20.0,-0.010443132883012587,10.0,-0.0033367161255699017,0.006440933483202599,0.026460919989475085,-0.00017149483612857806,0.02911313344291,-0.0034713497440002697
-20.0,-0.010443132883012587,15.0,-0.005903840954320399,0.0071920229396794,0.031157832954310072,-0.00042446032492017994,0.03193388256378801,-0.003909766003359998
-20.0,-0.010443132883012587,20.0,-0.009459809369479197,0.008224221220898796,0.03748213617961005,-0.0006310944827426297,0.03623928847368901,-0.0045000492738124995
-20.0,-0.007832349662259442,-20.0,0.006706542135252014,0.0056905659229329955,0.027979709221130022,0.0009954524365780792,0.027994760968180016,-0.0032948271923874013
-20.0,-0.007832349662259442,-15.0,0.004311369110475596,0.004942591335795797,0.023144036109291943,0.00079818482509349,0.024526877938008007,-0.002795223290727202
-20.0,-0.007832349662259442,-10.0,0.0025660572486642897,0.0044228070617582,0.01948686545123901,0.0006618498040186921,0.0219491558417418,-0.0024466123222186
-20.0,-0.007832349662259442,-5.0,0.0013881780985964022,0.005246238361556901,0.019560148350537016,0.00013516976665236706,0.023561060448182698,-0.0028179139194144907
-20.0,-0.007832349662259442,0.0,6.252334570779755e-05,0.0045214318593969505,0.0174846401026829,0.000268133983884355,0.0211193575807387,-0.002433754403460336
-20.0,-0.007832349662259442,5.0,-0.0011948573257107992,0.00490566624979602,0.02001103319209996,0.0004321904317366437,0.023889245196823297,-0.00262193737366807
-20.0,-0.007832349662259442,10.0,-0.0025474271866418007,0.004870521972953798,0.01993730167090202,-0.00014293685866494002,0.021939653693003006,-0.0026254577881407197
-20.0,-0.007832349662259442,15.0,-0.004485019872066901,0.0054468043052661,0.023503328934810108,-0.00033110393807217996,0.02410515548355499,-0.0029619560011753983
-20.0,-0.007832349662259442,20.0,-0.007170010415086497,0.0062320552964392,0.028289568945160104,-0.00048389834611779975,0.02738420286219101,-0.0034108082984838015
-20.0,-0.005221566441506294,-20.0,0.004418176315669015,0.003751350189236495,0.018520873056720122,0.0006534971646642894,0.01850290286939002,-0.0021691434274501015
-20.0,-0.005221566441506294,-15.0,0.0028345997619158986,0.003265590502180296,0.015330248275225,0.00052135044700812,0.016230842028829018,-0.0018440030783782
-20.0,-0.005221566441506294,-10.0,0.0016428030485689995,0.0027842222127617,0.012605252672512002,0.000506922979214322,0.014076228691463702,-0.0015439254532125992
-20.0,-0.005221566441506294,-5.0,0.0008837992007756992,0.0034523359749935017,0.01290146307718601,9.751262453228305e-05,0.0155204983576839,-0.0018548619742087408
-20.0,-0.005221566441506294,0.0,1.6691787710694517e-05,0.00302130127369852,0.011656551637094503,0.00016736625219002696,0.014077961604739297,-0.001625276591873846
-20.0,-0.005221566441506294,5.0,-0.0008321948047751992,0.00328572790088279,0.013389992591663957,0.0002795628804761587,0.015987814880943696,-0.00175389052486506
-20.0,-0.005221566441506294,10.0,-0.001728674641945701,0.003274344863688399,0.013354629834665066,-0.000104753432830197,0.014699100638293008,-0.0017654025886233403
-20.0,-0.005221566441506294,15.0,-0.0030287707913733003,0.0036670710359292986,0.015760744949980143,-0.0002291484221205,0.016175872468157992,-0.0019947812525293995
-20.0,-0.005221566441506294,20.0,-0.004830965612502194,0.004197849850620099,0.0189801497339801,-0.00032953616048334976,0.018395109413859995,-0.002298015219281399
-20.0,-0.002610783220753147,-20.0,0.0021831547550920094,0.001855041336595399,0.009195447859060124,0.0003216397866824599,0.009172926673628012,-0.0010712048420115014
-20.0,-0.002610783220753147,-15.0,0.0013978482681201998,0.0016185913528226972,0.007616704893831039,0.00025526844959621996,0.008056808195674003,-0.0009125933906054019
-20.0,-0.002610783220753147,-10.0,0.0007756915539091297,0.0012500025498068008,0.005984021014807994,0.00031709205535973193,0.0065734369828237965,-0.0006970618586104992
-20.0,-0.002610783220753147,-5.0,0.0004132149523925002,0.0016289781448109008,0.006229136641232008,7.913169705300107e-05,0.007459271252015901,-0.0008774989707836297
-20.0,-0.002610783220753147,0.0,-4.162257640202838e-06,0.0015146247494703402,0.005829457231943003,7.801298782841404e-05,0.0070397272177962,-0.0008143113433523461
-20.0,-0.002610783220753147,5.0,-0.0004339918388193975,0.0016508263707507497,0.0067193894879309934,0.0001352826291676541,0.008024420327089402,-0.00088011745715028
-20.0,-0.002610783220753147,10.0,-0.0008797730446886004,0.0016512251661578992,0.0067098705603360065,-5.706623554726999e-05,0.007387277304317014,-0.0008904807156919492
-20.0,-0.002610783220753147,15.0,-0.001534104946762,0.001851803723850097,0.007927244367100128,-0.00011873286029015972,0.008142121196236002,-0.0010076539581525996
-20.0,-0.002610783220753147,20.0,-0.0024413981774945998,0.0021207697403351003,0.009551187607700129,-0.00016817862620372012,0.009268281553941993,-0.0011612227413127021
-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.002610783220753147,-20.0,-0.0021327242000220015,-0.0018154037211460042,-0.009068886348169825,-0.00031131164009640024,-0.009020678126607978,0.0010454791303382005
-20.0,0.002610783220753147,-15.0,-0.0013600162945952982,-0.001591795355634501,-0.007523300634260988,-0.00024438493776773006,-0.007944406371343998,0.0008947834905162974
-20.0,0.002610783220753147,-10.0,-0.0005467515174897904,-0.00034382348902320045,-0.004023285414191946,-0.0007650498287246361,-0.003676049351234903,0.00022536477743420082
-20.0,0.002610783220753147,-5.0,-0.0003584192774327005,-0.0013729354108909,-0.005676864378996005,-0.000159594732864127,-0.0067102224988109995,0.0007450305338387994
-20.0,0.002610783220753147,0.0,2.9259805771696124e-05,-0.0015239689541749718,-0.005835169754170005,-6.675052288135304e-05,-0.007045863774679806,0.0008185077143325313
-20.0,0.002610783220753147,5.0,0.00046996988806909806,-0.00166736294732899,-0.0067668240824950154,-0.0001255637292687303,-0.008083695257128404,0.0008869275109549797
-20.0,0.002610783220753147,10.0,0.000911403641657399,-0.0016804790823916026,-0.006777995905153933,6.631738853996201e-05,-0.00746690228340699,0.0009067201691078004
-20.0,0.002610783220753147,15.0,0.0015745997967828995,-0.0018893251289794008,-0.0080238062120499,0.00012690370216631016,-0.008254382792453996,0.0010287407421755018
-20.0,0.002610783220753147,20.0,0.002494568277488507,-0.0021652539344367006,-0.009676087626840024,0.00017482195324292028,-0.009413447874140002,0.0011860672067874993
-20.0,0.005221566441506294,-20.0,-0.004216413096840996,-0.003592790357840804,-0.018014610260070008,-0.0006121933942383204,-0.017893879102578003,0.0020662370183648984
-20.0,0.005221566441506294,-15.0,-0.002683228214669202,-0.003158458683057301,-0.014956715764720019,-0.0004777874112754099,-0.015781375967564987,0.0017727962724751987
-20.0,0.005221566441506294,-10.0,0.00020328008919620003,0.0032561088014490987,0.0009069353390259716,-0.003643593201998838,0.006048671607638001,-0.0015068720661083994
-20.0,0.005221566441506294,-5.0,-0.0006826437048839985,-0.0026194336942282,-0.011079116952072005,-0.0003515665038414351,-0.01305104167156377,0.0014232933457927798
-20.0,0.005221566441506294,0.0,8.374079081109598e-05,-0.0030586650916336203,-0.011679394925590003,-0.00012231990774868104,-0.0141024978328518,0.0016420536322286588
-20.0,0.005221566441506294,5.0,0.0009756818443110021,-0.0033515344672632903,-0.01357946958874201,-0.00024067868463102627,-0.016224485992372403,0.00178103484694901
-20.0,0.005221566441506294,10.0,0.0018552335949611996,-0.0033913457634422994,-0.01362712171646796,0.00014175479702636994,-0.015017588488305006,0.0018303485384164996
-20.0,0.005221566441506294,15.0,0.0031907834477616012,-0.003817138948208003,-0.01614698353032984,0.00026182804214088017,-0.016624909519716013,0.0020791140767361
-20.0,0.005221566441506294,20.0,0.005043677194503812,-0.004375766018681199,-0.019479742120749988,0.00035610601743374035,-0.01897576865953199,0.002397376198259301
-20.0,0.007832349662259442,-20.0,-0.006252421128428998,-0.005333771167700403,-0.026840555065259952,-0.0009025520168198303,-0.026624346504586005,0.0030632744204794997
-20.0,0.007832349662259442,-15.0,-0.003970619914138503,-0.004701778176812103,-0.02230396811903501,-0.0007000370980717299,-0.023516213333346997,0.002635153664740597
-20.0,0.007832349662259442,-10.0,0.015598640827630812,-0.012375321922217901,-0.0013265401241180363,-0.003470003516494678,0.007126057164164298,0.010338016744365701
-20.0,0.007832349662259442,-5.0,-0.000989615444468999,-0.0038972217750049,-0.016531738200670998,-0.0005192333685494505,-0.019465573712392388,0.00211592473650275
-20.0,0.007832349662259442,0.0,0.00016360890561259445,-0.00460545769160694,-0.017536011724855013,-0.000166793141408834,-0.0211745262363918,0.002471470909384194
-20.0,0.007832349662259442,5.0,0.0015164680904454012,-0.005053010974650491,-0.020436476016786997,-0.0003447121224567443,-0.024420328984160397,0.0026828990965155697
