# Aircraft: RC BIRE
# Date Generated: 2025-04-30 14:14:21
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],beta[deg],alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-25.0,-10.0,10.0,-0.0132378593205112,0.0522636303004778,-0.682418739908867,-0.00727669089028648,-0.0827738982985306,0.00100583550297066
-25.0,-10.0,15.0,0.0325618746125246,0.0394651622971404,-1.0001197387868,-0.00479467778247268,-0.150813897451835,0.00640824484248518
-25.0,-10.0,20.0,0.101370234761471,0.0257030759024832,-1.32079196863683,-0.00140432481019237,-0.229940175247769,0.0125024934727324
-25.0,0.0,-20.0,0.12490923071198,0.0564279697798457,1.21143428321955,0.00560771527618504,0.180958557558394,-0.0311315526784736
-25.0,0.0,-15.0,0.0536297545153703,0.0430687279319045,0.886266065226633,0.00271577442821711,0.11950904521002,-0.0234508680797481
-25.0,0.0,-10.0,0.00417085909156775,0.0296098540698041,0.556553420302804,0.00150837689967785,0.0629588426341401,-0.0159388646754814
-25.0,0.0,-5.0,-0.0264263168889515,0.0169890661142296,0.226006610000233,0.000652399368443345,0.0130554040423631,-0.00907771592127741
-25.0,0.0,0.0,-0.0407084724961449,0.00200826600824817,-0.109989448120373,0.000412624389298269,-0.0412878586775385,-0.00106819789747689
-25.0,0.0,5.0,-0.0387470888955615,-0.0118680050540021,-0.446515113137775,-0.000996201871480542,-0.0981480172430649,0.00632872338277434
-25.0,0.0,10.0,-0.0199892937305736,-0.0228716607255862,-0.764911414450843,0.000621634404745276,-0.136131842647294,0.0123007611537133
-25.0,0.0,15.0,0.0199770080843312,-0.0371542134109791,-1.08635893087642,0.0022006365536883,-0.187932895473676,0.0200616608775023
-25.0,0.0,20.0,0.086237254512931,-0.0544459484222236,-1.40700716623017,0.00406371294539431,-0.252708675075811,0.0294879322464069
-25.0,10.0,-20.0,0.131104358097206,-0.0161194050260261,1.14096694698799,0.00778868787394585,0.167850833875636,-0.0172721938174971
-25.0,10.0,-15.0,0.0584874309458763,-0.0272832920563723,0.816633524547146,0.00321243989180724,0.0930936720916056,-0.0124956856879111
-25.0,10.0,-10.0,0.00520860554114898,-0.0373344308730868,0.495310883763176,6.69267104313399e-05,0.0270658692202523,-0.00873471648816289
-25.0,10.0,-5.0,-0.0284602784792945,-0.0427780344227721,0.184223655771804,-0.00127332717688394,-0.023358532108956,-0.00681861948625534
-25.0,10.0,0.0,-0.0423507634082689,-0.0534190132782798,-0.132875731344473,0.000916233726753259,-0.0773107364895244,-0.00124669724537815
-25.0,10.0,5.0,-0.0360092890442887,-0.0697434568336374,-0.449948021472977,0.00464193704480982,-0.135426649272302,0.00783674584697708
-25.0,10.0,10.0,-0.00871170140285175,-0.0895841271775591,-0.772133231249207,0.00746408374869661,-0.202380072269165,0.0195801248232162
-25.0,10.0,15.0,0.0403008441397029,-0.108798041332108,-1.08706292951568,0.00869210910915181,-0.266402831613241,0.031384746227321
-25.0,10.0,20.0,0.112913216498313,-0.132504264209643,-1.40525446940498,0.00850589122140238,-0.341844359680081,0.045586915679096
-25.0,20.0,-20.0,0.1185920190975,-0.0813966279026584,1.04851642251735,0.0106749752717599,0.209262244450553,-0.00861978449969336
-25.0,20.0,-15.0,0.0541970861777856,-0.0968215028956672,0.732485421005149,0.00582410753676467,0.110396954325527,-0.00580560154329444
-25.0,20.0,-10.0,0.00231157057475229,-0.101966082883987,0.438440154679539,-0.00113428687689713,0.0367790800970926,-0.00791497380586571
-25.0,20.0,-5.0,-0.0312048881589996,-0.106258499955189,0.148064417384311,-0.00488901172858661,-0.0320058878581862,-0.00861066172635095
-25.0,20.0,0.0,-0.0437943599206604,-0.119433894347455,-0.156024955747711,-0.00203240801089357,-0.117647104195441,-0.00254830227627911
-25.0,20.0,5.0,-0.0317782059674571,-0.135843522181218,-0.456018730594717,0.0033873672833535,-0.199838103037817,0.00771116832634276
-25.0,20.0,10.0,0.00210080968399634,-0.153015363343094,-0.747256103642843,0.00861797400091908,-0.27595711622992,0.0203888534331054
-25.0,20.0,15.0,0.0554290940529702,-0.172868872585885,-1.04382928113367,0.0115179316677296,-0.360669759738159,0.0360714963646946
-25.0,20.0,20.0,0.125383178833297,-0.197606084445201,-1.35990766377119,0.0100073181778801,-0.466959960741714,0.0554995898838528
-20.0,-20.0,-20.0,0.132167891048995,0.172934306389814,1.17448949655314,-0.00491819397339535,0.382336450850167,-0.0399833263453928
-20.0,-20.0,-15.0,0.0645286973512479,0.159974488992079,0.86655572048031,-0.00604033436843006,0.294826466448398,-0.0270913001352132
-20.0,-20.0,-10.0,0.011805319458739,0.152697497817542,0.574839986554384,-0.0100747573935224,0.223638127750373,-0.0181048947552847
-20.0,-20.0,-5.0,-0.025150037863647,0.143537090350553,0.274449199005596,-0.0137730016396393,0.139483739121981,-0.0101741799582872
-20.0,-20.0,0.0,-0.0402464496701028,0.134467321130928,-0.0340556751976843,-0.019110872068846,0.0460898171242546,-0.00464194476968144
-20.0,-20.0,5.0,-0.0334974380357019,0.128786192312506,-0.315273168604427,-0.0160897569755627,-0.00827815418345543,-0.00292639105122473
-20.0,-20.0,10.0,-0.00399982005746407,0.122693819153955,-0.589805926349581,-0.00943958030635804,-0.0610236993569144,-0.00305575556595275
-20.0,-20.0,15.0,0.0436490888390076,0.107893273858129,-0.901314549499562,-0.00799693418508429,-0.170283304917244,0.000350355340859069
-20.0,-20.0,20.0,0.106467693925894,0.0927648284896243,-1.21781160048931,-0.00388036839961332,-0.279118948580911,0.00255818179881201
-20.0,-10.0,-20.0,0.140263669578673,0.113485938418712,1.21150422303223,0.00135042025269132,0.265617343558459,-0.0358016546416309
-20.0,-10.0,-15.0,0.0656268969441641,0.0980158891801344,0.891438954622038,0.000528008605001039,0.195461336351547,-0.0256370818449412
-20.0,-10.0,-10.0,0.0107636530061674,0.0858439956750692,0.574232557843794,-0.000963692712564244,0.134628804449833,-0.0172392095187315
-20.0,-10.0,-5.0,-0.0252212755951992,0.0726065616962903,0.248502692352865,-0.00275381854765739,0.0666058024172729,-0.00891320052429495
-20.0,-10.0,0.0,-0.0413798230191635,0.0646535582844691,-0.0641039374745615,-0.00466839594270186,0.0199167074700984,-0.00422347746965045
-20.0,-10.0,5.0,-0.037647272132743,0.0580077035772728,-0.371767988705133,-0.00623966120889509,-0.0282819967037515,-0.000988382117118868
-20.0,-10.0,10.0,-0.0132044201947695,0.04906760678009,-0.689088174771362,-0.00662915052387749,-0.0918887941515604,0.00263384835041388
-20.0,-10.0,15.0,0.0330483496447594,0.0380969004015068,-1.01214420684865,-0.00454715887951624,-0.167029369067577,0.00709356274844268
-20.0,-10.0,20.0,0.102462511757251,0.0271789084362657,-1.33576927029473,-0.00120229198904516,-0.25013783919192,0.0117178063711873
-20.0,0.0,-20.0,0.125056056040736,0.0458271392723606,1.21673492311561,0.00478627987597709,0.188249082166952,-0.0253413022302874
-20.0,0.0,-15.0,0.0536573631248414,0.0350095952657692,0.890340506872069,0.00225714690974439,0.125009490906425,-0.0190743208859278
-20.0,0.0,-10.0,0.00433318419451639,0.0249789934032398,0.561416975550596,0.000933582688158368,0.0696522808140063,-0.013429257263056
-20.0,0.0,-5.0,-0.0263462909031907,0.0146193105622626,0.229668892345997,0.000424179118963533,0.0179079650407479,-0.00778739088610631
-20.0,0.0,0.0,-0.0407071048879576,0.00157813744592231,-0.10972757899855,0.000412532202610372,-0.0409099544178706,-0.000843161218823914
-20.0,0.0,5.0,-0.0389409595720017,-0.00879925894538231,-0.442888757672274,-9.87684600675987e-05,-0.0930576237295446,0.00470893455178058
-20.0,0.0,10.0,-0.0199928309069164,-0.0188261342595983,-0.767243091312604,0.000721721375212342,-0.139083189757604,0.0101280109542813
-20.0,0.0,15.0,0.0201295766985733,-0.030853157109066,-1.09083009427098,0.00212008709018529,-0.193844497243677,0.01669375283569
-20.0,0.0,20.0,0.0867831705709391,-0.0455516149786607,-1.41453242029859,0.00372118461318056,-0.262855750342808,0.0247481412789874
-20.0,10.0,-20.0,0.132133795153441,-0.0207029222051069,1.15382627650999,0.00747506346647054,0.18546170021802,-0.0149336928842359
-20.0,10.0,-15.0,0.0591074267262874,-0.0290535497947924,0.827896111016321,0.00328841858300184,0.10826741921777,-0.011578284704411
-20.0,10.0,-10.0,0.00556446065668431,-0.0379418173084326,0.502956071969028,0.000718022307462947,0.0374596007550472,-0.00840804627679412
-20.0,10.0,-5.0,-0.0283841559993755,-0.041245174516416,0.191941149407494,-0.000728510056291387,-0.0125868154146012,-0.00770571106436839
-20.0,10.0,0.0,-0.0426898824027253,-0.0485761362058806,-0.123454615262568,0.00126512427292421,-0.0642705299599069,-0.00394859658572595
-20.0,10.0,5.0,-0.0367021554303098,-0.0611479123791521,-0.439272247820408,0.00477307208121361,-0.121009986126278,0.00322556703273577
-20.0,10.0,10.0,-0.00962562568945952,-0.0786340794976611,-0.763913275272033,0.00784727792955463,-0.191199940396857,0.0137442523359223
-20.0,10.0,15.0,0.039342613490049,-0.0957032644368562,-1.08355458283033,0.0083192817626676,-0.261959296995928,0.024378954950095
-20.0,10.0,20.0,0.112038257087889,-0.116538591262836,-1.40547599490361,0.00769798244746414,-0.342591086616356,0.0370212728388293
-20.0,20.0,-20.0,0.119802766314895,-0.0813970326016754,1.06771256957425,0.0116447870869953,0.235104010406026,-0.00889439031249005
-20.0,20.0,-15.0,0.0551005815407054,-0.0966822289921331,0.744654647188173,0.00847392804859484,0.125914040004562,-0.00579717563905347
-20.0,20.0,-10.0,0.0025921549507746,-0.0996992157264267,0.45044731870658,0.00139713311881739,0.0524111197739615,-0.00901907731772078
-20.0,20.0,-5.0,-0.0307757161584932,-0.0965015815934293,0.171352622472866,-0.00558938244521343,0.00168381285954143,-0.0138094147710651
-20.0,20.0,0.0,-0.0445642275591717,-0.108139576743675,-0.134918929904729,-0.0012970572919267,-0.0884333488323449,-0.00853877250351955
-20.0,20.0,5.0,-0.0336058998824689,-0.121367025086551,-0.433814839414645,0.0045141363328373,-0.169343002088316,-3.5173338385709e-05
-20.0,20.0,10.0,-0.00036926496525119,-0.136028344936925,-0.72594679031403,0.0100583374427518,-0.246524439825958,0.0112372623716043
-20.0,20.0,15.0,0.0532055698401191,-0.154487892259172,-1.034978368076,0.0103858218736248,-0.349768639444631,0.0260372763067366
-20.0,20.0,20.0,0.122879251102923,-0.175490620483995,-1.35549393676247,0.0083134853225863,-0.462455561062329,0.0434029020518555
-15.0,-20.0,-20.0,0.129857253498387,0.153649992130688,1.16569159441608,-0.00661258063461746,0.369966312933185,-0.029366453742798
-15.0,-20.0,-15.0,0.0618877368369812,0.141786706287071,0.851288403220895,-0.00572312339404396,0.272611000129103,-0.0173576357040485
-15.0,-20.0,-10.0,0.00889134249168113,0.135962450736445,0.556435291289479,-0.00909168949481211,0.197126387042793,-0.00942857108458784
-15.0,-20.0,-5.0,-0.0268665342751269,0.130328862558791,0.257844955654962,-0.0132806779086043,0.115809447739174,-0.00342200021583809
-15.0,-20.0,0.0,-0.0416362115485506,0.124971404681303,-0.0403999937100378,-0.0163077032340105,0.0378671937936468,0.000158003243984845
-15.0,-20.0,5.0,-0.0341562071736522,0.120360570701629,-0.318554735619102,-0.0127371999098168,-0.0120977742127482,0.00131402561660639
-15.0,-20.0,10.0,-0.0041203130832415,0.113379329256139,-0.609144619338973,-0.00959575668573588,-0.0890491271020756,0.00175706985592115
-15.0,-20.0,15.0,0.04392927064998,0.101887874856751,-0.920451894869932,-0.00724383026907571,-0.196488395472014,0.00347280510005644
-15.0,-20.0,20.0,0.107572376839875,0.0902567919333331,-1.23994981026237,-0.00312269106113219,-0.309115489313903,0.00383627990445796
-15.0,-10.0,-20.0,0.13897068896868,0.0975668578057718,1.20820144776172,0.000116380276108258,0.260932650897045,-0.0270174383977552
-15.0,-10.0,-15.0,0.0644284967224922,0.0844858082585174,0.885933355241539,6.1827051917687e-05,0.187590590688908,-0.0182960905799352
-15.0,-10.0,-10.0,0.00972746798414213,0.0745920447862746,0.567380391017895,-0.000974230620462083,0.125006695924466,-0.0112230640285999
-15.0,-10.0,-5.0,-0.0259278200965986,0.0645853659232549,0.240789157922099,-0.00287429137421926,0.0561223345950683,-0.00459599892612196
-15.0,-10.0,0.0,-0.041796839248032,0.0588083359580307,-0.0684077432924231,-0.00434149560772737,0.0135659023233123,-0.00106825661309051
-15.0,-10.0,5.0,-0.0378176272602635,0.0535164801822491,-0.379836090044627,-0.00639913715203194,-0.0398571812037836,0.00136998774063037
-15.0,-10.0,10.0,-0.0131230110150378,0.0470862305590562,-0.696220592701527,-0.00603644394196016,-0.101502628639307,0.00361536490402913
-15.0,-10.0,15.0,0.0336286438791111,0.0389050364635583,-1.02411179434948,-0.00449325490219584,-0.183151031057693,0.00661188791888412
-15.0,-10.0,20.0,0.103654326077043,0.0313486374571795,-1.3501290265411,-0.00126736626706928,-0.269507669241446,0.00947147280857962
-15.0,0.0,-20.0,0.125092936063323,0.0346497888298911,1.2204541197805,0.00378693235294261,0.193376352742507,-0.0191993322699873
-15.0,0.0,-15.0,0.0535948048758473,0.0263387178276076,0.892776316606654,0.00183579977219839,0.128171526611048,-0.0143564847170666
-15.0,0.0,-10.0,0.00440730077853102,0.0193094813356185,0.564615576552531,0.00049623107181237,0.0740586131099317,-0.0103709169688083
-15.0,0.0,-5.0,-0.0263031976408651,0.0114460661649628,0.232191133321926,0.000296115970629931,0.0212521941386436,-0.00608598048141909
-15.0,0.0,0.0,-0.0407065432609025,0.00109056595589004,-0.109638967816501,0.000406875979429501,-0.0407639003146142,-0.000586426522457546
-15.0,0.0,5.0,-0.0389491535639085,-0.00682498782799373,-0.444536076423228,-0.000126578919587036,-0.0951379504866456,0.00364202817025311
-15.0,0.0,10.0,-0.0200042960866813,-0.0144167623126628,-0.768977324102106,0.000697427464969673,-0.141284154356859,0.00776150814928682
-15.0,0.0,15.0,0.0202445629535286,-0.023820222237523,-1.09441327666574,0.00182194539934972,-0.198628686766904,0.0129151073866172
-15.0,0.0,20.0,0.087220413497237,-0.0353728754080991,-1.42062701940797,0.00309251205054497,-0.271150428360546,0.0192739914382572
-15.0,10.0,-20.0,0.133100072527279,-0.0273623965228533,1.16530128680702,0.00693690468424167,0.201234737415092,-0.0114299805979569
-15.0,10.0,-15.0,0.0597332744044459,-0.0326435505523501,0.838412912838436,0.00318416532990889,0.122467768382225,-0.00967949319438397
-15.0,10.0,-10.0,0.00599820021681705,-0.0385294222142177,0.512971098630164,0.00068024315464926,0.0513409551966554,-0.00809631030702826
-15.0,10.0,-5.0,-0.0282251430364966,-0.0410868400859634,0.199502588808217,-0.000245462104405601,-0.00190268340160666,-0.00786418415890096
-15.0,10.0,0.0,-0.0428762239716771,-0.0455603728104914,-0.113700097398994,0.00169111370679441,-0.0506831623856902,-0.00567614657381298
-15.0,10.0,5.0,-0.0372941723854742,-0.0542183359424124,-0.426295979137304,0.00490886478098971,-0.103596679622758,-0.000524655537673131
-15.0,10.0,10.0,-0.0103514107978028,-0.0693551377100367,-0.756275815126856,0.00765163828720657,-0.181143391925985,0.00875896077151834
-15.0,10.0,15.0,0.0384046367183883,-0.0834521736565256,-1.07872644485792,0.00773031770541502,-0.255782520451428,0.0177729372845001
-15.0,10.0,20.0,0.111044983948516,-0.100778466327493,-1.40372375080041,0.0066418510001153,-0.340713099656196,0.0284856411335078
-15.0,20.0,-20.0,0.1211059769469,-0.0843741642896839,1.08616942153978,0.0122290957667149,0.260105832900054,-0.0075836971292934
-15.0,20.0,-15.0,0.0556977209964358,-0.0939526044261824,0.76543870030161,0.00807218242559768,0.154926787485916,-0.00759961116481533
-15.0,20.0,-10.0,0.00304115231357097,-0.0991976943400373,0.462472875692879,0.00361045281159915,0.0681642575798861,-0.00925777115034231
-15.0,20.0,-5.0,-0.0312405380802442,-0.0959297793218976,0.182549312271133,-0.00249705345748253,0.0158327437545917,-0.0140616388499749
-15.0,20.0,0.0,-0.044598032121493,-0.101069004314203,-0.11276595606046,-0.000228428155178245,-0.0579051707369259,-0.0121948791147503
-15.0,20.0,5.0,-0.0347895602508401,-0.110838614877888,-0.409977142764376,0.00570020738738616,-0.136545967464577,-0.00572662182537449
-15.0,20.0,10.0,-0.00180517026685421,-0.123575517489068,-0.711540251900317,0.00944140898906093,-0.227493250862165,0.00439523207607885
-15.0,20.0,15.0,0.0512412584671412,-0.138196389642091,-1.02435524845182,0.00910167756392097,-0.336323843293892,0.0170569573551528
-15.0,20.0,20.0,0.120350838127373,-0.15470731040346,-1.34778514459301,0.00660453173037319,-0.453232377637674,0.0319395809583868
-10.0,-20.0,-20.0,0.128026559793359,0.136723118806031,1.15606935909232,-0.00837355589307172,0.356514982358456,-0.0200731436270947
-10.0,-20.0,-15.0,0.0602887049935313,0.127859816690212,0.838997630500342,-0.00650083333774512,0.255431885754509,-0.00989811489891793
-10.0,-20.0,-10.0,0.0064104047299846,0.122158042033993,0.535076145427942,-0.00760873599800565,0.166495492844725,-0.00234998116010187
-10.0,-20.0,-5.0,-0.0277848724788337,0.120063207713127,0.234254024483248,-0.0135015648960778,0.0820697405788133,0.00155177163090232
-10.0,-20.0,0.0,-0.0427341324218024,0.116595251059262,-0.0456177399299565,-0.0127744044374545,0.031685466978963,0.00438221243804981
-10.0,-20.0,5.0,-0.0344593744689678,0.112744446423058,-0.322339482419914,-0.00926666168942054,-0.0164075362222398,0.00513449169913119
-10.0,-20.0,10.0,-0.00476197111119011,0.106828458112887,-0.624951524635472,-0.00847694422968987,-0.110202215984825,0.00529504721136811
-10.0,-20.0,15.0,0.0445129307905386,0.0993721663209731,-0.940139397346775,-0.00672620514580442,-0.223355540226955,0.00471777303650035
-10.0,-20.0,20.0,0.109036389096711,0.091727332095378,-1.26221416434452,-0.0027148311510821,-0.339256532548197,0.00297013156161899
-10.0,-10.0,-20.0,0.137780500359433,0.0827956282470194,1.2036409918148,-0.00121743651182422,0.254510653783692,-0.0188586932479667
-10.0,-10.0,-15.0,0.0633888260229705,0.0724529885211459,0.879699495226707,-0.000562849100512142,0.178861613511958,-0.0117728346052318
-10.0,-10.0,-10.0,0.00873894149259011,0.0645064902269361,0.558521706818794,-0.000739220865841372,0.112574188227386,-0.00584412612484799
-10.0,-10.0,-5.0,-0.0264787212002743,0.0579418559387024,0.234027419723944,-0.00252585528513996,0.0467949349645716,-0.00104237458284709
-10.0,-10.0,0.0,-0.0421476453027509,0.0537597630748386,-0.0734526779435116,-0.00394481729111414,0.00618476406824787,0.0016312907857788
-10.0,-10.0,5.0,-0.0379103553467211,0.0504712469531528,-0.385724732986058,-0.00600877614755019,-0.0481406676738568,0.00292983530882591
-10.0,-10.0,10.0,-0.0128924311007184,0.0463378660468401,-0.70612441857599,-0.0059069288358655,-0.114696476871383,0.00392997989395429
-10.0,-10.0,15.0,0.0342891319846023,0.041846111028159,-1.03568694902991,-0.00464812544736395,-0.198723844823874,0.00497754977295007
-10.0,-10.0,20.0,0.104915819296679,0.0380790957963757,-1.36347659957281,-0.00162168919294009,-0.287511381668202,0.00581949981618689
-10.0,0.0,-20.0,0.125068405213407,0.023183036806372,1.22284194134302,0.00262742395659693,0.196675107762767,-0.012866148713397
-10.0,0.0,-15.0,0.0535225728384213,0.0175603098549681,0.894303196000671,0.00129643560665737,0.130131031977844,-0.00957501226983307
-10.0,0.0,-10.0,0.00436639136117734,0.0129583239461322,0.565997727674911,0.000295289234393397,0.0758700438796356,-0.0069578597768127
-10.0,0.0,-5.0,-0.0262379526461698,0.0080231381853663,0.234574755500073,8.33069366142045e-05,0.0244862076013205,-0.00425871732475338
-10.0,0.0,0.0,-0.0407071034246379,0.000580047164360826,-0.109754542145942,0.000393123713672098,-0.0408951387393833,-0.000315865300474091
-10.0,0.0,5.0,-0.0389725724914845,-0.00458010330513153,-0.444971024974193,-5.63687424251161e-05,-0.0956165296552501,0.00244181012832204
-10.0,0.0,10.0,-0.0200161041268134,-0.00975313160346419,-0.770205740461919,0.000547233850662696,-0.14285812423561,0.00525503886339576
-10.0,0.0,15.0,0.0203242819252375,-0.016215456032226,-1.09704860403661,0.00133438969962508,-0.202179379216539,0.00880738853260847
-10.0,0.0,20.0,0.0875409467622354,-0.0241788589608828,-1.42513912691572,0.00221647225896548,-0.277342933532589,0.013205704809863
-10.0,10.0,-20.0,0.134008091448734,-0.0357688334840847,1.17536601116172,0.0061539154152078,0.215127631255313,-0.00692835993929527
-10.0,10.0,-15.0,0.0603612714827679,-0.0378471476557282,0.848107778369178,0.00289679316784162,0.135591317209654,-0.00690300763762295
-10.0,10.0,-10.0,0.00640753955002886,-0.0408723398589936,0.522411485792895,0.000880516960937642,0.0639320870052009,-0.00681772009590718
-10.0,10.0,-5.0,-0.027984865453932,-0.0422984757629817,0.206661772818173,0.000271071915530992,0.00822999571301327,-0.00726864096915307
-10.0,10.0,0.0,-0.0429135035184413,-0.0442216174649772,-0.103675036348493,0.00215399031442734,-0.036675870012924,-0.00649308830582696
-10.0,10.0,5.0,-0.0375716248520785,-0.050337450968847,-0.416280679677672,0.00527307960755416,-0.0901272952443059,-0.00263064964738097
-10.0,10.0,10.0,-0.0110022606668425,-0.0614888346514124,-0.747784555577709,0.00732397742890784,-0.169959433326182,0.00450239788309043
-10.0,10.0,15.0,0.0374993137234921,-0.0722262402951455,-1.07261129574552,0.00700810704121288,-0.247860581968891,0.0116765434855221
-10.0,10.0,20.0,0.10994837536709,-0.085564739378003,-1.39987569475312,0.00545376366336251,-0.335957434683838,0.0201857784063428
-10.0,20.0,-20.0,0.122449450713093,-0.090143069246042,1.10342762188577,0.0123781150544583,0.283650618852945,-0.00475049334635237
-10.0,20.0,-15.0,0.0563761680334708,-0.0957820222886129,0.78248784004355,0.0084224968189679,0.177952640780941,-0.00685996397518067
-10.0,20.0,-10.0,0.00365681220578829,-0.102220807483986,0.469421513156413,0.00686864978442041,0.0760830747179453,-0.00755275669933905
-10.0,20.0,-5.0,-0.0312416411726846,-0.0979743711024184,0.191515257440266,0.000980845994996673,0.0266803182403847,-0.0129011710137514
-10.0,20.0,0.0,-0.0438633059546793,-0.0962978960203659,-0.08558555153234,-0.000306286172055104,-0.0193231992965927,-0.0146270139783818
-10.0,20.0,5.0,-0.0353471036985388,-0.104468129905349,-0.387633024374496,0.00644163873359849,-0.105853483709261,-0.00923154990268119
-10.0,20.0,10.0,-0.00292707597588114,-0.113977544542873,-0.696311845398432,0.00876637314590604,-0.207235195871301,-0.000931180040357446
-10.0,20.0,15.0,0.0494754042638736,-0.124252027927555,-1.01138122873523,0.00795426939456499,-0.319421336398344,0.00932028418001853
-10.0,20.0,20.0,0.117806256959452,-0.135869331967546,-1.33646363511005,0.00509111692539911,-0.438772133524315,0.0215066965902605
-5.0,-20.0,-20.0,0.126511590460379,0.121914256217427,1.14535351267828,-0.0099868001105972,0.341581378902558,-0.0120038618612924
-5.0,-20.0,-15.0,0.0590923043736678,0.116425849051833,0.826496768310782,-0.00732541845848425,0.238163342234401,-0.00380642298865363
-5.0,-20.0,-10.0,0.00516988607537281,0.11283820010407,0.517388490148454,-0.00720131605683417,0.141690598459281,0.00244642455996225
-5.0,-20.0,-5.0,-0.0292976699375185,0.112121831028522,0.218773781175135,-0.0110601435268988,0.0608154907366352,0.00555375147783072
-5.0,-20.0,0.0,-0.043495760376989,0.10910730506569,-0.0519946865012183,-0.00913304458953208,0.0240633185858805,0.00817057321829641
-5.0,-20.0,5.0,-0.0345388507165401,0.106216792129459,-0.331068355341771,-0.0067878254778056,-0.0278599012901437,0.00841992003451763
-5.0,-20.0,10.0,-0.00475342231691356,0.103633664619065,-0.643501325582528,-0.00814599339137368,-0.135619982771312,0.00692236717519702
-5.0,-20.0,15.0,0.0453814750001913,0.100426681134061,-0.95973893107507,-0.00650104254557742,-0.250015305726288,0.00403234737145421
-5.0,-20.0,20.0,0.110846284891809,0.0972139236621817,-1.28380135511371,-0.00269362395293708,-0.368439025982562,-8.3724492662999e-05
-5.0,-10.0,-20.0,0.13671889670288,0.0692230463110399,1.19808984116525,-0.00259475884146332,0.246731124424896,-0.0113666802820259
-5.0,-10.0,-15.0,0.0624832618219765,0.0617974266924518,0.872723316718026,-0.00122105784187239,0.169193395949482,-0.00600372434720011
-5.0,-10.0,-10.0,0.00801659659772546,0.056335113942431,0.550066025663224,-0.000808722883771556,0.101003869209697,-0.00147614795484103
-5.0,-10.0,-5.0,-0.026944358779545,0.0523706631975222,0.227890450618818,-0.00190079028803547,0.0381796966181781,0.00193289562478337
-5.0,-10.0,0.0,-0.0424329708823515,0.0495961111827339,-0.0792974553247653,-0.00352405558774737,-0.00230023922000381,0.00382850618430051
-5.0,-10.0,5.0,-0.0379242958592997,0.0485303694740858,-0.392951612894783,-0.00581575170267061,-0.0582093274677671,0.0038817425911944
-5.0,-10.0,10.0,-0.012525258948103,0.0474112357116452,-0.717518930273844,-0.00617358979382079,-0.12987492657659,0.00326342693770021
-5.0,-10.0,15.0,0.0350171115586579,0.0468225874545383,-1.04655882054861,-0.00501096193279233,-0.213315304140134,0.00223597287237119
-5.0,-10.0,20.0,0.106212419993759,0.0471725073266838,-1.37542840034621,-0.00226208502036369,-0.303604763638866,0.000857685216385174
-5.0,0.0,-20.0,0.125030108182885,0.0116051915847071,1.22415003080998,0.00134467776186037,0.198485353477935,-0.00644723128563242
-5.0,0.0,-15.0,0.0534661266800124,0.00877161953454428,0.895117248535313,0.000669686853247693,0.131162799569232,-0.0047839234596946
-5.0,0.0,-10.0,0.004321044752196,0.00646359939751154,0.566504230040144,0.000160361352424336,0.0764579570478992,-0.00346941375353716
-5.0,0.0,-5.0,-0.0262102550348481,0.00412938344680847,0.23584984885403,-1.58175419191224e-05,0.0262589881044766,-0.00219089835366176
-5.0,0.0,0.0,-0.0407093472324476,0.000155649632336741,-0.109833806278678,0.000319625567507881,-0.041014524129642,-8.80774789383879e-05
-5.0,0.0,5.0,-0.0389883980890719,-0.00229487495358889,-0.445153198598056,-1.70585982298097e-05,-0.0958036396410199,0.00122301995862599
-5.0,0.0,10.0,-0.0200248152405209,-0.00491993035724578,-0.770943661959679,0.000301087895316798,-0.143811562130799,0.00265251580077293
-5.0,0.0,15.0,0.0203711516675176,-0.00821127498479208,-1.09866834462981,0.00070656638327987,-0.204376888292455,0.00446524234211569
-5.0,0.0,20.0,0.0877372188582591,-0.0122734857353266,-1.42792059963069,0.0011590939916394,-0.281184122373727,0.00671378127557736
-5.0,10.0,-20.0,0.13488325185056,-0.0456562994982322,1.18408967765036,0.00513546202228304,0.227219886902921,-0.00156717252167176
-5.0,10.0,-15.0,0.0610069339339112,-0.044497504922972,0.85699837284752,0.00244301893256203,0.147666050761347,-0.00333370635878776
-5.0,10.0,-10.0,0.00687750405246784,-0.0445522724649104,0.531984302091906,0.000930566942633385,0.0766674589621865,-0.00483073522928225
-5.0,10.0,-5.0,-0.0276720852200089,-0.0443220253741744,0.214668718432073,0.000606122960816278,0.0195439357771123,-0.00621216523507605
-5.0,10.0,0.0,-0.0428253733711554,-0.0446829500435215,-0.0946302751313586,0.00268338721475274,-0.0239667879840564,-0.00633487697819546
-5.0,10.0,5.0,-0.0377514993189963,-0.0484160469103069,-0.4082493395835,0.0054803710966283,-0.0792522443417586,-0.00374581428861404
-5.0,10.0,10.0,-0.01157957909313,-0.0551267108782892,-0.738483659735599,0.00692651069922879,-0.157682802627281,0.00103100384596902
-5.0,10.0,15.0,0.0366305241154816,-0.0622267270457046,-1.06518473964851,0.00625508995289944,-0.238115360168567,0.00621604113137239
-5.0,10.0,20.0,0.108761919068612,-0.0712857779990008,-1.39384102084818,0.00425860769028283,-0.328143755324545,0.0123620269878874
