# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:19:15
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],rbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-25.0,0.009519977738150888,-5.0,0.00017507839480049997,0.0012832547753153026,0.0034784918567810075,-0.001424036065860154,0.004755157946212998,-0.0010514425606482896
-25.0,0.009519977738150888,0.0,1.7549222615098614e-05,0.0006801230686506302,0.002357608836133007,0.000321037006242961,0.003276390647170002,-0.0007742350401475
-25.0,0.009519977738150888,5.0,-0.0002488420906959013,0.0016252863962440012,0.007042289454991968,0.0025108138764328818,0.009526707781889507,-0.0012025265343221193
-25.0,0.009519977738150888,10.0,-0.0002791125233704006,0.0005151094804424008,0.004459332347816036,0.0035975873849523844,0.006411735637314009,-0.0005660225858736996
-25.0,0.009519977738150888,15.0,-0.00030351161392489986,-0.0004942500081156001,0.0028773175793201933,0.00416305271443013,0.0039679760237840145,6.523572684520237e-05
-25.0,0.009519977738150888,20.0,-0.00045067339276930185,-0.0012467810260442039,0.002999286187920003,0.004787689142983709,0.004120740954120017,0.0005449913981694018
-20.0,-0.009519977738150888,-20.0,-0.0003235459791370021,0.0012387143115185975,-0.0020870348303498876,0.00461615527733839,-0.0030294678863659885,-0.0005737773402561992
-20.0,-0.009519977738150888,-15.0,-0.0002552195014198025,0.000532684768132799,-0.0021409661679320235,0.00382454273035309,-0.0030692260619429867,-9.747958416859992e-05
-20.0,-0.009519977738150888,-10.0,-0.00022996214632280045,-0.0002587299349007012,-0.002639797470391003,0.002789449794351462,-0.003756323666728109,0.00042977343108580035
-20.0,-0.009519977738150888,-5.0,-0.0001779647003881009,-0.0011100194467419996,-0.0036681122694919854,0.001544905457198277,-0.0050489943384393,0.0009551451366879198
-20.0,-0.009519977738150888,0.0,-1.0184613341200632e-05,-0.00028857187231868,-0.0019605756336130015,-0.00033036480646450773,-0.0026681136557181045,0.000565169723866356
-20.0,-0.009519977738150888,5.0,0.00017974268782289943,-0.0004619955040724502,-0.004650578477056022,-0.0022849467313661416,-0.006326438344611801,0.0006049638381504302
-20.0,-0.009519977738150888,10.0,0.0001584754235582006,0.0003345254712869977,-0.002409585904607936,-0.003175555954231212,-0.0031771209460469962,0.00011685683955820099
-20.0,-0.009519977738150888,15.0,0.0002593862422905005,0.0010020282566326998,-0.0024877080771299465,-0.0041824469711447005,-0.003242220701345,-0.0003341735767023006
-20.0,-0.009519977738150888,20.0,0.00038817516156340603,0.0017853871273997013,-0.002639262414189991,-0.00481642896680459,-0.0034036619948870084,-0.0008304333674315004
-20.0,-0.007139983303613166,-20.0,-0.00024479649631599376,0.0009264440277662947,-0.001588918586650001,0.0034640525462344193,-0.00228728808944198,-0.00042932860874219866
-20.0,-0.007139983303613166,-15.0,-0.00019332449360449921,0.00039675750363119683,-0.0016246655500760099,0.0028705171774229803,-0.0023149454461529884,-7.195729592980246e-05
-20.0,-0.007139983303613166,-10.0,-0.00016906286425949057,-0.00018659570839829956,-0.0019657956134100374,0.002087502077153992,-0.0027872222444089018,0.0003185554830663004
-20.0,-0.007139983303613166,-5.0,-0.0001348047754591991,-0.0008155146498380998,-0.002724105104300989,0.001154326509638277,-0.003747667578225599,0.0007071712456279602
-20.0,-0.007139983303613166,0.0,-7.726020142803658e-06,-0.00021903956773745002,-0.0014675700459920032,-0.000246035013510973,-0.0020080513023872024,0.000425175812946023
-20.0,-0.007139983303613166,5.0,0.00013330686951879694,-0.00035407704489928,-0.003509996716528019,-0.0017169345005425911,-0.004784571998701206,0.0004579542230903101
-20.0,-0.007139983303613166,10.0,0.00011815950417029888,0.00024851021402929815,-0.0017971581884279608,-0.002380119180298462,-0.00238323997520401,8.889726113710077e-05
-20.0,-0.007139983303613166,15.0,0.00019358169226309924,0.0007490878143439975,-0.0018520574989699945,-0.0031355272681312,-0.002431211999499,-0.0002493625292320986
-20.0,-0.007139983303613166,20.0,0.00029008356115790834,0.001337087815789395,-0.001960911029169843,-0.00361119276079332,-0.002549407110271018,-0.0006218335328107005
-20.0,-0.004759988869075444,-20.0,-0.00016462727620800144,0.0006158911325118976,-0.001075080072489909,0.0023106587140874595,-0.0015350401409519876,-0.0002855446088178004
-20.0,-0.004759988869075444,-15.0,-0.00013016112145430164,0.0002626494617446948,-0.0010957899849659558,0.0019150916677526404,-0.001552059289102986,-4.7193924018300304e-05
-20.0,-0.004759988869075444,-10.0,-0.00010714246933293033,-0.00010774213003469923,-0.0012747831674140286,0.001382267981817222,-0.0017990499257920095,0.0002039040622713005
-20.0,-0.004759988869075444,-5.0,-8.930274249619938e-05,-0.0005197283637786987,-0.001771925242847,0.0007620576380871669,-0.0024367284174993988,0.0004588649545728494
-20.0,-0.004759988869075444,0.0,-5.386088254399901e-06,-0.0001479334255704201,-0.000979849070668004,-0.000162847687993482,-0.0013431742767526997,0.00028440211273405495
-20.0,-0.004759988869075444,5.0,8.781859939520353e-05,-0.0002414556312692901,-0.002356392058736001,-0.0011470384992328113,-0.0032185142708815034,0.0003083175455031997
-20.0,-0.004759988869075444,10.0,7.830395512379781e-05,0.00016407047050719797,-0.0011914482674119098,-0.0015857103097935959,-0.0015891348523940085,6.010783981240039e-05
-20.0,-0.004759988869075444,15.0,0.0001284112224721988,0.0004977548251381969,-0.001225578381979897,-0.0020894733269309585,-0.001620537204233996,-0.00016538913547789816
-20.0,-0.004759988869075444,20.0,0.0001926865442970077,0.0008900732514742979,-0.0012949396493200371,-0.00240670144141224,-0.0016974103690199915,-0.00041388567873069937
-20.0,-0.002379994434537722,-20.0,-8.303092154299252e-05,0.0003070712570025988,-0.0005454602217700444,0.00115597433174846,-0.0007726390380879966,-0.00014243263888980007
-20.0,-0.002379994434537722,-15.0,-6.572203300830165e-05,0.00013038765177589978,-0.0005542612732679641,0.0009582561281943902,-0.0007804505051549893,-2.320333476650213e-05
-20.0,-0.002379994434537722,-10.0,-4.817707945740067e-05,-3.5925552808201144e-05,-0.0005980669970959696,0.000681271605892642,-0.0008381604062780018,9.281253166060037e-05
-20.0,-0.002379994434537722,-5.0,-4.387266827140038e-05,-0.00024453925459769904,-0.0008567195673870043,0.00037601626173032005,-0.0011777074522597991,0.00022144000685125984
-20.0,-0.002379994434537722,0.0,-2.81730550380499e-06,-7.492877228746004e-05,-0.000490752916205997,-8.083342886005e-05,-0.0006738367636430001,0.00014268093024004196
-20.0,-0.002379994434537722,5.0,4.3340216427600886e-05,-0.0001235466358791206,-0.0011868243471629958,-0.0005747893320501243,-0.001624240010132505,0.0001557347088055102
-20.0,-0.002379994434537722,10.0,3.8915268507300205e-05,8.12268743573992e-05,-0.0005924106945569552,-0.0007923352874615746,-0.000794742574642987,3.0478695077799586e-05
-20.0,-0.002379994434537722,15.0,6.38816828694988e-05,0.00024805149942939975,-0.0006082371635598438,-0.00104429449445411,-0.000810149105920005,-8.2264582068e-05
-20.0,-0.002379994434537722,20.0,9.599002092040843e-05,0.00044436887070890135,-0.0006413140742098644,-0.00120296667610715,-0.0008476240258780132,-0.00020660335022620185
-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,0.002379994434537722,-20.0,8.447295384100828e-05,-0.00030530707424709924,0.0005613595880600286,-0.0011572636288646504,0.0007829615201959961,0.00014174600536140045
-20.0,0.002379994434537722,-15.0,6.7011932169396e-05,-0.000128485679683904,0.0005670724912120173,-0.0009596871111462798,0.0007894101090880068,2.240158630649816e-05
-20.0,0.002379994434537722,-10.0,2.2736702486309338e-05,-5.9703777153301274e-05,0.00038961952659299914,-0.0006302113935938161,0.0005227238432715942,-4.3824620083199664e-05
-20.0,0.002379994434537722,-5.0,4.163126161809902e-05,0.00021209197127810067,0.0007935466336380093,-0.0003651261103132313,0.0010899084408470018,-0.0002045921362245403
-20.0,0.002379994434537722,0.0,3.101368057298326e-06,7.68931591528701e-05,0.0004929975427429983,7.964166816136898e-05,0.0006783575535405997,-0.00014366055417057097
-20.0,0.002379994434537722,5.0,-4.202624156320056e-05,0.0001292830829417689,0.0012037505489039813,0.0005772390085265547,0.001653711857689491,-0.00015896716446713033
-20.0,0.002379994434537722,10.0,-3.843523178610059e-05,-7.958963962000076e-05,0.0005858293088230049,0.0007912897246486779,0.0007951561489080161,-3.133801865259911e-05
-20.0,0.002379994434537722,15.0,-6.322682410219924e-05,-0.00024637756009810233,0.0005991672254301861,0.0010434010445356003,0.0008099583021740075,8.13935361241025e-05
-20.0,0.002379994434537722,20.0,-9.527741203228801e-05,-0.0004430081440717007,0.0006290369736401402,0.0012021871833247499,0.000845510115998982,0.0002059110119949012
-20.0,0.004759988869075444,-20.0,0.00017039543652799805,-0.0006088344379859001,0.0011386774905499664,-0.0023158158494472805,0.0015763298235730028,0.000282798074436999
-20.0,0.004759988869075444,-15.0,0.0001353202400250983,-0.000255043285316503,0.0011470310828279873,-0.0019208144333344888,0.0015878915643779967,4.398782164129894e-05
-20.0,0.004759988869075444,-10.0,-3.5979206028007374e-06,-0.00032811326482000067,0.0003325107937299787,-0.00115157299370232,0.00037629019987259205,2.019435741170035e-05
-20.0,0.004759988869075444,-5.0,8.088396329910055e-05,0.000394507065423301,0.0015287649280570081,-0.000720164950632483,0.002098532390474101,-0.0003938062600772896
-20.0,0.004759988869075444,0.0,6.433705563198278e-06,0.00015570933986597995,0.0009871093018010008,0.00015809380773035102,0.0013613588917566963,-0.000288278154544966
-20.0,0.004759988869075444,5.0,-8.253106882880057e-05,0.00026414878836155016,0.00242258407621998,0.0011565796864310787,0.003334313328619193,-0.0003211188092993103
-20.0,0.004759988869075444,10.0,-7.638374613300192e-05,-0.00015752159534510035,0.0011651227458719937,0.0015815281179909183,0.0015907892816720004,-6.354508029599894e-05
-20.0,0.004759988869075444,15.0,-0.0001257917130664983,-0.0004910591196611025,0.0011892988944501859,0.0020858996444679,0.0016197744623359933,0.00016190500886329937
-20.0,0.004759988869075444,20.0,-0.00018983601291579222,-0.0008846304549980019,0.0012458313367600393,0.00240358360103724,0.0016889550468769943,0.00041111641896959816
-20.0,0.007139983303613166,-20.0,0.00025777497380199965,-0.0009105666019319988,0.0017320126005799796,-0.0034756559016265306,0.002380188953869017,0.00042314890538500127
-20.0,0.007139983303613166,-15.0,0.00020493065359940277,-0.00037965075355510247,0.0017399425507209632,-0.0028833885797881157,0.002395542874342016,6.474733107039721e-05
-20.0,0.007139983303613166,-10.0,-0.0001040915027490704,-0.0009728871483114,-0.0005098462457590047,-0.001481339134477842,-0.0009404244163689068,0.00028129815800190076
-20.0,0.007139983303613166,-5.0,0.00011792695339590126,0.0005518591755005013,0.0022145353393709932,-0.001066633617470755,0.0030379057319284003,-0.0005700441961094607
-20.0,0.007139983303613166,0.0,1.0025194345696098e-05,0.00023648186085655008,0.0014827805215169992,0.00023534758503450902,0.002049033820764698,-0.000433869036588816
-20.0,0.007139983303613166,5.0,-0.00012129039171120126,0.0004042080876092997,0.003653337463193962,0.0017374505884274788,0.005037403041838098,-0.00048628493104612997
-20.0,0.007139983303613166,10.0,-0.00011383880115790196,-0.00023377548409210178,0.001737925843766086,0.002370709471659268,0.0023869629371379986,-9.663085043109913e-05
-20.0,0.007139983303613166,15.0,-0.00018768751720290092,-0.0007340226714677017,0.0017704296455400836,0.0031274869221293105,0.0024294976040249994,0.00024152345870960198
-20.0,0.007139983303613166,20.0,-0.0002836695061864958,-0.0013248419365343989,0.0018504176623399538,0.0036041781102781403,0.002530383825224025,0.0006156030477307006
-20.0,0.009519977738150888,-20.0,0.00034661911863401174,-0.0012104881172485052,0.002341423748070115,-0.004636782968906433,0.0031946226861380156,0.0005627911984431994
-20.0,0.009519977738150888,-15.0,0.00027584781692339966,-0.0005022932698389021,0.0023458596430280254,-0.00384741155941148,0.003212439608001022,8.467281838459711e-05
-20.0,0.009519977738150888,-10.0,-0.00027164462301443055,-0.0020840468397811014,-0.0022900271270069883,-0.001580628919644317,-0.0036480293752446102,0.0007918327004169008
-20.0,0.009519977738150888,-5.0,0.00015306080298820024,0.0006889798824644012,0.002860427352531003,-0.0014061804726250631,0.0039210189965295,-0.0007358079300540509
-20.0,0.009519977738150888,0.0,1.3388606803194092e-05,0.00031876696057844996,0.0019704912317519974,0.00031149609569808203,0.002741982579955296,-0.0005802013320023359
-20.0,0.009519977738150888,5.0,-0.00015807942298989852,0.0005488716699317501,0.004891791341128993,0.0023191028532496185,0.006757127209218103,-0.0006541890943688004
-20.0,0.009519977738150888,10.0,-0.0001507935949565005,-0.00030833099104130013,0.0023042841499050226,0.0031588281380940083,0.003183740780833999,-0.00013060494055673957
-20.0,0.009519977738150888,15.0,-0.0002489070146753994,-0.0009752462644271043,0.002342594365870143,0.004168154116672981,0.003239177301296997,0.0003202379848579011
-20.0,0.009519977738150888,20.0,-0.00037677150266679504,-0.0017636177029628983,0.0024428305996999633,0.0048039596973607395,0.003369845781656,0.0008193578191053007
-15.0,-0.009519977738150888,-20.0,-0.0002391144029320058,0.0015894902600318978,-0.0015552469954298598,0.00463363455906999,-0.0022851863164539965,-0.0007752417865151996
-15.0,-0.009519977738150888,-15.0,-0.00018681062074810129,0.0008778660508552,-0.0016067754968650538,0.0038324481691289596,-0.0023199899571429983,-0.0002895568738505005
-15.0,-0.009519977738150888,-10.0,-0.0003038601018622005,-0.0002249663626617028,-0.003119383476597015,0.00306701406686822,-0.004575300123307799,0.0003963454738224008
-15.0,-0.009519977738150888,-5.0,-8.166553383059938e-05,-4.096480717499969e-05,-0.001646897752288018,0.001288174438672259,-0.002288748272622699,0.0003966482000385702
-15.0,-0.009519977738150888,0.0,-7.614032205401078e-06,-7.057743311399394e-07,-0.001502884844554006,-0.0003191296018105543,-0.0020378772849296983,0.00041040136106780696
-15.0,-0.009519977738150888,5.0,0.00019879878160769526,0.0007581749317098607,0.003390207728584005,-0.000441711325451884,0.005713650170257004,-0.00010597502617464005
-15.0,-0.009519977738150888,10.0,0.0001181113871884,0.0006859524727714002,-0.0018413797539340582,-0.003170089190407603,-0.0024045793740609944,-6.933104636076999e-05
-15.0,-0.009519977738150888,15.0,0.00019674804322189834,0.0013755275237463012,-0.0019022475203900324,-0.00418611045127815,-0.0024511534388179934,-0.0005328514103529001
-15.0,-0.009519977738150888,20.0,0.00029873366169910764,0.0021899870424767,-0.002028685750389947,-0.00483019463958458,-0.0025859935307070425,-0.0010464017778706002
-15.0,-0.007139983303613166,-20.0,-0.00018113681551600036,0.0011903809284494957,-0.0011896651642497869,0.0034766535606202903,-0.0017282307823819898,-0.0005808203153426991
-15.0,-0.007139983303613166,-15.0,-0.00014171359369209713,0.0006565383102175998,-0.001223569641866984,0.0028758787085140297,-0.0017521252116829977,-0.00021643760740359952
-15.0,-0.007139983303613166,-10.0,-0.0002372195618310603,-0.000172571854126901,-0.0023734113824199765,0.00230595057441051,-0.003471911533904304,0.0002971866013805006
-15.0,-0.007139983303613166,-5.0,-6.099998152039876e-05,-2.649320412520008e-05,-0.0012282094651020203,0.000964294431760729,-0.0017036486117704003,0.00029518372006594965
-15.0,-0.007139983303613166,0.0,-5.630519795900291e-06,-2.6356608826699508e-06,-0.0011251300816680077,-0.000238014105336217,-0.0015363151805627973,0.00030884967575503503
-15.0,-0.007139983303613166,5.0,6.111268403169445e-05,0.00015560842801280988,-0.0015334578067389693,-0.001439692312317244,-0.0020587561173690955,0.00019363897610255977
-15.0,-0.007139983303613166,10.0,8.817597537289987e-05,0.0005124294490735006,-0.0013721671383249978,-0.0023764161852314327,-0.001805435800443983,-5.092768555314039e-05
-15.0,-0.007139983303613166,15.0,0.00014696432612799903,0.0010295966907305984,-0.0014140691339801226,-0.00313863123485967,-0.0018394356552599855,-0.0003985690230393999
-15.0,-0.007139983303613166,20.0,0.00022346134601750056,0.0016408414176804012,-0.0015039209477500926,-0.003621835175387225,-0.0019374306333420077,-0.0007839618553046983
-15.0,-0.004759988869075444,-20.0,-0.00012196166879299697,0.0007924237120250019,-0.0008086267983697937,0.0023187196384514205,-0.0011617571436519925,-0.00038680318959639914
-15.0,-0.004759988869075444,-15.0,-9.554895033270228e-05,0.0004364468529386989,-0.0008280656521789664,0.00191828141826661,-0.0011762103253120104,-0.00014380287885910024
-15.0,-0.004759988869075444,-10.0,-0.00016883391393873997,-0.0001239717916809019,-0.0016283423170450062,0.00154684985735803,-0.0023766676984560003,0.00020075790017439962
-15.0,-0.004759988869075444,-5.0,-4.052068367059805e-05,-1.5154617850199684e-05,-0.0008149210478509972,0.000641780152745038,-0.0011282117884193997,0.00019541926172348973
-15.0,-0.004759988869075444,0.0,-3.872414917498179e-06,-3.3028516424700363e-06,-0.0007520818172229993,-0.000157770631471788,-0.001029392404509999,0.00020667191744256198
-15.0,-0.004759988869075444,5.0,6.960390571129904e-05,5.920887486427027e-05,-0.0017186496652240035,-0.001145947174006054,-0.002458449930215406,0.00014729645158369003
-15.0,-0.004759988869075444,10.0,5.850854072700015e-05,0.00034025321818170057,-0.0009088890921040704,-0.001583506142377036,-0.001204989556646996,-3.323338323731051e-05
-15.0,-0.004759988869075444,15.0,9.757444311369809e-05,0.0006850200264527997,-0.0009343186749799504,-0.0020917798639582008,-0.0012270279157519937,-0.00026499371723900066
-15.0,-0.004759988869075444,20.0,0.0001485780539456083,0.0010927810304324007,-0.000990902686319961,-0.002414007874915131,-0.0012902686420290244,-0.0005220740801723973
-15.0,-0.002379994434537722,-20.0,-6.158428783500924e-05,0.00039562721960349767,-0.00041208673261983186,0.00115983452664567,-0.000585701399849009,-0.00019319491901460123
-15.0,-0.002379994434537722,-15.0,-4.8312482517597066e-05,0.0002175985027066986,-0.00042022263044505515,0.0009596554501759399,-0.0005921876278729976,-7.165593696289996e-05
-15.0,-0.002379994434537722,-10.0,-8.860246347397027e-05,-5.289534680370106e-05,-0.000806505375020028,0.00076974200764097,-0.001171722408279799,9.412040921390023e-05
-15.0,-0.002379994434537722,-5.0,-2.019999855260024e-05,-6.487083385799466e-06,-0.0004059188904280142,0.00032042358106137606,-0.0005608864024662999,9.711062416001975e-05
-15.0,-0.002379994434537722,0.0,-2.001793257003226e-06,-2.4310533020999343e-06,-0.00037713273840500605,-7.842990334932598e-05,-0.0005172979695731994,0.00010372530098529901
-15.0,-0.002379994434537722,5.0,2.2622753748799407e-05,3.6873990508100654e-05,-0.0006820947742889882,-0.000527899331086131,-0.0009640876478961002,7.273612570356984e-05
-15.0,-0.002379994434537722,10.0,2.9114667486597468e-05,0.0001694385037482992,-0.00045151145891209055,-0.0007913653375820004,-0.0006031934283139972,-1.625515913228001e-05
-15.0,-0.002379994434537722,15.0,4.858432826159928e-05,0.00034181523766169813,-0.00046297083633994873,-0.001045566197441815,-0.0006138947071449852,-0.0001321344153640009
-15.0,-0.002379994434537722,20.0,7.408912259859735e-05,0.0005458269087358983,-0.000489604556350054,-0.00120672532429044,-0.0006444708058970239,-0.0002607497269663979
-15.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.0,0.002379994434537722,-20.0,6.279586319099528e-05,-0.0003944494594197989,0.0004276781615200065,-0.0011607821244824,0.0005954101468249873,0.00019277708538949917
-15.0,0.002379994434537722,-15.0,4.939266783270113e-05,-0.00021634200039130289,0.00043264248699392827,-0.000960685691396053,0.0006004091148379964,7.116174528449919e-05
-15.0,0.002379994434537722,-10.0,1.6287342296320007e-05,-0.00022500471641420314,7.356954717796516e-05,-0.0005743378524392564,3.930354877419717e-05,5.015810808819965e-05
-15.0,0.002379994434537722,-5.0,2.0125794408201725e-05,4.813173123499256e-06,0.00040409506308700105,-0.00031972596453889367,0.0005561955306147004,-9.617751644512996e-05
-15.0,0.002379994434537722,0.0,2.166224678197548e-06,4.022479058290009e-06,0.00037988666069599386,7.7507928745045e-05,0.0005225249802158008,-0.00010451998816809398
-15.0,0.002379994434537722,5.0,-1.793691849740625e-05,-3.726209909763953e-05,0.0006296425541000295,0.000514973239161173,0.0008917459574595971,-7.371636914430988e-05
-15.0,0.002379994434537722,10.0,-2.8829757712400816e-05,-0.00016804763072160098,0.00044567960543195895,0.0007905836886900771,0.0006046383412059986,1.552514066291942e-05
-15.0,0.002379994434537722,15.0,-4.8172439879101e-05,-0.0003404080437790988,0.0004546197567198984,0.0010449090581167002,0.000614692743134998,0.00013140068685560044
-15.0,0.002379994434537722,20.0,-7.3683756317805e-05,-0.0005446788291325957,0.0004779376829200377,0.0012061557307317798,0.0006431812676719884,0.00026016396720440066
-15.0,0.004759988869075444,-20.0,0.00012680796424299756,-0.0007877127341123016,0.000870992302020035,-0.00232250998609206,0.0012005916611959877,0.00038513187044119865
-15.0,0.004759988869075444,-15.0,9.986967022260207e-05,-0.0004314209318400028,0.0008777447413830242,-0.001922402336896376,0.0012090956984260048,0.00014182614475750054
-15.0,0.004759988869075444,-10.0,-0.0001439894967256005,-0.0009398894409246017,-0.001264404499977001,-0.0007833728502106821,-0.002069470038383203,0.00034416145859839965
-15.0,0.004759988869075444,-5.0,4.0230642678801276e-05,8.463497840399334e-06,0.0008076516336280037,-0.0006389947705242531,0.0011094823680577008,-0.0001916880990337601
-15.0,0.004759988869075444,0.0,4.443126971301337e-06,9.598014554380039e-06,0.0007613787691140017,0.00015409594100355598,0.0010503559721636996,-0.00020981401260185598
-15.0,0.004759988869075444,5.0,-3.5255247925601585e-05,-3.4961666230069396e-05,0.0016964483928840202,0.0011489692438437261,0.002472973442590301,-0.00017119538800016007
-15.0,0.004759988869075444,10.0,-5.7368842653001545e-05,-0.0003346897604698997,0.0008855617587799625,0.001580379595160387,0.0012107694025400018,3.0313342919190134e-05
-15.0,0.004759988869075444,15.0,-9.59268071873999e-05,-0.0006793912856190992,0.0009009146546499203,0.00208915140137287,0.001230220559175016,0.00026205884455480014
-15.0,0.004759988869075444,20.0,-0.00014695648065189693,-0.0010881887929379969,0.0009442353293400707,0.00241172960958384,0.0012851108488119989,0.0005197311125207001
-15.0,0.007139983303613166,-20.0,0.00019204095782499042,-0.0011797814637084028,0.0013299867525400355,-0.0034851816788909478,0.0018156066833109885,0.0005770599047842002
-15.0,0.007139983303613166,-15.0,0.00015143513336599718,-0.0006452303183683006,0.0013353463288570122,-0.00288515060196517,0.001826115146051993,0.00021199007797919993
-15.0,0.007139983303613166,-10.0,-0.00021924031727606035,-0.001387229002854401,-0.0018664735072850824,-0.001184706219605174,-0.003052130269907097,0.0005032498675312299
-15.0,0.007139983303613166,-5.0,6.037286509390227e-05,1.1456619523500175e-05,0.0012119547557500054,-0.000958047005538247,0.0016616396156011008,-0.0002867941452889501
-15.0,0.007139983303613166,0.0,6.85770130949559e-06,1.675355270237995e-05,0.0011449229028420022,0.00022975483983923704,0.001583520279568304,-0.000315895341361389
-15.0,0.007139983303613166,5.0,0.0005806851658764975,-0.00015809974952195934,-0.0032223285756199926,0.00021838062249145788,-0.005180223280947402,-0.00037771884773869
-15.0,0.007139983303613166,10.0,-8.561143361010201e-05,-0.0004999117981742008,0.0013196809392009845,0.002369381635306087,0.0018184411826920044,4.435772066367985e-05
-15.0,0.007139983303613166,15.0,-0.00014325683628560112,-0.0010169321539845004,0.0013389112062700548,0.0031327175492185,0.0018466209756920204,0.00039196571457010033
-15.0,0.007139983303613166,20.0,-0.00021981240054709528,-0.0016305091868029989,0.0013989199071600122,0.00361670948677183,0.0019258269470909806,0.0007786904458497029
-15.0,0.009519977738150888,-20.0,0.0002584994889980041,-0.0015706473533824011,0.0018047056179200105,-0.004648795250164613,0.0024405168632589958,0.000768556755377698
-15.0,0.009519977738150888,-15.0,0.00020409315865559802,-0.0008577637771271032,0.0018054864617429445,-0.00384893110346355,0.002451522254768995,0.00028165045927880036
-15.0,0.009519977738150888,-10.0,-8.625992614047073e-05,-0.0009948314226767008,-0.0002230823291170525,-0.00217367679509175,-0.000629230767404898,0.00022224289123329993
-15.0,0.009519977738150888,-5.0,8.061422624820042e-05,1.4284427392499688e-05,0.0016182667759049862,-0.001277119138174738,0.0022144116331411015,-0.0003817500798172103
-15.0,0.009519977738150888,0.0,8.928399953297972e-06,2.5101311146389933e-05,0.0015209421304559906,0.000304578098643159,0.0021223507740951997,-0.000422561752633224
-15.0,0.009519977738150888,5.0,-6.185009446030287e-05,-0.00015364593015324002,0.0022667830284300305,0.001988738024001626,0.0032109604918158924,-0.00029402254085777015
-15.0,0.009519977738150888,10.0,-0.00011355165212049989,-0.0006636991920214007,0.0017480716996519652,0.003157583775120397,0.0024277018693470154,5.7651421888300046e-05
-15.0,0.009519977738150888,15.0,-0.0001901561810364015,-0.0013530131157040992,0.0017686362090598706,0.00417559811635877,0.0024639320018940147,0.0005211125812650992
-15.0,0.009519977738150888,20.0,-0.0002922456380768934,-0.002171619387495799,0.0018420185096699182,0.00482108332067409,0.002565368110005961,0.0010370310497410003
-10.0,-0.009519977738150888,-20.0,-0.00015546125690001078,0.0018388145813793,-0.0010022788560200002,0.0046455044292339695,-0.0015091290448329964,-0.0009191901388795991
-10.0,-0.009519977738150888,-15.0,-0.0001205766636837996,0.001123519782355701,-0.0010487110289489898,0.0038376330664666703,-0.0015390948402100035,-0.0004265513210389305
-10.0,-0.009519977738150888,-10.0,-9.112341246913982e-05,0.0005387706397816001,-0.0011052285538190043,0.0026926787593284734,-0.0015814451615819014,-7.855770956296387e-07
-10.0,-0.009519977738150888,-5.0,-0.00010159407861209946,-2.8000815621900127e-05,-0.0018624064622209946,0.0014505957124789355,-0.0026213680202091007,0.00038287197163338997
-10.0,-0.009519977738150888,0.0,-4.466528031800421e-06,0.00020921936792314894,-0.0009989616930799888,-0.000310711413113202,-0.0013445930250722965,0.0002974929718077083
-10.0,-0.009519977738150888,5.0,3.499224787690408e-05,0.00045047131560196994,-0.0011980885584140233,-0.0018506454133172137,-0.001571778758518702,0.00013689591971101974
-10.0,-0.009519977738150888,10.0,7.83015138317994e-05,0.0009354909088337398,-0.001249548762811914,-0.0031667356489718857,-0.001604987079282999,-0.00020172536283370995
-10.0,-0.009519977738150888,15.0,0.00013217699386229922,0.001640781374462899,-0.0012961312962298521,-0.00419049144971358,-0.0016371171192939848,-0.0006744198414881403
-10.0,-0.009519977738150888,20.0,0.0002025461029610126,0.002479371832257101,-0.0013930165654998383,-0.00484250094801537,-0.001738575456595004,-0.0012017212179640004
-10.0,-0.007139983303613166,-20.0,-0.0001181566031920045,0.0013780547778156974,-0.0007746199694800282,0.0034850666180491897,-0.0011455350047200052,-0.0006890558345036997
