# RCF16
parameter,independent_variables,3
parameter,coordinate_system,body
alpha[deg],beta[deg],rudder[deg],Cx,Cy,Cz,Cl,Cm,Cn
15.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,-20.0,5.0,-0.002232189286,0.013484428853,0.003732915359,0.003251450917,0.005502310205,-0.008660895068
15.0,-20.0,10.0,-0.005505294251,0.027400033008,0.008079015729,0.006611120012,0.012478102255,-0.017682899524
15.0,-20.0,15.0,-0.009491547269,0.040187284431,0.012504299102,0.009703113273,0.020091654819,-0.026261976783
15.0,-10.0,-15.0,-0.006389387253,-0.019744864006,-0.002097364812,-0.004913803726,0.001852666672,0.014710345569
15.0,-10.0,-10.0,-0.003604092142,-0.013988914753,-0.001783024737,-0.003477630108,0.000299544955,0.010252111355
15.0,-10.0,-5.0,-0.001400020772,-0.007172568998,-0.001090796146,-0.001781588931,-0.000384356265,0.005231175962
15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,-10.0,5.0,-0.00191398436,0.007404175173,0.001075840894,0.001840122546,0.002402284709,-0.005398824911
15.0,-10.0,10.0,-0.004718374098,0.014882075038,0.00259866892,0.003703275095,0.005985280602,-0.01090550331
15.0,-10.0,15.0,-0.008126634005,0.021595513834,0.004326606491,0.005381358192,0.010259639357,-0.016083435268
15.0,0.0,-15.0,-0.007130898186,-0.019111092344,0.001534574676,-0.005096864263,0.00654717843,0.014954556703
15.0,0.0,-10.0,-0.004123829016,-0.013362750595,0.000701875241,-0.003556381517,0.003514023208,0.010274592836
15.0,0.0,-5.0,-0.001667813753,-0.006753988967,0.000148710376,-0.001794271821,0.001222871735,0.005164274669
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,5.0,-0.001667813753,0.006753988967,0.000148710376,0.001794271821,0.001222871735,-0.005164274669
15.0,0.0,10.0,-0.004123829016,0.013362750595,0.000701875241,0.003556381517,0.003514023208,-0.010274592836
15.0,0.0,15.0,-0.007130898186,0.019111092344,0.001534574676,0.005096864263,0.00654717843,-0.014954556703
15.0,10.0,-15.0,-0.008126634005,-0.021595513834,0.004326606491,-0.005381358192,0.010259639357,0.016083435268
15.0,10.0,-10.0,-0.004718374098,-0.014882075038,0.00259866892,-0.003703275095,0.005985280602,0.01090550331
15.0,10.0,-5.0,-0.00191398436,-0.007404175173,0.001075840894,-0.001840122546,0.002402284709,0.005398824911
15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,10.0,5.0,-0.001400020772,0.007172568998,-0.001090796146,0.001781588931,-0.000384356265,-0.005231175962
15.0,10.0,10.0,-0.003604092142,0.013988914753,-0.001783024737,0.003477630108,0.000299544955,-0.010252111355
15.0,10.0,15.0,-0.006389387253,0.019744864006,-0.002097364812,0.004913803726,0.001852666672,-0.014710345569
15.0,20.0,-15.0,-0.009491547269,-0.040187284431,0.012504299102,-0.009703113273,0.020091654819,0.026261976783
15.0,20.0,-10.0,-0.005505294251,-0.027400033008,0.008079015729,-0.006611120012,0.012478102255,0.017682899524
15.0,20.0,-5.0,-0.002232189286,-0.013484428853,0.003732915359,-0.003251450917,0.005502310205,0.008660895068
15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,20.0,5.0,-0.001525666113,0.012833786311,-0.003249674954,0.003091924443,-0.002606596666,-0.00821124082
15.0,20.0,10.0,-0.003892039375,0.024966280818,-0.005996503783,0.00601666332,-0.00399351673,-0.015972037021
15.0,20.0,15.0,-0.006865552961,0.035193032381,-0.008048155305,0.008484420653,-0.004141936467,-0.02269546538
20.0,-20.0,-15.0,-0.044761317274,-0.001153954998,0.078210471807,-0.000853449065,0.095782264096,0.007493332544
20.0,-20.0,-10.0,-0.030419451005,-0.001427279177,0.055271791656,-0.000728230018,0.067102158245,0.005412800251
20.0,-20.0,-5.0,-0.014982277687,-0.001064042684,0.02802574999,-0.000441601657,0.033756234889,0.002932478133
20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-20.0,5.0,0.011628063995,0.000867055925,-0.030008127602,0.000399848256,-0.033751305908,-0.002969387769
20.0,-20.0,10.0,0.022562343035,0.002060391269,-0.060337234197,0.000875975216,-0.067223528333,-0.006257662625
20.0,-20.0,15.0,0.031588103487,0.003299363012,-0.087800102162,0.001345447814,-0.096886520088,-0.009706540807
20.0,-10.0,-15.0,-0.023971525576,-0.003936730058,0.016173228194,-0.001228756791,0.034868838245,0.007641818716
20.0,-10.0,-10.0,-0.015760513103,-0.002923254774,0.011235505283,-0.000901426134,0.023604838723,0.005281815773
20.0,-10.0,-5.0,-0.007487421871,-0.001557738245,0.005595374508,-0.000476663307,0.01149349959,0.002710539597
20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-10.0,5.0,0.00439719668,0.00120857462,-0.007216606538,0.000408076972,-0.011546129142,-0.002603198823
20.0,-10.0,10.0,0.007957735059,0.002267702037,-0.014248759832,0.000793739816,-0.022265127158,-0.005218047293
20.0,-10.0,15.0,0.010321663439,0.003019877491,-0.020440832027,0.001104727872,-0.031155101745,-0.00775012661
20.0,0.0,-15.0,-0.00558004504,0.0019625863,0.000244889865,-0.00072865449,0.003974711485,0.005147349196
20.0,0.0,-10.0,-0.003473527681,0.001158380532,0.0001610283,-0.000547050384,0.00242855149,0.003496629204
20.0,0.0,-5.0,-0.001584583443,0.000491217557,7.9281002e-05,-0.000293056154,0.001076957806,0.0017808858
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,5.0,-0.001584583443,-0.000491217557,7.9281002e-05,0.000293056154,0.001076957806,-0.0017808858
20.0,0.0,10.0,-0.003473527681,-0.001158380532,0.0001610283,0.000547050384,0.00242855149,-0.003496629204
20.0,0.0,15.0,-0.00558004504,-0.0019625863,0.000244889865,0.00072865449,0.003974711485,-0.005147349196
20.0,10.0,-15.0,0.010321663439,-0.003019877491,-0.020440832027,-0.001104727872,-0.031155101745,0.00775012661
20.0,10.0,-10.0,0.007957735059,-0.002267702037,-0.014248759832,-0.000793739816,-0.022265127158,0.005218047293
20.0,10.0,-5.0,0.00439719668,-0.00120857462,-0.007216606538,-0.000408076972,-0.011546129142,0.002603198823
20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,5.0,-0.007487421871,0.001557738245,0.005595374508,0.000476663307,0.01149349959,-0.002710539597
20.0,10.0,10.0,-0.015760513103,0.002923254774,0.011235505283,0.000901426134,0.023604838723,-0.005281815773
20.0,10.0,15.0,-0.023971525576,0.003936730058,0.016173228194,0.001228756791,0.034868838245,-0.007641818716
20.0,20.0,-15.0,0.031588103487,-0.003299363012,-0.087800102162,-0.001345447814,-0.096886520088,0.009706540807
20.0,20.0,-10.0,0.022562343035,-0.002060391269,-0.060337234197,-0.000875975216,-0.067223528333,0.006257662625
20.0,20.0,-5.0,0.011628063995,-0.000867055925,-0.030008127602,-0.000399848256,-0.033751305908,0.002969387769
20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,5.0,-0.014982277687,0.001064042684,0.02802574999,0.000441601657,0.033756234889,-0.002932478133
20.0,20.0,10.0,-0.030419451005,0.001427279177,0.055271791656,0.000728230018,0.067102158245,-0.005412800251
20.0,20.0,15.0,-0.044761317274,0.001153954998,0.078210471807,0.000853449065,0.095782264096,-0.007493332544
